,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,labels,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,updated_github_id,trending
173,akka-http-session,softwaremill/akka-http-session,sec,https://github.com/softwaremill/akka-http-session,https://github.com/softwaremill/akka-http-session,Apache-2.0,2015-06-30 13:40:05,2023-08-29 17:18:02,2023-08-29 17:17:55,272.0,,58.0,47.0,45.0,11.0,33.0,440,2023-08-29 17:27:28,0.7.1,,,9.0,"Web & mobile client-side akka-http sessions, with optional JWT support.",,,24.0,16,False,2,,,,,,,
174,reboot,dispatch/reboot,http,https://github.com/dispatch/reboot,https://github.com/dispatch/reboot,LGPL-3.0,2011-12-11 22:33:52,2024-08-25 03:41:28,2024-08-25 03:40:21,752.0,,105.0,33.0,137.0,4.0,100.0,428,2024-08-25 03:33:13,2.0.0,,,25.0,Scala wrapper for the Java AsyncHttpClient.,,,39.0,16,True,3,,,,,,,
175,scala-js-dom,scala-js/scala-js-dom,scala-js,https://github.com/scala-js/scala-js-dom,https://github.com/scala-js/scala-js-dom,,2013-10-15 02:35:07,2024-11-30 09:13:29,2024-11-30 09:11:37,1559.0,,162.0,15.0,663.0,38.0,196.0,323,2023-09-28 01:09:16,2.8.0,,,10.0,Statically typed DOM API for Scala.js.,,,120.0,16,False,2,"['scala3', 'scalajs']",,,,,,
176,scalismo,unibas-gravis/scalismo,media,https://github.com/unibas-gravis/scalismo,https://github.com/unibas-gravis/scalismo,Apache-2.0,2015-02-13 13:58:38,2024-06-24 14:15:02,2024-01-23 13:09:12,1839.0,,66.0,17.0,349.0,10.0,73.0,256,2023-07-04 08:48:44,0.92.0,,,7.0,Scalable Image Analysis and Shape Modelling.,,,23.0,16,True,2,['scala3'],,,,,,
177,anorm,playframework/anorm,db-clients,https://github.com/playframework/anorm,https://github.com/playframework/anorm,Apache-2.0,2014-12-05 03:05:14,2025-05-09 09:15:33,2025-05-09 09:15:33,782.0,7.0,76.0,15.0,564.0,9.0,69.0,244,2022-09-29 14:17:35,2.7.0,,,3.0,The Anorm database library.,,,57.0,16,True,2,"['scala3', 'play']",,,,,,
178,youi,outr/youi,web-frameworks,https://github.com/outr/youi,https://github.com/outr/youi,MIT,2012-06-26 14:06:32,2025-04-27 00:06:02,2024-11-27 22:53:29,2761.0,,29.0,15.0,369.0,22.0,41.0,213,2019-01-30 18:17:20,0.9.0,,,12.0,"Next generation user interface and application development in Scala and Scala.js for web, mobile, and desktop.",,,11.0,16,True,3,['scalajs'],,,,,,
179,fs2-aws,laserdisc-io/fs2-aws,others,https://github.com/laserdisc-io/fs2-aws,https://github.com/laserdisc-io/fs2-aws,MIT,2018-01-13 18:32:52,2025-03-01 16:53:48,2025-03-01 16:53:48,834.0,1.0,50.0,4.0,1245.0,22.0,53.0,196,2025-01-13 16:46:36,6.2.0,,,66.0,fs2 utilities to interact with AWS.,,,31.0,16,True,2,['scala3'],,,,,,
180,sbt-doctest,tkawachi/sbt-doctest,sbt,https://github.com/sbt-doctest/sbt-doctest,https://github.com/sbt-doctest/sbt-doctest,MIT,2014-06-10 15:46:12,2025-05-26 11:14:29,2025-05-26 11:14:28,838.0,25.0,28.0,11.0,519.0,14.0,48.0,184,2015-12-17 13:37:24,0.3.5,,,1.0,Doctest for scala.,,,26.0,16,True,3,,,,,,sbt-doctest/sbt-doctest,
181,relate,lucidsoftware/relate,db-clients,https://github.com/lucidsoftware/relate,https://github.com/lucidsoftware/relate,Apache-2.0,2014-05-19 19:18:32,2025-05-13 16:12:32,2025-02-03 21:55:28,325.0,,15.0,41.0,73.0,12.0,13.0,162,2025-01-21 21:34:24,5.1.0,2578.0,21.0,19.0,Performant database access in Scala.,,,19.0,16,True,2,,,,,,,
182,cilib,ciren/cilib,others,https://github.com/ciren/cilib,https://github.com/ciren/cilib,Apache-2.0,2009-01-07 13:11:13,2022-08-05 05:12:53,2022-08-05 05:08:44,2338.0,,102.0,22.0,267.0,7.0,54.0,124,2018-03-21 12:08:40,2.0.1,,,5.0,"Typesafe, purely functional Computational Intelligence.",,,26.0,16,False,2,,,,,,,
183,vertx-lang-scala,vert-x3/vertx-lang-scala,reactive,https://github.com/reactiverse/vertx-lang-scala,https://github.com/reactiverse/vertx-lang-scala,,2014-11-04 12:04:52,2025-05-27 01:53:26,2024-12-17 08:46:08,682.0,,41.0,31.0,152.0,10.0,66.0,124,2024-06-09 22:23:52,4.5.8,2921.0,208.0,3.0,Vert.x for Scala.,,,21.0,16,False,2,,,,,,reactiverse/vertx-lang-scala,
184,ldbc,takapi327/ldbc,db-clients,https://github.com/takapi327/ldbc,https://github.com/takapi327/ldbc,MIT,2023-02-06 11:15:08,2025-05-26 15:28:59,2025-05-26 15:28:59,5191.0,558.0,5.0,2.0,458.0,14.0,16.0,62,2025-05-17 15:25:26,0.3.0,,,27.0,ldbc is Pure functional JDBC layer with Cats Effect 3 and Scala 3.,,,5.0,16,True,2,"['scala3', 'scalajs']",,,,,,
185,play-googleauth,guardian/play-googleauth,sec,https://github.com/guardian/play-googleauth,https://github.com/guardian/play-googleauth,Apache-2.0,2014-06-16 15:15:10,2025-05-16 14:59:20,2025-05-16 14:01:52,813.0,38.0,11.0,59.0,290.0,11.0,,36,2025-05-06 11:56:04,24.0.0,,,58.0,Simple play module for authenticating against Google.,,,70.0,16,True,2,,,,,,,
186,scalaj-http,scalaj/scalaj-http,http,https://github.com/scalaj/scalaj-http,https://github.com/scalaj/scalaj-http,Apache-2.0,2010-08-23 20:05:19,2022-04-03 21:19:24,2022-04-03 21:19:24,300.0,,120.0,42.0,84.0,28.0,112.0,974,2016-04-02 20:58:24,2.3.0,,,1.0,Simple scala wrapper for HttpURLConnection. OAuth included.,,,29.0,15,False,3,,,,,,,
187,simulacrum,typelevel/simulacrum,toolkits,https://github.com/typelevel/simulacrum,https://github.com/typelevel/simulacrum,BSD-3-Clause,2015-01-17 03:49:30,2024-03-27 23:15:05,2024-03-26 15:58:56,433.0,,61.0,31.0,163.0,30.0,45.0,936,2018-02-20 14:20:53,0.12.0,,,1.0,First class syntax support for type classes in Scala.,,,35.0,15,True,3,['scalajs'],,,,,,
188,nscala-time,nscala-time/nscala-time,toolkits,https://github.com/nscala-time/nscala-time,https://github.com/nscala-time/nscala-time,Apache-2.0,2012-12-06 09:39:55,2025-05-28 11:02:55,2025-05-28 11:02:54,718.0,9.0,79.0,24.0,314.0,6.0,49.0,870,,,,,,A new Scala wrapper for Joda Time based on scala-time.,,,26.0,15,True,3,"['scala3', 'scalajs']",,,,,,
189,sbt-docker,marcuslonnberg/sbt-docker,sbt,https://github.com/marcus-drake/sbt-docker,https://github.com/marcus-drake/sbt-docker,MIT,2014-01-12 19:43:03,2024-12-12 15:18:45,2024-12-12 15:18:01,400.0,,109.0,18.0,52.0,21.0,69.0,733,2023-08-24 05:54:18,1.11.0,,,9.0,Create Docker images directly from sbt.,,,30.0,15,True,3,,,,,,marcus-drake/sbt-docker,
190,play2-auth,t2v/play2-auth,sec,https://github.com/t2v/play2-auth,https://github.com/t2v/play2-auth,Apache-2.0,2012-04-23 16:27:14,2019-09-10 09:34:53,2017-10-18 15:44:31,261.0,,148.0,61.0,80.0,23.0,97.0,620,2015-08-27 05:10:50,release0.14.1,,,8.0,Play2.x Authentication and Authorization module.,,,22.0,15,False,3,,,,,,,
191,weaver-test,disneystreaming/weaver-test,test,https://github.com/disneystreaming/weaver-test,https://github.com/disneystreaming/weaver-test,,2020-04-24 17:21:55,2025-05-28 07:27:11,2025-05-28 07:24:03,688.0,1.0,49.0,9.0,653.0,43.0,,445,2024-01-25 10:21:02,0.8.4,2322.0,39.0,37.0,A test framework that runs everything in parallel.,,,39.0,15,False,3,"['scala3', 'scalajs']",,,,,,
192,larray,xerial/larray,toolkits,https://github.com/xerial/larray,https://github.com/xerial/larray,Apache-2.0,2013-03-18 01:19:50,2022-11-30 18:43:55,2022-11-25 09:52:48,465.0,,43.0,23.0,26.0,26.0,33.0,403,2016-12-14 04:07:48,0.4.0,,,3.0,Large off-heap arrays and mmap files for Scala and Java.,,,11.0,15,False,3,,,,,,,
193,splain,tek/splain,sbt,https://github.com/tek/splain,https://github.com/tek/splain,MIT,2016-12-18 00:02:41,2025-04-19 20:51:09,2024-10-09 16:45:07,361.0,,28.0,8.0,56.0,9.0,59.0,371,2024-05-09 22:38:03,Release/1.1.0-2.13.14,859.0,9.0,50.0,better implicit errors for scala.,,,21.0,15,True,3,,,,,,,
194,tsec,jmcardon/tsec,sec,https://github.com/jmcardon/tsec,https://github.com/jmcardon/tsec,MIT,2017-08-04 20:25:11,2021-11-26 17:57:19,2021-08-24 04:44:55,841.0,,55.0,9.0,332.0,65.0,55.0,350,2019-04-23 03:46:29,0.1.0,,,11.0,Type-safe general-cryptography library - https://jmcardon.github.io/tsec/.,,,30.0,15,False,3,['scala3'],,,,,,
195,kantan.csv,nrinaudo/kantan.csv,csv-yaml,https://github.com/nrinaudo/kantan.csv,https://github.com/nrinaudo/kantan.csv,Apache-2.0,2015-07-22 06:51:22,2025-04-12 07:30:38,2025-04-12 07:30:37,1040.0,5.0,38.0,9.0,224.0,54.0,134.0,347,2019-06-04 07:25:39,0.5.1,,,12.0,CSV handling library for Scala.,,,11.0,15,True,2,['scalajs'],,,,,,
196,scala-guice,codingwell/scala-guice,di,https://github.com/codingwell/scala-guice,https://github.com/codingwell/scala-guice,Apache-2.0,2012-03-17 06:02:25,2023-05-13 19:14:00,2023-05-13 19:14:00,278.0,,44.0,12.0,45.0,12.0,50.0,341,2023-03-12 18:12:58,5.1.1,,,8.0,Scala extensions for Google Guice.,,,26.0,15,False,2,['scala3'],,,,,,
197,sbt-sonatype,xerial/sbt-sonatype,sbt,https://github.com/xerial/sbt-sonatype,https://github.com/xerial/sbt-sonatype,Apache-2.0,2014-01-20 16:13:49,2025-05-28 08:06:50,2025-04-08 14:05:20,781.0,1.0,65.0,14.0,496.0,25.0,96.0,338,2024-10-11 22:59:25,3.12.2,,,16.0,A sbt plugin for publishing Scala/Java projects to the Maven central.,,,38.0,15,True,3,,,,,,,
198,scala-activerecord,aselab/scala-activerecord,db-clients,https://github.com/aselab/scala-activerecord,https://github.com/aselab/scala-activerecord,MIT,2012-04-10 04:26:31,2021-01-08 00:05:38,2021-01-08 00:05:30,513.0,,31.0,34.0,12.0,20.0,62.0,322,2020-10-07 00:17:01,0.6.1,,,8.0,ActiveRecord-like ORM library for Scala.,,,9.0,15,False,2,,,,,,,
199,diffson,gnieh/diffson,json,https://github.com/gnieh/diffson,https://github.com/gnieh/diffson,Apache-2.0,2013-08-30 15:50:35,2024-09-21 14:06:56,2024-09-21 13:45:07,569.0,,51.0,12.0,407.0,13.0,48.0,318,2024-04-02 18:25:18,4.6.0,,,16.0,A scala diff/patch library for Json.,,,33.0,15,True,3,"['scala3', 'scalajs']",,,,,,
200,each,ThoughtWorksInc/each,toolkits,https://github.com/ThoughtWorksInc/each,https://github.com/ThoughtWorksInc/each,Apache-2.0,2015-05-05 07:27:00,2024-08-19 21:12:41,2023-02-03 06:45:06,739.0,,27.0,27.0,164.0,10.0,28.0,257,2023-02-03 06:24:22,3.3.2,,,3.0,A macro library that converts native imperative syntax to scalazs monadic expressions.,,,15.0,15,False,3,['scalajs'],,,,,,
201,Dsl.scala,ThoughtWorksInc/Dsl.scala,toolkits,https://github.com/ThoughtWorksInc/Dsl.scala,https://github.com/ThoughtWorksInc/Dsl.scala,Apache-2.0,2017-10-14 01:21:02,2025-01-05 00:29:14,2024-05-23 03:55:58,1823.0,,29.0,24.0,693.0,24.0,18.0,255,2023-01-26 02:47:03,2.0.0,,,17.0,A framework to create embedded Domain-Specific Languages in Scala.,,,5.0,15,True,3,"['scala3', 'scalajs']",,,,,,
202,pprint,com-lihaoyi/pprint,others,https://github.com/com-lihaoyi/PPrint,https://github.com/com-lihaoyi/PPrint,MIT,2017-05-12 09:10:20,2024-10-24 00:58:24,2024-10-24 00:58:24,155.0,,41.0,6.0,116.0,33.0,22.0,239,2024-04-15 01:54:51,0.9.0,,,10.0,"Pretty-printing value, types and type-signatures in Scala.",,,18.0,15,True,2,"['scala3', 'scalajs']",,,,,,
203,sbt-header,sbt/sbt-header,sbt,https://github.com/sbt/sbt-header,https://github.com/sbt/sbt-header,Apache-2.0,2015-02-05 16:25:45,2024-08-13 03:15:45,2023-06-07 08:14:12,320.0,,56.0,9.0,246.0,11.0,77.0,186,2023-06-07 11:27:41,5.10.0,,,24.0,"sbt-header is an sbt plugin for creating file headers, e.g. copyright headers.",,,38.0,15,False,3,,,,,,,
204,sbt-unidoc,sbt/sbt-unidoc,sbt,https://github.com/sbt/sbt-unidoc,https://github.com/sbt/sbt-unidoc,Apache-2.0,2013-05-16 06:40:23,2025-03-18 02:59:18,2025-03-18 02:59:18,194.0,3.0,27.0,13.0,126.0,24.0,36.0,125,2021-10-23 21:22:11,0.5.0,,,5.0,sbt plugin to create a unified Scaladoc or Javadoc API document across multiple subprojects.,,,23.0,15,True,3,,,,,,,
205,clickhouse-scala-client,crobox/clickhouse-scala-client,db-clients,https://github.com/crobox/clickhouse-scala-client,https://github.com/crobox/clickhouse-scala-client,LGPL-3.0,2017-03-31 13:40:12,2025-05-20 19:23:28,2025-05-01 07:09:17,1019.0,9.0,27.0,10.0,165.0,16.0,23.0,116,2025-01-21 15:28:33,1.2.8,,,62.0,Clickhouse Scala Client with Reactive Streams support.,,,21.0,15,True,2,,,,,,,
206,hepek,sake92/hepek,templating,https://github.com/sake92/hepek,https://github.com/sake92/hepek,Apache-2.0,2018-02-04 18:22:55,2025-04-15 15:50:19,2025-04-15 15:49:01,545.0,34.0,10.0,6.0,294.0,9.0,28.0,110,2025-05-14 09:20:13,0.33.0,,,4.0,Typesafe HTML templates and static site generator in pure Scala.,,,6.0,15,True,3,"['scala3', 'scalajs']",,,,,,
207,rescala,rescala-lang/rescala,reactive,https://github.com/rescala-lang/REScala,https://github.com/rescala-lang/REScala,Apache-2.0,2013-06-07 09:30:17,2025-05-03 16:59:47,2025-05-03 16:59:45,7371.0,138.0,29.0,15.0,37.0,,10.0,91,,,,,,REScala - distributed and reactive programming embedded in OO and FP programs.,,,32.0,15,True,2,"['scala3', 'scalajs']",,,,,,
208,sttp-oauth2,ocadotechnology/sttp-oauth2,sec,https://github.com/polyvariant/sttp-oauth2,https://github.com/polyvariant/sttp-oauth2,Apache-2.0,2020-12-08 14:03:13,2025-04-25 20:10:05,2025-04-25 20:06:51,485.0,1.0,24.0,9.0,556.0,11.0,23.0,79,2025-04-25 20:07:39,0.20.0,,,36.0,OAuth2 client library implemented in Scala using sttp.,4.0,,15.0,15,True,3,,com.ocadotechnology:sttp-oauth2_2.13,https://search.maven.org/artifact/com.ocadotechnology/sttp-oauth2_2.13,2024-05-12 18:38:37,4.0,polyvariant/sttp-oauth2,
209,skuber,hagay3/skuber,others,https://github.com/hagay3/skuber,https://github.com/hagay3/skuber,Apache-2.0,2021-03-11 23:49:41,2024-12-24 09:55:12,2024-12-24 09:55:11,1155.0,,30.0,2.0,424.0,24.0,24.0,77,2024-12-24 08:58:44,4.0.4,,,22.0,A Scala Kubernetes client library.,,,66.0,15,True,2,['scala3'],,,,,,
210,chronoscala,chronoscala/chronoscala,toolkits,https://github.com/chronoscala/chronoscala,https://github.com/chronoscala/chronoscala,MIT,2016-07-11 17:30:46,2025-05-18 14:19:50,2025-05-18 14:19:46,530.0,21.0,8.0,44.0,260.0,,17.0,68,2025-03-20 09:38:42,2.1.0,,,15.0,A JSR-310 port of nscala_time.,,,10.0,15,True,3,"['scala3', 'scalajs']",,,,,,
211,couchbase-jvm-clients,couchbase/couchbase-jvm-clients,db-clients,https://github.com/couchbase/couchbase-jvm-clients,https://github.com/couchbase/couchbase-jvm-clients,Apache-2.0,2018-10-01 16:44:58,2025-05-29 16:48:43,2025-05-29 16:48:35,3049.0,66.0,42.0,9.0,28.0,1.0,4.0,49,,,,,,"The Couchbase Monorepo for JVM Clients: Java, Scala, io-core.",1.0,1.0,25.0,15,True,2,,,,,,,
212,zio-dynamodb,zio/zio-dynamodb,db-clients,https://github.com/zio/zio-dynamodb,https://github.com/zio/zio-dynamodb,Apache-2.0,2020-05-13 14:54:45,2025-05-19 06:44:27,2025-05-19 06:44:27,422.0,26.0,20.0,4.0,581.0,18.0,74.0,40,2025-04-19 05:41:32,1.0.0-RC19,,,36.0,"Simple, type-safe, and efficient access to DynamoDB.",,,18.0,15,True,2,"['zio', 'scala3']",,,,,,
213,scala-redis,debasishg/scala-redis,db-clients,https://github.com/debasishg/scala-redis,https://github.com/debasishg/scala-redis,,2009-12-31 06:31:15,2023-01-25 21:39:14,2021-12-19 15:12:11,485.0,,219.0,60.0,150.0,78.0,82.0,1021,2021-11-02 15:19:32,3.42,,,11.0,"A scala library for connecting to a redis server, or a cluster of redis nodes using consistent hashing on the client..",,,72.0,14,False,3,,,,,,,
214,Laminar,raquo/Laminar,scala-js,https://github.com/raquo/Laminar,https://github.com/raquo/Laminar,MIT,2017-04-06 06:06:49,2025-04-08 22:21:11,2025-03-26 09:04:42,651.0,6.0,57.0,22.0,52.0,32.0,82.0,796,,,,,,"Simple, expressive, and safe UI library for Scala.js.",,,20.0,14,True,3,"['scala3', 'scalajs']",,,,,,
215,scalatags,com-lihaoyi/scalatags,templating,https://github.com/com-lihaoyi/scalatags,https://github.com/com-lihaoyi/scalatags,MIT,2012-11-01 21:35:17,2025-01-14 13:24:23,2025-01-14 13:24:22,612.0,,117.0,37.0,143.0,39.0,111.0,765,,,,,,ScalaTags is a small XML/HTML construction library for Scala.,,,62.0,14,True,3,"['scala3', 'scalajs']",,,,,,
216,sbt-android,scala-android/sbt-android,others,https://github.com/scala-android/sbt-android,https://github.com/scala-android/sbt-android,,2012-02-24 04:11:36,2020-12-03 18:44:05,2019-10-18 20:27:53,1284.0,,94.0,56.0,77.0,22.0,253.0,743,,,,,,An easy-to-use sbt plugin for working with all Android projects.,,,35.0,14,False,2,,,,,,,
217,requests-scala,com-lihaoyi/requests-scala,http,https://github.com/com-lihaoyi/requests-scala,https://github.com/com-lihaoyi/requests-scala,,2018-07-19 11:06:17,2025-05-29 13:59:19,2025-01-14 12:24:36,187.0,,87.0,11.0,126.0,31.0,51.0,736,2024-07-22 10:23:03,0.9.0,,,10.0,"A Scala port of the popular Python Requests HTTP client: flexible, intuitive, and straightforward to use.",,,36.0,14,False,3,['scala3'],,,,,,
218,parboiled2,sirthias/parboiled2,parsers,https://github.com/sirthias/parboiled2,https://github.com/sirthias/parboiled2,,2013-04-18 10:48:21,2025-05-24 07:20:07,2025-05-24 07:20:07,1020.0,16.0,86.0,27.0,452.0,36.0,120.0,718,,,,,,A macro-based PEG parser generator for Scala 2.10+.,,,38.0,14,False,3,"['scala3', 'scalajs']",,,,,,
219,atto,tpolecat/atto,parsers,https://github.com/tpolecat/atto,https://github.com/tpolecat/atto,MIT,2013-09-04 20:34:40,2024-08-19 21:17:45,2022-07-07 03:03:10,588.0,,58.0,12.0,389.0,19.0,12.0,359,2021-05-14 18:36:22,0.9.5,,,2.0,friendly little parsers.,,,31.0,14,False,3,"['scala3', 'scalajs']",,,,,,
220,hamsters,scala-hamsters/hamsters,toolkits,https://github.com/scala-hamsters/hamsters,https://github.com/scala-hamsters/hamsters,Apache-2.0,2016-04-18 13:12:24,2020-12-19 17:54:15,2020-02-25 09:53:53,587.0,,23.0,21.0,70.0,6.0,61.0,289,,,,,,A mini Scala utility library.,,,24.0,14,False,3,['scalajs'],,,,,,
221,scaldi,scaldi/scaldi,di,https://github.com/scaldi/scaldi,https://github.com/scaldi/scaldi,Apache-2.0,2010-05-17 17:14:02,2024-08-13 03:47:38,2022-06-08 15:18:06,506.0,,24.0,6.0,227.0,23.0,49.0,289,2021-07-27 19:27:16,0.6.2,,,16.0,Lightweight Scala Dependency Injection Library.,,,13.0,14,False,3,,,,,,,
222,scalaprops,scalaprops/scalaprops,test,https://github.com/scalaprops/scalaprops,https://github.com/scalaprops/scalaprops,MIT,2015-05-05 03:19:11,2025-05-29 09:49:47,2025-05-29 09:49:46,1328.0,14.0,22.0,12.0,491.0,10.0,12.0,278,,,,,,property based testing library for Scala.,,,12.0,14,True,3,"['scala3', 'scalajs']",,,,,,
223,sbt-dependency-check,albuch/sbt-dependency-check,sbt,https://github.com/albuch/sbt-dependency-check,https://github.com/albuch/sbt-dependency-check,Apache-2.0,2016-01-12 09:14:44,2024-08-21 12:54:02,2023-11-15 08:21:08,625.0,,40.0,11.0,248.0,6.0,79.0,270,2023-03-05 11:31:58,5.1.0,,,46.0,SBT Plugin for OWASP DependencyCheck. Monitor your dependencies and report if there are any publicly known..,,,18.0,14,True,3,,,,,,,
224,scalajs-angular,greencatsoft/scalajs-angular,scala-js,https://github.com/greencatsoft/scalajs-angular,https://github.com/greencatsoft/scalajs-angular,Apache-2.0,2014-07-20 06:46:33,2021-01-18 09:51:02,2021-01-18 09:49:36,349.0,,43.0,24.0,60.0,18.0,39.0,259,2015-02-04 12:43:03,0.3,,,2.0,AngularJS Binding for Scala.js.,,,18.0,14,False,3,['scalajs'],,,,,,
225,chaos,mesosphere/chaos,web-frameworks,https://github.com/d2iq-archive/chaos,https://github.com/d2iq-archive/chaos,Apache-2.0,2013-06-25 14:53:40,2019-04-15 12:17:35,2019-04-15 12:17:21,224.0,,36.0,147.0,52.0,12.0,15.0,252,2017-04-05 09:50:47,0.8.8,,,1.0,A lightweight framework for writing REST services in Scala.,,,21.0,14,False,3,,,,,,d2iq-archive/chaos,
226,scalajs-bundler,scalacenter/scalajs-bundler,scala-js,https://github.com/scalacenter/scalajs-bundler,https://github.com/scalacenter/scalajs-bundler,,2016-09-21 12:18:53,2025-05-25 00:26:22,2023-12-08 16:37:37,548.0,,103.0,22.0,290.0,97.0,134.0,238,2022-11-14 16:00:20,0.21.1,,,13.0,,,,51.0,14,False,3,,,,,,,
227,fansi,com-lihaoyi/fansi,others,https://github.com/com-lihaoyi/fansi,https://github.com/com-lihaoyi/fansi,,2016-05-26 00:43:32,2025-01-14 13:24:04,2025-01-14 13:24:04,144.0,,26.0,6.0,102.0,25.0,11.0,231,2024-04-15 00:42:50,0.5.0,,,7.0,Scala/Scala.js library for manipulating Fancy Ansi colored strings.,,,15.0,14,False,2,"['scala3', 'scalajs']",,,,,,
228,Remora,zalando-incubator/remora,distributed,https://github.com/zalando-incubator/remora,https://github.com/zalando-incubator/remora,MIT,2017-04-20 16:57:05,2022-09-29 17:13:59,2022-09-29 17:13:59,142.0,,31.0,16.0,62.0,6.0,31.0,196,2022-06-09 14:45:31,2.0.0,,,10.0,"Kafka consumer lag-checking application for monitoring, written in Scala and Akka HTTP; a wrap around the Kafka..",,,29.0,14,False,3,,,,,,,
229,iteratee,travisbrown/iteratee,reactive,https://github.com/travisbrown/iteratee,https://github.com/travisbrown/iteratee,Apache-2.0,2015-09-09 02:17:38,2024-08-15 20:41:07,2021-10-11 13:01:45,1019.0,,17.0,4.0,673.0,40.0,23.0,183,2021-06-09 12:56:34,0.20.0,,,31.0,Iteratees for Cats.,,,29.0,14,False,3,"['scala3', 'scalajs']",,,,,,
230,minitest,monix/minitest,test,https://github.com/monix/minitest,https://github.com/monix/minitest,Apache-2.0,2014-12-16 01:17:08,2024-08-12 23:45:08,2021-11-28 09:54:57,394.0,,34.0,5.0,180.0,12.0,10.0,179,2021-05-13 19:30:08,2.9.6,,,13.0,The super light testing library for Scala and Scala.js.,,,23.0,14,False,3,"['scala3', 'scalajs']",,,,,,
231,nodejs,scalajs-io/nodejs,scala-js,https://github.com/scalajs-io/nodejs,https://github.com/scalajs-io/nodejs,Apache-2.0,2016-04-09 01:52:17,2023-05-20 00:10:23,2019-06-17 23:00:05,209.0,,25.0,15.0,8.0,5.0,14.0,163,2017-10-14 23:09:17,0.4.2,10981.0,100.0,49.0,This project provides Scala.js type-safe bindings for Node.js (current) v8.7.0 and LTS v6.11.4 APIs. The platform..,,,4.0,14,False,3,['scalajs'],,,,,,
232,sbt-pgp,sbt/sbt-pgp,sbt,https://github.com/sbt/sbt-pgp,https://github.com/sbt/sbt-pgp,,2011-09-08 15:58:10,2025-05-26 18:16:06,2025-05-26 18:15:05,379.0,6.0,56.0,6.0,107.0,19.0,97.0,146,2024-12-10 14:48:36,2.3.1,,,17.0,PGP plugin for sbt.,,,36.0,14,False,3,,,,,,,
233,optimus,vagmcs/optimus,sci,https://github.com/vagmcs/Optimus,https://github.com/vagmcs/Optimus,LGPL-3.0,2014-12-23 12:23:36,2024-12-02 16:41:19,2024-12-02 16:40:21,299.0,,28.0,8.0,21.0,1.0,23.0,142,2024-12-02 16:36:01,3.4.5,2104.0,63.0,3.0,Optimus is a mathematical programming library for Scala.,,,9.0,14,True,3,['scala3'],,,,,,
234,rtree2d,plokhotnyuk/rtree2d,others,https://github.com/plokhotnyuk/rtree2d,https://github.com/plokhotnyuk/rtree2d,Apache-2.0,2018-05-07 15:52:10,2025-05-25 05:15:20,2025-05-25 05:15:20,806.0,20.0,11.0,10.0,565.0,8.0,10.0,135,2025-05-18 13:57:40,0.11.14,,,28.0,RTree2D is a 2D immutable R-tree for ultra-fast nearest and intersection queries in plane and spherical coordinates.,,,6.0,14,True,2,"['scala3', 'scalajs']",,,,,,
235,laserdisc,laserdisc-io/laserdisc,db-clients,https://github.com/laserdisc-io/laserdisc,https://github.com/laserdisc-io/laserdisc,MIT,2018-06-05 09:07:12,2025-05-24 18:52:10,2025-05-24 18:52:10,796.0,21.0,14.0,4.0,870.0,15.0,11.0,95,2025-03-15 20:24:47,0.7.3,,,25.0,A Future-free Fs2 native pure FP Redis client.,,,11.0,14,True,3,['scalajs'],,,,,,
236,zio-elasticsearch,lambdaworks/zio-elasticsearch,db-clients,https://github.com/lambdaworks/zio-elasticsearch,https://github.com/lambdaworks/zio-elasticsearch,Apache-2.0,2022-08-07 09:04:07,2025-05-28 20:36:16,2025-05-28 20:33:43,568.0,42.0,19.0,12.0,587.0,13.0,36.0,60,2024-06-04 22:31:56,0.4.0,,,4.0,ZIO Elasticsearch is a type-safe and streaming-friendly ZIO native Elasticsearch client.,,,20.0,14,True,3,"['zio', 'scala3']",io.lambdaworks:zio-elasticsearch_3,https://search.maven.org/artifact/io.lambdaworks/zio-elasticsearch_3,2024-06-04 22:31:56,,,
237,spata,fingo/spata,csv-yaml,https://github.com/fingo/spata,https://github.com/fingo/spata,Apache-2.0,2020-05-29 22:01:35,2025-05-25 11:52:39,2025-05-25 11:40:50,477.0,12.0,8.0,3.0,31.0,,5.0,36,2025-04-06 10:56:17,3.2.2,,,14.0,"Functional, stream-based CSV processor for Scala.",,,4.0,14,True,2,['scala3'],,,,,,
238,scaloid,pocorall/scaloid,others,https://github.com/pocorall/scaloid,https://github.com/pocorall/scaloid,,2012-10-08 05:53:22,2024-06-13 04:46:50,2024-06-13 04:46:44,901.0,,171.0,137.0,58.0,18.0,78.0,2100,2016-03-09 01:14:23,4.2,,,1.0,Scaloid makes your Android code easy to understand and maintain.,,,19.0,13,False,2,,,,,,,
239,sbt-revolver,spray/sbt-revolver,sbt,https://github.com/spray/sbt-revolver,https://github.com/spray/sbt-revolver,Apache-2.0,2011-12-15 10:04:49,2024-10-18 06:08:21,2024-10-18 06:08:20,171.0,,54.0,21.0,34.0,22.0,65.0,860,,,,,,An SBT plugin for dangerously fast development turnaround in Scala.,,,17.0,13,True,3,,,,,,,
