,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,github_release_downloads,monthly_downloads,maven_id,maven_url,trending,dependent_project_count,github_dependent_project_count,updated_github_id,labels
0,playframework,playframework/playframework,web-frameworks,https://github.com/playframework/playframework,https://github.com/playframework/playframework,Apache-2.0,2011-09-07 09:24:08,2023-06-22 01:43:14,2023-06-14 08:30:26,12945.0,224.0,4009.0,654.0,8058.0,407.0,3267.0,12411.0,2023-01-13 17:31:24,2.8.19,58.0,Play Framework.,956.0,31,True,1.0,,,,,,,,,
1,coursier,coursier/coursier,sbt,https://github.com/coursier/coursier,https://github.com/coursier/coursier,Apache-2.0,2015-06-16 18:32:53,2023-06-20 13:41:25,2023-06-19 09:12:54,4096.0,65.0,281.0,56.0,1740.0,320.0,705.0,1954.0,2023-06-19 09:14:09,2.1.5,100.0,Pure Scala Artifact Fetching.,138.0,29,True,1.0,7645433.0,162668.0,,,,,,,
2,http4s,http4s/http4s,http,https://github.com/http4s/http4s,https://github.com/http4s/http4s,Apache-2.0,2012-03-12 04:41:20,2023-06-22 13:31:20,2023-06-22 10:13:17,16985.0,218.0,757.0,76.0,5679.0,226.0,1127.0,2427.0,2023-06-16 19:14:50,0.23.21,100.0,"A minimal, idiomatic Scala interface for HTTP.",446.0,28,True,1.0,,,,,,,,,
3,zio,zio/zio,ecosystems,https://github.com/zio/zio,https://github.com/zio/zio,Apache-2.0,2018-05-19 16:40:37,2023-06-22 10:33:28,2023-06-19 18:16:21,7192.0,179.0,1163.0,117.0,5820.0,353.0,2002.0,3813.0,2023-06-05 23:39:00,2.0.15,100.0,"ZIO A type-safe, composable library for async and concurrent programming in Scala.",663.0,27,True,1.0,,,dev.zio:zio_2.13,https://search.maven.org/artifact/dev.zio/zio_2.13,-1.0,,,,
4,ammonite,com-lihaoyi/ammonite,toolkits,https://github.com/com-lihaoyi/Ammonite,https://github.com/com-lihaoyi/Ammonite,MIT,2015-01-13 07:34:38,2023-06-20 15:02:52,2023-06-06 12:28:33,2716.0,27.0,355.0,66.0,562.0,119.0,673.0,2567.0,2023-06-16 11:15:05,2.5.9,100.0,Scala Scripting.,135.0,27,True,1.0,834944.0,10568.0,,,,,,,
5,gatling,gatling/gatling,test,https://github.com/gatling/gatling,https://github.com/gatling/gatling,Apache-2.0,2011-05-31 12:40:25,2023-06-22 14:58:54,2023-06-22 14:58:38,10148.0,82.0,1142.0,233.0,807.0,42.0,3584.0,5965.0,,,,Modern Load Testing as Code.,223.0,26,True,1.0,,,,,,,,,
6,shapeless,milessabin/shapeless,toolkits,https://github.com/milessabin/shapeless,https://github.com/milessabin/shapeless,Apache-2.0,2011-12-18 13:36:38,2023-06-09 08:09:40,2023-06-08 22:25:18,2679.0,12.0,523.0,108.0,907.0,28.0,380.0,3333.0,2022-09-12 22:32:36,2.3.10,7.0,Generic programming for Scala.,153.0,26,True,1.0,,,,,,103.0,103.0,,
7,tapir,softwaremill/tapir,http,https://github.com/softwaremill/tapir,https://github.com/softwaremill/tapir,Apache-2.0,2018-12-09 16:43:49,2023-06-22 10:38:04,2023-06-21 07:11:00,7765.0,259.0,342.0,50.0,2300.0,89.0,587.0,1214.0,2023-06-15 20:11:33,1.5.5,100.0,"Declarative, type-safe web endpoints library.",239.0,26,True,1.0,,,,,,,,,
8,slick,slick/slick,db-clients,https://github.com/slick/slick,https://github.com/slick/slick,BSD-2-Clause,2009-02-20 22:51:53,2023-06-20 18:55:01,2023-06-19 04:17:29,3169.0,91.0,581.0,150.0,1357.0,398.0,936.0,2608.0,2022-09-13 19:27:07,3.4.1,16.0,Slick (Scala Language Integrated Connection Kit) is a modern database query and access library for Scala.,199.0,25,True,1.0,,,,,,,,,
9,doobie,tpolecat/doobie,db-clients,https://github.com/tpolecat/doobie,https://github.com/tpolecat/doobie,MIT,2013-11-25 07:25:20,2023-06-20 16:56:18,2023-06-20 16:44:34,3314.0,93.0,333.0,68.0,1360.0,135.0,381.0,2061.0,2023-06-20 16:56:18,1.0.0-RC4,18.0,Functional JDBC layer for Scala.,162.0,25,True,1.0,,,,,1.0,,,,
10,elastic4s,sksamuel/elastic4s,db-clients,https://github.com/sksamuel/elastic4s,https://github.com/sksamuel/elastic4s,Apache-2.0,2013-06-10 20:23:57,2023-06-18 18:31:17,2023-06-18 18:11:27,4707.0,22.0,675.0,75.0,1746.0,13.0,1119.0,1629.0,2023-06-18 20:34:00,8.8.0,33.0,"Elasticsearch Scala Client - Reactive, Non Blocking, Type Safe, HTTP Client.",397.0,25,True,1.0,,,com.sksamuel.elastic4s:elastic4s_2.13,https://search.maven.org/artifact/com.sksamuel.elastic4s/elastic4s_2.13,,,,,
11,sttp,softwaremill/sttp,http,https://github.com/softwaremill/sttp,https://github.com/softwaremill/sttp,Apache-2.0,2017-06-30 15:15:07,2023-06-22 07:19:14,2023-06-16 00:43:22,5162.0,103.0,266.0,43.0,1469.0,52.0,341.0,1375.0,2023-04-11 09:13:58,3.8.15,89.0,The Scala HTTP client you always wanted!.,189.0,25,True,2.0,,,,,,,,,
12,cats,typelevel/cats,toolkits,https://github.com/typelevel/cats,https://github.com/typelevel/cats,,2015-01-28 20:26:48,2023-06-20 21:57:25,2023-06-13 07:08:15,6507.0,83.0,1132.0,188.0,3266.0,194.0,971.0,4949.0,2022-11-12 21:20:14,2.9.0,63.0,"Lightweight, modular, and extensible library for functional programming.",537.0,24,False,1.0,,,,,,,,,
13,sangria,sangria-graphql/sangria,misc,https://github.com/sangria-graphql/sangria,https://github.com/sangria-graphql/sangria,Apache-2.0,2015-07-05 21:29:30,2023-06-20 17:34:09,2023-06-20 09:20:32,2009.0,110.0,208.0,60.0,567.0,50.0,402.0,1943.0,2023-06-20 17:48:50,4.0.1,80.0,Scala GraphQL implementation.,64.0,24,True,1.0,,,,,,,,,
14,refined,fthomas/refined,toolkits,https://github.com/fthomas/refined,https://github.com/fthomas/refined,MIT,2015-05-10 16:23:16,2023-06-16 16:10:09,2023-06-16 16:10:05,3065.0,55.0,149.0,28.0,985.0,60.0,149.0,1623.0,2023-06-16 17:05:18,0.11.0,68.0,Refinement types for Scala.,77.0,24,True,1.0,,,,,,,,,
15,circe,circe/circe,json,https://github.com/circe/circe,https://github.com/circe/circe,Apache-2.0,2015-07-31 15:12:09,2023-06-21 05:02:12,2023-06-14 22:25:56,2956.0,9.0,519.0,68.0,1634.0,171.0,353.0,2407.0,2023-03-03 15:49:47,0.14.5,68.0,Yet another JSON library for Scala.,261.0,23,True,1.0,,,io.circe:circe-core_2.13,https://search.maven.org/artifact/io.circe/circe-core_2.13,,,,,
16,scalacheck,typelevel/scalacheck,test,https://github.com/typelevel/scalacheck,https://github.com/typelevel/scalacheck,BSD-3-Clause,2011-05-26 11:44:12,2023-06-21 15:43:39,2023-06-16 17:40:37,2004.0,70.0,374.0,58.0,636.0,50.0,286.0,1875.0,2022-09-15 23:24:43,1.17.0,10.0,Property-based testing for Scala.,135.0,23,True,1.0,,,,,,,,,
17,Monocle,optics-dev/monocle,toolkits,https://github.com/optics-dev/Monocle,https://github.com/optics-dev/Monocle,MIT,2014-01-17 19:49:22,2023-06-18 22:34:37,2023-06-18 22:17:49,2120.0,20.0,195.0,52.0,987.0,45.0,331.0,1588.0,2023-01-03 14:12:47,3.2.0,9.0,Optics library for Scala.,125.0,23,True,2.0,,,,,,,,,
18,spark-testing-base,holdenk/spark-testing-base,test,https://github.com/holdenk/spark-testing-base,https://github.com/holdenk/spark-testing-base,Apache-2.0,2015-01-30 22:23:59,2023-06-04 18:54:08,2023-05-02 22:49:17,751.0,16.0,350.0,81.0,184.0,85.0,118.0,1439.0,2023-04-25 21:17:13,1.4.3,4.0,Base classes to use when writing tests with Spark.,60.0,23,True,1.0,,,,,,34.0,34.0,,
19,akka-http,akka/akka-http,http,https://github.com/akka/akka-http,https://github.com/akka/akka-http,,2016-08-19 11:33:36,2023-06-20 12:25:48,2023-06-14 15:34:08,4379.0,20.0,592.0,77.0,2347.0,563.0,1367.0,1329.0,2023-05-05 09:13:49,10.5.2,57.0,The Streaming-first HTTP server/module of Akka.,351.0,23,False,2.0,,,,,,,,,
20,scalameta,scalameta/scalameta,toolkits,https://github.com/scalameta/scalameta,https://github.com/scalameta/scalameta,BSD-3-Clause,2014-06-16 23:00:32,2023-06-22 15:36:56,2023-06-22 15:36:55,7764.0,109.0,208.0,41.0,2040.0,139.0,1010.0,1045.0,2023-05-30 21:23:20,4.7.8,100.0,"Library to read, analyze, transform and generate Scala programs.",113.0,23,True,2.0,,,,,,,,,
21,airframe,wvlet/airframe,di,https://github.com/wvlet/airframe,https://github.com/wvlet/airframe,Apache-2.0,2016-08-14 07:00:12,2023-06-21 15:06:23,2023-06-21 15:06:21,4013.0,208.0,58.0,22.0,2469.0,90.0,464.0,606.0,2023-06-16 21:12:29,23.6.1,98.0,Essential Building Blocks for Scala.,43.0,23,True,1.0,,,,,,,,,
22,finch,finagle/finch,http,https://github.com/finagle/finch,https://github.com/finagle/finch,Apache-2.0,2014-04-15 12:17:44,2023-06-18 20:22:49,2023-06-18 20:22:48,2263.0,27.0,220.0,62.0,1210.0,38.0,367.0,1595.0,2022-09-16 18:19:38,0.34.0,61.0,Scala combinator library for building Finagle HTTP services.,128.0,22,True,2.0,,,,,,,,,
23,sbt-native-packager,sbt/sbt-native-packager,sbt,https://github.com/sbt/sbt-native-packager,https://github.com/sbt/sbt-native-packager,BSD-2-Clause,2011-12-20 02:04:49,2023-05-30 12:45:52,2023-04-08 15:47:22,1692.0,1.0,428.0,58.0,750.0,129.0,649.0,1570.0,2023-02-20 17:55:37,1.9.16,100.0,sbt Native Packager.,268.0,22,True,1.0,,,,,,,,,
24,skunk,tpolecat/skunk,db-clients,https://github.com/typelevel/skunk,https://github.com/typelevel/skunk,MIT,2018-09-21 06:46:41,2023-06-17 15:58:26,2023-05-31 11:09:21,1560.0,118.0,139.0,32.0,781.0,67.0,58.0,1462.0,2023-05-31 12:01:22,0.6.0,26.0,A data access library for Scala + Postgres.,65.0,22,True,1.0,,,,,,,,typelevel/skunk,
25,scalikejdbc,scalikejdbc/scalikejdbc,db-clients,https://github.com/scalikejdbc/scalikejdbc,https://github.com/scalikejdbc/scalikejdbc,Apache-2.0,2011-11-18 06:56:36,2023-06-19 04:22:10,2023-06-19 04:22:08,3199.0,39.0,221.0,61.0,1495.0,26.0,449.0,1244.0,2021-10-31 01:07:09,4.0.0,46.0,A tidy SQL-based DB access library for Scala developers. This library naturally wraps JDBC APIs and provides you easy-..,104.0,22,True,1.0,,,org.scalikejdbc:scalikejdbc_2.13,https://search.maven.org/artifact/org.scalikejdbc/scalikejdbc_2.13,,,,,
26,scalatest,scalatest/scalatest,test,https://github.com/scalatest/scalatest,https://github.com/scalatest/scalatest,Apache-2.0,2013-04-07 21:55:49,2023-06-20 01:44:59,2023-06-20 01:07:20,6388.0,22.0,323.0,55.0,1493.0,427.0,328.0,1102.0,2023-05-15 13:46:58,release-3.2.16,38.0,A testing tool for Scala and Java developers.,64.0,22,True,2.0,,,,,,,,,
27,finatra,twitter/finatra,web-frameworks,https://github.com/twitter/finatra,https://github.com/twitter/finatra,Apache-2.0,2012-02-16 23:55:29,2023-05-25 14:50:18,2023-05-09 19:18:19,2645.0,2.0,400.0,216.0,265.0,12.0,309.0,2262.0,2022-12-26 14:40:15,finatra-22.12.0,92.0,"Fast, testable, Scala services built on TwitterServer and Finagle.",251.0,21,True,1.0,,,,,,,,,
28,quill,zio/zio-quill,db-clients,https://github.com/zio/zio-quill,https://github.com/zio/zio-quill,Apache-2.0,2015-07-20 22:15:04,2023-06-22 15:27:00,2023-06-22 15:24:35,3387.0,47.0,340.0,69.0,1766.0,308.0,709.0,2127.0,,,,Compile-time Language Integrated Queries for Scala.,137.0,21,True,2.0,,,,,1.0,,,,['zio']
29,scalajs-react,japgolly/scalajs-react,web-frameworks,https://github.com/japgolly/scalajs-react,https://github.com/japgolly/scalajs-react,Apache-2.0,2014-07-03 09:58:42,2023-05-28 01:36:14,2023-05-28 01:36:13,3194.0,4.0,231.0,66.0,553.0,24.0,507.0,1620.0,2022-04-26 04:07:04,2.1.1,65.0,Facebooks React on Scala.JS.,80.0,21,True,1.0,,,,,,,,,
30,framework,lift/framework,web-frameworks,https://github.com/lift/framework,https://github.com/lift/framework,Apache-2.0,2011-01-26 13:25:28,2023-04-11 14:56:45,2023-04-11 14:56:45,3932.0,1.0,270.0,104.0,530.0,142.0,1324.0,1268.0,2021-10-08 15:12:09,3.5.0-release,52.0,Lift Framework.,118.0,21,True,1.0,,,,,,,,,
31,scrimage,sksamuel/scrimage,media,https://github.com/sksamuel/scrimage,https://github.com/sksamuel/scrimage,Apache-2.0,2013-06-03 16:40:25,2023-06-18 22:22:07,2023-06-18 22:22:07,1290.0,12.0,131.0,46.0,82.0,1.0,186.0,964.0,2023-06-18 20:33:11,4.0.37,26.0,"Java, Scala and Kotlin image processing library.",53.0,21,True,1.0,,,,,1.0,,,,
32,slick-pg,tminglei/slick-pg,db-clients,https://github.com/tminglei/slick-pg,https://github.com/tminglei/slick-pg,BSD-2-Clause,2013-05-09 15:57:40,2023-06-20 13:04:39,2023-06-20 13:04:38,1171.0,39.0,172.0,21.0,271.0,109.0,267.0,827.0,2022-12-08 23:15:05,0.21.1,89.0,Slick extensions for PostgreSQL.,92.0,21,True,2.0,,,,,,,,,
33,jsoniter-scala,plokhotnyuk/jsoniter-scala,json,https://github.com/plokhotnyuk/jsoniter-scala,https://github.com/plokhotnyuk/jsoniter-scala,MIT,2017-09-26 14:47:09,2023-06-20 22:24:26,2023-06-20 22:24:25,4323.0,106.0,82.0,21.0,764.0,50.0,225.0,651.0,2023-06-16 19:52:57,2.23.2,100.0,Scala macros for compile-time generation of safe and ultra-fast JSON codecs.,19.0,21,True,1.0,,,,,,1.0,1.0,,
34,izumi,7mind/izumi,di,https://github.com/7mind/izumi,https://github.com/7mind/izumi,BSD-2-Clause,2017-11-03 10:39:42,2023-06-22 12:05:57,2023-06-21 19:46:29,4291.0,49.0,54.0,20.0,1470.0,54.0,382.0,566.0,2023-06-21 23:35:56,1.1.0-M24,71.0,Productivity-oriented collection of lightweight fancy stuff for Scala toolchain.,31.0,21,True,2.0,,,,,,,,,
35,mima,lightbend/mima,sbt,https://github.com/lightbend/mima,https://github.com/lightbend/mima,Apache-2.0,2012-05-24 14:08:57,2023-06-21 19:12:43,2023-06-11 17:50:27,1469.0,36.0,62.0,22.0,550.0,26.0,185.0,436.0,2023-03-29 14:01:18,1.1.2,31.0,A tool for catching binary incompatibility in Scala.,47.0,21,True,1.0,,,,,,,,,
36,scanamo,scanamo/scanamo,db-clients,https://github.com/scanamo/scanamo,https://github.com/scanamo/scanamo,Apache-2.0,2016-02-01 10:58:52,2023-06-22 17:42:51,2023-06-09 11:44:45,2070.0,22.0,123.0,37.0,1474.0,47.0,152.0,316.0,2023-05-04 17:45:11,1.0.0-M25,14.0,Simpler DynamoDB access for Scala.,83.0,21,True,2.0,,,,,,,,,
37,scalaz,scalaz/scalaz,toolkits,https://github.com/scalaz/scalaz,https://github.com/scalaz/scalaz,,2010-01-16 06:18:51,2023-06-19 21:14:37,2023-06-19 21:14:35,7255.0,26.0,687.0,212.0,1997.0,126.0,422.0,4624.0,,,,Principled Functional Programming in Scala.,248.0,20,False,2.0,,,,,,,,,
38,util,twitter/util,toolkits,https://github.com/twitter/util,https://github.com/twitter/util,Apache-2.0,2011-03-26 01:23:21,2023-05-18 15:14:24,2023-05-09 19:17:38,3118.0,2.0,560.0,229.0,195.0,4.0,111.0,2655.0,2022-12-26 14:38:56,util-22.12.0,81.0,Wonderful reusable code from Twitter.,317.0,20,True,2.0,,,,,,,,,
39,sbt-assembly,sbt/sbt-assembly,sbt,https://github.com/sbt/sbt-assembly,https://github.com/sbt/sbt-assembly,MIT,2011-06-10 05:30:27,2023-06-04 14:45:08,2023-06-04 14:45:08,620.0,2.0,215.0,57.0,156.0,99.0,242.0,1905.0,2023-02-12 06:44:54,2.1.1,16.0,Deploy ber-JARs. Restart processes. (port of codahale/assembly-sbt).,78.0,20,True,1.0,,,,,,,,,
40,Binding.scala,ThoughtWorksInc/Binding.scala,web-frameworks,https://github.com/ThoughtWorksInc/Binding.scala,https://github.com/ThoughtWorksInc/Binding.scala,MIT,2016-01-06 15:28:52,2023-06-11 00:25:57,2023-04-30 08:09:01,1569.0,6.0,102.0,118.0,403.0,38.0,63.0,1575.0,2023-01-26 04:19:51,12.2.0,82.0,Reactive data-binding for Scala.,25.0,20,True,2.0,,,,,,,,,
41,json4s,json4s/json4s,json,https://github.com/json4s/json4s,https://github.com/json4s/json4s,Apache-2.0,2012-08-23 23:18:46,2023-06-19 21:19:13,2023-06-19 21:19:11,1749.0,38.0,321.0,65.0,914.0,145.0,253.0,1451.0,,,,JSON library.,126.0,20,True,2.0,,,,,,,,,
42,phantom,outworkers/phantom,db-clients,https://github.com/outworkers/phantom,https://github.com/outworkers/phantom,Apache-2.0,2013-11-19 00:08:32,2023-04-05 09:14:46,2021-08-16 22:07:29,1120.0,,182.0,75.0,512.0,19.0,403.0,1047.0,2020-08-10 21:50:24,2.59.0,53.0,"Schema safe, type-safe, reactive Scala driver for Cassandra/Datastax Enterprise.",51.0,20,False,2.0,,,,,,,,,
43,spray-json,spray/spray-json,json,https://github.com/spray/spray-json,https://github.com/spray/spray-json,Apache-2.0,2011-05-06 21:31:38,2022-09-15 12:08:33,2021-12-09 19:21:31,331.0,,186.0,37.0,154.0,82.0,116.0,971.0,2020-11-11 13:05:44,1.3.6,3.0,"A lightweight, clean and simple JSON implementation in Scala.",48.0,20,True,2.0,,,io.spray:spray-json_2.13,https://search.maven.org/artifact/io.spray/spray-json_2.13,,144.0,144.0,,
44,ReactiveMongo,ReactiveMongo/ReactiveMongo,db-clients,https://github.com/ReactiveMongo/ReactiveMongo,https://github.com/ReactiveMongo/ReactiveMongo,Apache-2.0,2012-07-20 14:24:46,2023-06-22 17:05:10,2023-06-18 19:58:14,1329.0,14.0,223.0,56.0,848.0,14.0,364.0,841.0,2020-01-03 02:08:23,0.20.0,1.0,"Non-blocking, Reactive MongoDB Driver for Scala.",87.0,20,True,2.0,,,,,,,,,
45,endpoints4s,endpoints4s/endpoints4s,http,https://github.com/endpoints4s/endpoints4s,https://github.com/endpoints4s/endpoints4s,MIT,2016-04-25 12:48:00,2023-06-20 19:38:39,2023-06-18 19:37:15,1536.0,22.0,91.0,13.0,989.0,27.0,167.0,399.0,2023-05-18 07:15:05,1.10.0,29.0,"Describe HTTP endpoints in Scala and derive clients, servers, and documentation.",59.0,20,True,2.0,,,,,,,,,
46,play-json,playframework/play-json,json,https://github.com/playframework/play-json,https://github.com/playframework/play-json,Apache-2.0,2016-12-06 03:45:35,2023-06-18 16:40:44,2023-06-12 15:00:16,1226.0,80.0,129.0,20.0,784.0,38.0,75.0,349.0,2023-01-24 07:38:59,2.9.4,12.0,The Play JSON library.,64.0,20,True,2.0,,,,,,,,,['play']
47,sbt-microsites,47degrees/sbt-microsites,sbt,https://github.com/47degrees/sbt-microsites,https://github.com/47degrees/sbt-microsites,Apache-2.0,2016-09-05 23:33:02,2023-06-19 05:21:49,2023-06-19 05:21:48,1237.0,13.0,61.0,46.0,620.0,18.0,121.0,315.0,2023-03-28 17:15:43,1.4.3,78.0,An sbt plugin to create awesome microsites for your project.,71.0,20,True,1.0,,,,,,,,,
48,macwire,softwaremill/macwire,di,https://github.com/softwaremill/macwire,https://github.com/softwaremill/macwire,Apache-2.0,2013-03-17 13:20:04,2023-06-09 00:16:04,2023-06-08 00:27:14,729.0,16.0,69.0,62.0,169.0,52.0,69.0,1224.0,2022-08-23 07:40:39,2.5.8,16.0,Lightweight and Nonintrusive Scala Dependency Injection Library.,40.0,19,True,2.0,,,,,,,,,
49,colossus,tumblr/colossus,web-frameworks,https://github.com/tumblr/colossus,https://github.com/tumblr/colossus,Apache-2.0,2014-11-11 16:06:06,2021-08-14 08:40:07,2018-11-08 17:52:05,1325.0,,96.0,77.0,411.0,3.0,270.0,1146.0,2018-01-24 17:31:20,0.11.0,32.0,I/O and Microservice library for Scala.,28.0,19,False,2.0,,,,,,,,,
50,quicklens,softwaremill/quicklens,toolkits,https://github.com/softwaremill/quicklens,https://github.com/softwaremill/quicklens,Apache-2.0,2015-02-28 12:32:34,2023-06-09 00:14:31,2023-06-09 00:14:02,428.0,38.0,48.0,45.0,125.0,18.0,27.0,773.0,2023-05-11 20:20:56,1.9.4,25.0,Modify deeply nested case class fields.,25.0,19,True,2.0,,,,,,,,,
51,specs2,etorreborre/specs2,test,https://github.com/etorreborre/specs2,https://github.com/etorreborre/specs2,,2010-09-03 01:55:10,2023-06-19 10:47:03,2023-06-19 10:46:59,4683.0,26.0,204.0,29.0,515.0,2.0,642.0,732.0,2023-04-12 08:07:42,SPECS2-4.20.0,61.0,Software Specifications for Scala.,91.0,19,False,2.0,,,,,,,,,
52,sbt-eclipse,sbt/sbt-eclipse,sbt,https://github.com/sbt/sbt-eclipse,https://github.com/sbt/sbt-eclipse,Apache-2.0,2011-06-04 00:39:57,2023-06-09 03:20:53,2023-05-18 16:54:49,402.0,4.0,168.0,50.0,140.0,76.0,203.0,720.0,2022-09-23 14:15:14,6.0.0,2.0,Plugin for sbt to create Eclipse project definitions.,39.0,19,True,2.0,,,,,,,,,
53,sbt-scoverage,scoverage/sbt-scoverage,sbt,https://github.com/scoverage/sbt-scoverage,https://github.com/scoverage/sbt-scoverage,Apache-2.0,2014-05-16 00:58:21,2023-06-03 10:24:38,2023-06-03 10:23:28,734.0,7.0,148.0,28.0,235.0,35.0,219.0,624.0,2023-06-03 10:52:35,2.0.8,36.0,sbt plugin for scoverage.,71.0,19,True,2.0,,,,,,,,,
54,eff,atnos-org/eff,toolkits,https://github.com/atnos-org/eff,https://github.com/atnos-org/eff,MIT,2016-01-04 22:34:26,2023-06-22 10:03:08,2023-06-12 23:56:56,1108.0,38.0,79.0,20.0,563.0,3.0,63.0,557.0,2023-04-18 02:42:57,6.0.3,71.0,Eff monad for cats - https://atnos-org.github.io/eff.,38.0,19,True,2.0,,,,,,,,,
55,scribe,outr/scribe,toolkits,https://github.com/outr/scribe,https://github.com/outr/scribe,MIT,2016-01-26 15:49:14,2023-06-22 01:13:59,2023-06-08 01:42:27,1259.0,73.0,35.0,8.0,323.0,16.0,130.0,469.0,2023-05-25 16:30:01,3.11.5,36.0,The fastest logging library in the world. Built from scratch in Scala and programmatically configurable.,17.0,19,True,2.0,,,,,,,,,
56,udash-core,UdashFramework/udash-core,web-frameworks,https://github.com/UdashFramework/udash-core,https://github.com/UdashFramework/udash-core,Apache-2.0,2016-02-25 09:35:23,2023-06-16 21:09:49,2023-06-15 13:46:19,3286.0,37.0,35.0,20.0,992.0,27.0,87.0,439.0,2023-03-20 16:09:29,0.9.0,16.0,Scala framework for building beautiful and maintainable web applications.,37.0,19,True,2.0,,,,,-1.0,,,,
57,jawn,typelevel/jawn,json,https://github.com/typelevel/jawn,https://github.com/typelevel/jawn,,2012-10-01 02:04:45,2023-06-22 08:14:28,2023-06-22 01:51:53,1223.0,63.0,68.0,21.0,479.0,12.0,56.0,430.0,2023-05-31 20:41:49,1.5.0,21.0,Jawn is for parsing jay-sawn (JSON).,45.0,19,False,2.0,,,,,,,,,
58,zio-json,zio/zio-json,json,https://github.com/zio/zio-json,https://github.com/zio/zio-json,Apache-2.0,2020-07-03 16:46:04,2023-06-21 01:18:20,2023-06-21 01:18:19,554.0,24.0,111.0,23.0,826.0,62.0,80.0,381.0,2023-03-18 14:43:34,0.5.0,29.0,"Fast, secure JSON library with tight ZIO integration.",53.0,19,True,2.0,,,,,,,,,['zio']
59,laika,planet42/Laika,csv-yaml,https://github.com/typelevel/Laika,https://github.com/typelevel/Laika,Apache-2.0,2012-12-22 14:53:32,2023-06-21 10:39:40,2023-06-21 10:31:27,3587.0,42.0,39.0,12.0,192.0,8.0,203.0,379.0,2023-06-14 11:40:22,0.19.2,28.0,"Site and E-book Generator and Customizable Text Markup Transformer for sbt, Scala and Scala.js.",18.0,19,True,1.0,,,,,,,,typelevel/Laika,
60,mdoc,scalameta/mdoc,sbt,https://github.com/scalameta/mdoc,https://github.com/scalameta/mdoc,Apache-2.0,2017-10-23 07:00:47,2023-06-02 00:39:19,2023-05-29 01:06:10,1244.0,11.0,68.0,11.0,582.0,47.0,143.0,369.0,2023-02-07 19:04:02,2.3.7,64.0,Typechecked markdown documentation for Scala.,43.0,19,True,2.0,,,,,,,,,
61,scalaxb,eed3si9n/scalaxb,http,https://github.com/eed3si9n/scalaxb,https://github.com/eed3si9n/scalaxb,MIT,2010-02-05 05:50:50,2023-06-21 14:15:54,2023-06-21 14:15:54,1281.0,2.0,148.0,23.0,171.0,150.0,281.0,327.0,2023-02-26 19:01:37,1.11.0,19.0,scalaxb is an XML data binding tool for Scala.,68.0,19,True,2.0,,,,,,,,,
62,cornichon,agourlay/cornichon,test,https://github.com/agourlay/cornichon,https://github.com/agourlay/cornichon,Apache-2.0,2015-07-27 09:14:49,2023-06-22 12:17:09,2023-06-22 12:17:08,3175.0,57.0,28.0,12.0,626.0,23.0,132.0,224.0,2023-03-17 08:47:06,0.20.7,72.0,Scala DSL for testing HTTP JSON API.,18.0,19,True,2.0,,,,,,,,,
63,stryker4s,stryker-mutator/stryker4s,test,https://github.com/stryker-mutator/stryker4s,https://github.com/stryker-mutator/stryker4s,Apache-2.0,2018-06-20 14:14:40,2023-06-19 07:46:20,2023-06-19 07:46:19,1246.0,44.0,28.0,8.0,1203.0,34.0,121.0,177.0,2022-01-03 16:34:16,0.14.3,38.0,Mutation testing for Scala.,29.0,19,True,2.0,,,,,,,,,
64,neotypes,neotypes/neotypes,db-clients,https://github.com/neotypes/neotypes,https://github.com/neotypes/neotypes,MIT,2018-11-11 19:33:08,2023-06-18 16:51:39,2023-06-18 16:51:38,1097.0,96.0,31.0,6.0,584.0,11.0,47.0,153.0,2023-06-04 20:33:02,0.23.3,15.0,"Scala lightweight, type-safe, asynchronous driver for neo4j.",14.0,19,True,2.0,,,,,1.0,,,,
65,scalatra,scalatra/scalatra,web-frameworks,https://github.com/scalatra/scalatra,https://github.com/scalatra/scalatra,,2009-05-31 09:20:32,2023-06-19 16:33:13,2023-06-19 16:33:12,3938.0,31.0,326.0,84.0,1105.0,62.0,368.0,2603.0,,,,"Tiny Scala high-performance, async web framework, inspired by Sinatra.",134.0,18,False,3.0,,,,,,,,,
66,async,scala/scala-async,toolkits,https://github.com/scala/scala-async,https://github.com/scala/scala-async,Apache-2.0,2013-04-01 22:22:27,2023-06-21 00:46:48,2023-06-21 00:46:47,745.0,8.0,82.0,58.0,234.0,13.0,75.0,1137.0,2021-09-09 21:50:20,1.0.1,21.0,An asynchronous programming facility for Scala.,28.0,18,True,2.0,,,,,,,,,
67,sbt-jmh,sbt/sbt-jmh,sbt,https://github.com/sbt/sbt-jmh,https://github.com/sbt/sbt-jmh,Apache-2.0,2014-05-19 18:39:03,2023-06-20 07:15:14,2023-06-20 07:15:10,285.0,8.0,86.0,27.0,129.0,27.0,69.0,761.0,2023-06-12 18:49:27,0.4.4,6.0,"Trust no one, bench everything. - sbt plugin for JMH (Java Microbenchmark Harness).",50.0,18,True,2.0,,,,,,,,,
