,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending,maven_id,labels,maven_url,maven_latest_release_published_at,maven_dependent_project_count,updated_github_id
0,gitbucket,gitbucket/gitbucket,development-cycle,https://github.com/gitbucket/gitbucket,https://github.com/gitbucket/gitbucket,Apache-2.0,2013-04-10 16:41:35,2024-09-03 23:20:28,2024-09-03 23:20:28,5971.0,43.0,1239.0,456.0,1818.0,343.0,1449.0,9129,2024-05-18 07:27:15,4.41.0,738663.0,5862.0,100.0,"A Git platform powered by Scala with easy installation, high extensibility & GitHub API compatibility.",21.0,21.0,198.0,34,True,1,1.0,,,,,,
1,playframework,playframework/playframework,web-frameworks,https://github.com/playframework/playframework,https://github.com/playframework/playframework,Apache-2.0,2011-09-07 09:24:08,2024-09-05 10:58:15,2024-09-05 10:58:15,13798.0,121.0,4093.0,631.0,8849.0,438.0,3367.0,12528,2024-07-24 10:19:22,3.0.5,,,74.0,The Community Maintained High Velocity Web Framework For Java and Scala.,83.0,21.0,979.0,33,True,1,,com.typesafe.play:play_3,"['scala3', 'scalajs']",https://search.maven.org/artifact/com.typesafe.play/play_3,2024-07-24 08:46:29,62.0,
2,sbt,sbt/sbt,development-cycle,https://github.com/sbt/sbt,https://github.com/sbt/sbt,Apache-2.0,2009-08-17 00:31:14,2024-09-03 15:30:41,2024-09-03 15:30:34,12038.0,28.0,932.0,171.0,3244.0,798.0,3435.0,4785,2024-07-07 22:35:01,1.10.1,19576390.0,254238.0,100.0,"sbt, the interactive build tool.",,,426.0,32,True,1,,,['scala3'],,,,
3,zio,zio/zio,toolkits,https://github.com/zio/zio,https://github.com/zio/zio,Apache-2.0,2018-05-19 16:40:37,2024-09-05 15:53:57,2024-09-03 17:51:23,7759.0,155.0,1273.0,111.0,6550.0,390.0,2198.0,4063,2024-08-29 03:34:33,2.1.9,,,100.0,"ZIO A type-safe, composable library for async and concurrent programming in Scala.",1187.0,,720.0,32,True,1,,dev.zio:zio_2.13,"['scala3', 'scalajs']",https://search.maven.org/artifact/dev.zio/zio_2.13,2024-08-29 03:34:33,1187.0,
4,akka,akka/akka,distributed,https://github.com/akka/akka,https://github.com/akka/akka,,2009-02-16 12:51:54,2024-09-05 14:25:36,2024-09-05 14:25:36,27087.0,50.0,3591.0,575.0,11842.0,881.0,7164.0,13022,2024-08-19 10:29:04,2.9.5,,,53.0,"Build highly concurrent, distributed, and resilient message-driven applications on the JVM.",21.0,21.0,1059.0,30,False,1,,,['scala3'],,,,
5,kafka,apache/kafka,distributed,https://github.com/apache/kafka,https://github.com/apache/kafka,Apache-2.0,2011-08-15 18:06:16,2024-09-05 17:51:51,2024-09-05 17:50:33,13669.0,645.0,13802.0,1064.0,17099.0,1144.0,,28300,,,,,,Mirror of Apache Kafka.,25.0,25.0,1449.0,29,True,1,,,,,,,
6,flink,apache/flink,bigdata,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10,2024-09-05 03:22:35,2024-09-05 03:22:35,35757.0,327.0,13217.0,947.0,25277.0,1220.0,,23767,,,,,,Apache Flink.,21.0,21.0,1904.0,29,True,1,,,,,,,
7,circe,circe/circe,json,https://github.com/circe/circe,https://github.com/circe/circe,Apache-2.0,2015-07-31 15:12:09,2024-09-05 17:39:44,2024-09-05 17:37:33,3178.0,56.0,538.0,65.0,1751.0,119.0,445.0,2485,2024-07-01 13:25:51,0.14.9,,,72.0,Yet another JSON library for Scala.,844.0,,290.0,29,True,1,,io.circe:circe-core_2.13,"['scala3', 'scalajs']",https://search.maven.org/artifact/io.circe/circe-core_2.13,2024-07-01 13:25:51,844.0,
8,coursier,coursier/coursier,sbt,https://github.com/coursier/coursier,https://github.com/coursier/coursier,Apache-2.0,2015-06-16 18:32:53,2024-09-03 22:41:27,2024-08-31 18:46:08,4336.0,56.0,303.0,56.0,1931.0,409.0,727.0,2031,2024-05-06 12:58:28,2.1.10,14965831.0,249430.0,100.0,Pure Scala Artifact Fetching.,,,146.0,29,True,1,,,['scalajs'],,,,
9,mill,com-lihaoyi/mill,development-cycle,https://github.com/com-lihaoyi/mill,https://github.com/com-lihaoyi/mill,MIT,2017-10-17 03:43:19,2024-09-05 11:15:10,2024-09-05 05:33:46,3648.0,189.0,313.0,48.0,2359.0,160.0,787.0,2027,2024-08-20 16:27:18,0.11.12,1715086.0,23176.0,100.0,"Mill is a fast JVM build tool that supports Java and Scala. Mill aims to make your projects build process performant,..",,,222.0,29,True,2,,,,,,,
10,spark,apache/spark,bigdata,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08,2024-09-05 13:02:43,2024-09-05 13:02:20,42077.0,820.0,28177.0,2025.0,47971.0,215.0,,39247,,,,,,Apache Spark - A unified analytics engine for large-scale data processing.,,,3115.0,28,True,1,,,,,,,
11,finagle,twitter/finagle,distributed,https://github.com/twitter/finagle,https://github.com/twitter/finagle,Apache-2.0,2010-10-19 22:10:09,2024-09-03 15:11:52,2024-09-03 15:11:51,8162.0,3.0,1447.0,557.0,548.0,60.0,357.0,8771,2024-05-07 19:46:22,finagle-24.5.0,,,84.0,"A fault tolerant, protocol-agnostic RPC system.",21.0,21.0,528.0,28,True,2,1.0,,,,,,
12,bigdl,intel-analytics/bigdl,sci,https://github.com/intel-analytics/ipex-llm,https://github.com/intel-analytics/ipex-llm,Apache-2.0,2016-08-29 07:59:50,2024-09-05 09:06:07,2024-09-05 09:06:07,3426.0,486.0,1196.0,246.0,9488.0,953.0,1577.0,6448,2024-08-22 09:06:57,2.1.0,626.0,7.0,19.0,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, Baichuan, Mixtral, Gemma, Phi, MiniCPM,..",,,108.0,28,True,1,,,,,,,intel-analytics/ipex-llm
13,gatling,gatling/gatling,test,https://github.com/gatling/gatling,https://github.com/gatling/gatling,Apache-2.0,2011-05-31 12:40:25,2024-09-04 11:54:37,2024-09-04 09:17:54,10729.0,122.0,1187.0,234.0,838.0,43.0,3701.0,6395,,,,,,Modern Load Testing as Code.,23.0,23.0,239.0,28,True,1,,,,,,,
14,smile,haifengl/smile,sci,https://github.com/haifengl/smile,https://github.com/haifengl/smile,,2014-11-20 16:28:12,2024-08-21 16:17:24,2024-08-21 16:17:20,4019.0,261.0,1122.0,269.0,175.0,8.0,602.0,6002,2024-05-22 14:55:38,3.1.1,11592.0,113.0,28.0,Statistical Machine Intelligence & Learning Engine.,21.0,21.0,72.0,28,False,1,,,['scala3'],,,,
15,spark-nlp,johnsnowlabs/spark-nlp,sci,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44,2024-09-05 18:42:48,2024-09-01 18:18:11,8568.0,38.0,707.0,98.0,13304.0,43.0,851.0,3801,2024-08-29 12:23:33,5.4.2,,,100.0,State of the Art Natural Language Processing.,495.0,495.0,113.0,28,True,1,,,,,,,
16,cats,typelevel/cats,toolkits,https://github.com/typelevel/cats,https://github.com/typelevel/cats,,2015-01-28 20:26:48,2024-09-04 16:07:34,2024-09-04 01:05:26,6889.0,48.0,1191.0,189.0,3413.0,247.0,994.0,5232,2024-05-28 15:37:17,2.12.0,,,66.0,"Lightweight, modular, and extensible library for functional programming.",20.0,20.0,560.0,27,False,1,,,"['scala3', 'scalajs']",,,,
17,ammonite,com-lihaoyi/ammonite,toolkits,https://github.com/com-lihaoyi/Ammonite,https://github.com/com-lihaoyi/Ammonite,MIT,2015-01-13 07:34:38,2024-09-03 13:22:19,2024-09-03 10:55:32,2825.0,10.0,367.0,66.0,714.0,152.0,692.0,2603,2024-05-13 14:41:45,3.0.0-M2,938800.0,10668.0,100.0,Scala Scripting.,,,146.0,27,True,1,1.0,,['scala3'],,,,
18,scio,spotify/scio,bigdata,https://github.com/spotify/scio,https://github.com/spotify/scio,Apache-2.0,2015-03-26 19:07:34,2024-09-05 12:43:28,2024-09-05 11:39:59,5372.0,65.0,514.0,117.0,4194.0,133.0,1158.0,2550,2024-08-21 10:17:44,0.14.7,11755.0,138.0,100.0,A Scala API for Apache Beam and Google Cloud Dataflow.,,,246.0,27,True,2,,,,,,,
19,http4s,http4s/http4s,http,https://github.com/http4s/http4s,https://github.com/http4s/http4s,Apache-2.0,2012-03-12 04:41:20,2024-09-03 19:27:06,2024-09-03 19:22:16,17605.0,92.0,787.0,71.0,5954.0,321.0,1157.0,2543,2024-05-03 17:34:45,0.23.27,,,100.0,"A minimal, idiomatic Scala interface for HTTP.",,,471.0,27,True,1,,,"['scala3', 'scalajs']",,,,
20,metals,scalameta/metals,development-cycle,https://github.com/scalameta/metals,https://github.com/scalameta/metals,Apache-2.0,2017-11-03 14:18:53,2024-09-05 09:36:52,2024-09-05 09:20:17,8847.0,217.0,323.0,46.0,4546.0,261.0,1704.0,2071,2024-08-02 13:04:48,1.3.5,30.0,0.0,65.0,Scala language server with rich IDE features.,,,197.0,27,True,2,,,['scala3'],,,,
21,scalameta,scalameta/scalameta,toolkits,https://github.com/scalameta/scalameta,https://github.com/scalameta/scalameta,BSD-3-Clause,2014-06-16 23:00:32,2024-09-05 11:08:11,2024-09-05 11:08:11,8713.0,294.0,223.0,39.0,2724.0,145.0,1085.0,1106,2024-07-25 09:38:28,4.9.9,,,100.0,"Library to read, analyze, transform and generate Scala programs.",3.0,3.0,123.0,27,True,1,,,['scalajs'],,,,
22,bloop,scalacenter/bloop,development-cycle,https://github.com/scalacenter/bloop,https://github.com/scalacenter/bloop,Apache-2.0,2017-11-11 09:39:34,2024-09-05 12:33:58,2024-09-02 11:45:51,5533.0,131.0,203.0,26.0,1661.0,97.0,636.0,895,2024-08-15 10:41:29,2.0.0,195183.0,2439.0,66.0,"Bloop is a build server and CLI tool to compile, test and run Scala fast from any editor or build tool.",,,150.0,27,True,2,1.0,,['scalajs'],,,,
23,shapeless,milessabin/shapeless,toolkits,https://github.com/milessabin/shapeless,https://github.com/milessabin/shapeless,Apache-2.0,2011-12-18 13:36:38,2024-08-21 17:40:08,2024-08-21 17:40:08,2727.0,6.0,530.0,104.0,959.0,33.0,383.0,3380,2024-05-18 09:37:07,2.3.12,,,9.0,Generic programming for Scala.,132.0,132.0,154.0,26,True,2,,,"['scala3', 'scalajs']",,,,
24,elastic4s,sksamuel/elastic4s,db-clients,https://github.com/Philippus/elastic4s,https://github.com/Philippus/elastic4s,Apache-2.0,2013-06-10 20:23:57,2024-09-05 05:11:05,2024-09-05 05:11:05,4913.0,64.0,682.0,76.0,1980.0,12.0,1155.0,1638,2024-08-31 12:48:52,8.15.0,,,52.0,"Elasticsearch Scala Client - Reactive, Non Blocking, Type Safe, HTTP Client.",,,411.0,26,True,1,,com.sksamuel.elastic4s:elastic4s_2.13,['scala3'],https://search.maven.org/artifact/com.sksamuel.elastic4s/elastic4s_2.13,,,Philippus/elastic4s
25,tapir,softwaremill/tapir,http,https://github.com/softwaremill/tapir,https://github.com/softwaremill/tapir,Apache-2.0,2018-12-09 16:43:49,2024-09-05 13:57:08,2024-09-05 01:32:52,9092.0,178.0,405.0,44.0,3138.0,160.0,725.0,1344,2024-09-03 14:44:27,1.11.2,,,100.0,Rapid development of self-documenting APIs.,,,304.0,26,True,1,,,"['scala3', 'scalajs']",,,,
26,scalapb,scalapb/scalapb,data,https://github.com/scalapb/ScalaPB,https://github.com/scalapb/ScalaPB,Apache-2.0,2014-10-02 01:11:41,2024-08-29 18:31:00,2024-08-29 18:31:00,2536.0,16.0,278.0,44.0,1139.0,31.0,568.0,1296,2024-06-04 02:54:01,0.11.17,507940.0,5403.0,100.0,Protocol buffer compiler for Scala.,,,126.0,26,True,1,,,"['scala3', 'scalajs']",,,,
27,scala-cli,VirtusLab/scala-cli,development-cycle,https://github.com/VirtusLab/scala-cli,https://github.com/VirtusLab/scala-cli,Apache-2.0,2021-05-10 12:29:24,2024-09-04 15:11:35,2024-09-04 15:11:35,4252.0,156.0,128.0,22.0,2154.0,263.0,666.0,540,2024-08-22 21:54:00,1.5.0,1203471.0,32526.0,57.0,"Scala CLI is a command-line tool to interact with the Scala language. It lets you compile, run, test, and package your..",,,89.0,26,True,2,,,['scala3'],,,,
28,Snowplow,snowplow/snowplow,sci,https://github.com/snowplow/snowplow,https://github.com/snowplow/snowplow,Apache-2.0,2012-03-01 13:02:21,2024-09-02 14:31:11,2024-09-02 14:31:06,6749.0,1.0,1212.0,268.0,492.0,57.0,3906.0,6814,2022-01-31 21:28:26,22.01,6827.0,50.0,85.0,The leader in Next-Generation Customer Data Infrastructure.,21.0,21.0,103.0,25,True,2,,,,,,,
29,sttp,softwaremill/sttp,http,https://github.com/softwaremill/sttp,https://github.com/softwaremill/sttp,Apache-2.0,2017-06-30 15:15:07,2024-09-05 00:46:10,2024-09-05 00:46:08,5760.0,57.0,301.0,40.0,1831.0,60.0,391.0,1441,2024-08-07 16:14:49,4.0.0-M17,,,100.0,The Scala HTTP client you always wanted!.,,,216.0,25,True,2,,,"['scala3', 'scalajs']",,,,
30,scalikejdbc,scalikejdbc/scalikejdbc,db-clients,https://github.com/scalikejdbc/scalikejdbc,https://github.com/scalikejdbc/scalikejdbc,Apache-2.0,2011-11-18 06:56:36,2024-09-05 08:30:43,2024-09-05 08:30:41,3370.0,29.0,228.0,60.0,1817.0,35.0,455.0,1262,2024-07-18 07:33:18,4.3.1,,,51.0,A tidy SQL-based DB access library for Scala developers. This library naturally wraps JDBC APIs and provides you easy-..,27.0,,115.0,25,True,1,,org.scalikejdbc:scalikejdbc_2.13,['scala3'],https://search.maven.org/artifact/org.scalikejdbc/scalikejdbc_2.13,2024-07-18 07:14:24,27.0,
31,tinylog,tinylog-org/tinylog,logging,https://github.com/tinylog-org/tinylog,https://github.com/tinylog-org/tinylog,Apache-2.0,2012-09-13 11:21:42,2024-09-05 04:34:51,2024-05-02 14:37:53,1248.0,,82.0,12.0,516.0,36.0,219.0,693,2024-01-31 20:36:31,2.7.0,46543.0,394.0,83.0,"tinylog is a lightweight logging framework for Java, Kotlin, Scala, and Android.",1536.0,1536.0,23.0,25,True,1,,,,,,,
32,scala-js,scala-js/scala-js,scala-js,https://github.com/scala-js/scala-js,https://github.com/scala-js/scala-js,Apache-2.0,2013-02-18 16:33:55,2024-09-01 16:34:02,2024-09-01 16:34:02,7358.0,71.0,385.0,146.0,2770.0,57.0,2195.0,4568,2024-03-19 10:40:51,1.16.0,,,26.0,"Scala.js, the Scala to JavaScript compiler.",,,105.0,24,True,1,-1.0,,['scalajs'],,,,
33,slick,slick/slick,db-clients,https://github.com/slick/slick,https://github.com/slick/slick,BSD-2-Clause,2009-02-20 22:51:53,2024-09-05 16:30:06,2024-09-05 16:29:38,3464.0,38.0,608.0,144.0,1576.0,425.0,950.0,2648,2024-04-14 20:00:39,3.5.1,,,21.0,Slick (Scala Language Integrated Connection Kit) is a modern database query and access library for Scala.,,,204.0,24,True,1,-1.0,,['scala3'],,,,
34,fs2,typelevel/fs2,reactive,https://github.com/typelevel/fs2,https://github.com/typelevel/fs2,,2013-03-06 17:34:15,2024-09-04 16:15:38,2024-08-26 19:18:05,9724.0,61.0,596.0,89.0,2707.0,102.0,667.0,2354,2024-08-26 19:20:03,3.11.0,,,100.0,"Compositional, streaming I/O library for Scala.",,,320.0,24,False,1,,,"['scala3', 'scalajs']",,,,
35,doobie,tpolecat/doobie,db-clients,https://github.com/typelevel/doobie,https://github.com/typelevel/doobie,MIT,2013-11-25 07:25:20,2024-09-05 08:28:16,2024-09-04 20:37:28,3636.0,66.0,350.0,67.0,1531.0,119.0,426.0,2154,2023-11-19 20:22:28,1.0.0-RC5,,,19.0,Functional JDBC layer for Scala.,,,175.0,24,True,1,,,['scala3'],,,,typelevel/doobie
36,sangria,sangria-graphql/sangria,others,https://github.com/sangria-graphql/sangria,https://github.com/sangria-graphql/sangria,Apache-2.0,2015-07-05 21:29:30,2024-09-05 08:57:58,2024-09-05 08:53:46,2214.0,57.0,222.0,63.0,668.0,65.0,408.0,1961,2024-09-05 08:53:23,4.2.0,,,86.0,Scala GraphQL implementation.,,,66.0,24,True,1,,,['scala3'],,,,
37,sbt-native-packager,sbt/sbt-native-packager,sbt,https://github.com/sbt/sbt-native-packager,https://github.com/sbt/sbt-native-packager,BSD-2-Clause,2011-12-20 02:04:49,2024-08-17 16:26:53,2024-08-17 11:04:19,1727.0,15.0,439.0,52.0,812.0,143.0,665.0,1594,2024-07-30 20:41:20,1.10.4,,,100.0,sbt Native Packager.,,,273.0,24,True,1,,,,,,,
38,eclair,acinq/eclair,others,https://github.com/ACINQ/eclair,https://github.com/ACINQ/eclair,Apache-2.0,2015-08-19 11:47:01,2024-09-05 13:30:36,2024-09-05 12:48:01,2634.0,21.0,266.0,92.0,2066.0,50.0,689.0,1230,2024-02-29 09:24:36,0.10.0,45735.0,508.0,38.0,A scala implementation of the Lightning Network.,,,50.0,24,True,1,,,,,,,
39,argonaut,argonaut-io/argonaut,json,https://github.com/argonaut-io/argonaut,https://github.com/argonaut-io/argonaut,BSD-3-Clause,2012-12-09 12:11:48,2024-09-05 01:03:25,2024-09-05 01:03:21,1714.0,21.0,112.0,25.0,724.0,29.0,168.0,547,2024-06-01 22:47:08,6.3.10,,,17.0,Purely functional JSON parser and library in scala.,50.0,,66.0,24,True,1,,io.argonaut:argonaut_2.13,"['scala3', 'scalajs']",https://search.maven.org/artifact/io.argonaut/argonaut_2.13,2024-06-01 22:47:08,50.0,
40,zeppelin,apache/zeppelin,sci,https://github.com/apache/zeppelin,https://github.com/apache/zeppelin,Apache-2.0,2015-03-25 07:00:06,2024-09-05 14:37:26,2024-09-05 02:04:23,5383.0,25.0,2797.0,316.0,4813.0,165.0,,6364,,,,,,"Web-based notebook that enables data-driven, interactive data analytics and collaborative documents with SQL, Scala..",21.0,21.0,546.0,23,True,2,,,,,,,
41,quill,zio/zio-quill,db-clients,https://github.com/zio/zio-quill,https://github.com/zio/zio-quill,Apache-2.0,2015-07-20 22:15:04,2024-09-05 00:13:15,2024-08-12 16:29:08,3577.0,17.0,346.0,63.0,2044.0,315.0,763.0,2147,2024-05-07 14:35:25,4.8.4,,,10.0,Compile-time Language Integrated Queries for Scala.,,,147.0,23,True,1,,,"['zio', 'scala3', 'scalajs']",,,,
42,scalacheck,typelevel/scalacheck,test,https://github.com/typelevel/scalacheck,https://github.com/typelevel/scalacheck,BSD-3-Clause,2011-05-26 11:44:12,2024-09-05 06:21:36,2024-09-05 06:21:36,2158.0,22.0,404.0,58.0,727.0,68.0,289.0,1940,2024-04-17 11:54:16,1.18.0,,,12.0,Property-based testing for Scala.,,,147.0,23,True,1,,,"['scala3', 'scalajs']",,,,
43,refined,fthomas/refined,toolkits,https://github.com/fthomas/refined,https://github.com/fthomas/refined,MIT,2015-05-10 16:23:16,2024-08-23 14:39:26,2024-08-23 14:39:26,3259.0,21.0,154.0,25.0,1078.0,74.0,149.0,1699,2024-06-01 16:33:31,0.11.2,,,70.0,Refinement types for Scala.,,,78.0,23,True,2,,,"['scala3', 'scalajs']",,,,
44,Monocle,optics-dev/monocle,toolkits,https://github.com/optics-dev/Monocle,https://github.com/optics-dev/Monocle,MIT,2014-01-17 19:49:22,2024-08-27 11:10:46,2024-08-27 11:10:45,2205.0,15.0,205.0,54.0,1081.0,50.0,334.0,1651,2024-08-09 09:12:26,3.3.0,,,10.0,Optics library for Scala.,,,125.0,23,True,2,,,"['scala3', 'scalajs']",,,,
45,chimney,scalalandio/chimney,toolkits,https://github.com/scalalandio/chimney,https://github.com/scalalandio/chimney,Apache-2.0,2017-05-23 11:24:09,2024-09-01 17:31:53,2024-08-24 09:03:09,1235.0,112.0,90.0,21.0,383.0,15.0,185.0,1153,2024-08-15 14:49:49,1.4.0,,,37.0,"Scala library for boilerplate-free, type-safe data transformations.",,,34.0,23,True,2,,,"['scala3', 'scalajs']",,,,
46,nussknacker,touk/nussknacker,bigdata,https://github.com/TouK/nussknacker,https://github.com/TouK/nussknacker,Apache-2.0,2017-06-29 14:09:57,2024-09-05 18:15:10,2024-09-05 12:38:20,6648.0,269.0,92.0,35.0,6315.0,89.0,384.0,639,2024-08-08 13:10:38,1.16.3,429.0,5.0,51.0,Low-code tool for automating actions on real time data | Stream processing for the users.,,,84.0,23,True,2,,,,,,,
47,scalding,twitter/scalding,bigdata,https://github.com/twitter/scalding,https://github.com/twitter/scalding,Apache-2.0,2012-01-10 16:22:08,2023-05-28 19:18:59,2023-05-28 19:18:59,4195.0,,705.0,323.0,1384.0,316.0,329.0,3495,2017-12-22 20:23:36,0.17.4,,,17.0,A Scala API for Cascading.,,,212.0,22,True,2,,,,,,,
48,lagom,lagom/lagom,distributed,https://github.com/lagom/lagom,https://github.com/lagom/lagom,Apache-2.0,2016-02-23 01:51:06,2023-08-14 13:43:48,2023-08-14 13:43:48,2427.0,,633.0,149.0,2274.0,455.0,642.0,2633,2021-12-14 11:16:46,1.6.7,,,49.0,Reactive Microservices for the JVM.,,,149.0,22,True,2,,,,,,,
49,algebird,twitter/algebird,sci,https://github.com/twitter/algebird,https://github.com/twitter/algebird,Apache-2.0,2012-08-02 17:24:42,2024-08-19 21:31:41,2024-02-24 18:39:07,1905.0,,346.0,234.0,943.0,107.0,167.0,2287,2023-07-10 21:51:16,0.13.10,,,30.0,Abstract Algebra for Scala.,,,115.0,22,True,2,,,,,,,
50,scalajs-react,japgolly/scalajs-react,scala-js,https://github.com/japgolly/scalajs-react,https://github.com/japgolly/scalajs-react,Apache-2.0,2014-07-03 09:58:42,2024-07-25 14:04:27,2024-07-11 03:54:41,3207.0,5.0,232.0,65.0,562.0,28.0,508.0,1642,2024-07-11 04:13:26,2.1.2,,,66.0,Facebooks React on Scala.JS.,,,81.0,22,True,2,,,"['scala3', 'scalajs']",,,,
51,finch,finagle/finch,http,https://github.com/finagle/finch,https://github.com/finagle/finch,Apache-2.0,2014-04-15 12:17:44,2024-08-27 14:53:54,2024-08-27 14:53:54,2354.0,16.0,220.0,60.0,1303.0,42.0,369.0,1598,2022-09-16 18:19:38,0.34.0,,,61.0,Scala combinator library for building Finagle HTTP services.,,,128.0,22,True,2,,,,,,,
52,skunk,typelevel/skunk,db-clients,https://github.com/typelevel/skunk,https://github.com/typelevel/skunk,MIT,2018-09-21 06:46:41,2024-09-04 16:25:33,2024-09-03 11:20:28,2012.0,28.0,158.0,30.0,982.0,84.0,69.0,1575,2024-05-11 13:18:29,0.6.4,,,37.0,A data access library for Scala + Postgres.,,,87.0,22,True,2,,,"['scala3', 'scalajs']",,,,
53,akka-http,akka/akka-http,http,https://github.com/akka/akka-http,https://github.com/akka/akka-http,,2016-08-19 11:33:36,2024-08-20 08:41:16,2024-08-20 08:41:16,4480.0,5.0,596.0,69.0,2452.0,576.0,1388.0,1337,2024-05-07 13:39:41,10.6.3,,,64.0,The Streaming-first HTTP server/module of Akka.,,,359.0,22,False,2,,,['scala3'],,,,
54,pekko,apache/incubator-pekko,distributed,https://github.com/apache/pekko,https://github.com/apache/pekko,Apache-2.0,2022-10-31 08:40:39,2024-09-04 09:45:17,2024-09-04 09:45:13,27324.0,64.0,130.0,55.0,1078.0,104.0,220.0,1167,,,,,,"Build highly concurrent, distributed, and resilient message-driven applications using Java/Scala.",,,1071.0,22,True,2,,,['scala3'],,,,apache/pekko
55,scalafix,scalacenter/scalafix,development-cycle,https://github.com/scalacenter/scalafix,https://github.com/scalacenter/scalafix,BSD-3-Clause,2016-08-08 11:45:19,2024-09-03 20:49:00,2024-09-03 20:46:18,3712.0,110.0,184.0,29.0,1389.0,75.0,609.0,821,2024-05-01 20:24:54,0.12.1,37.0,0.0,71.0,Refactoring and linting tool for Scala.,,,109.0,22,True,3,,,['scalajs'],,,,
56,jsoniter-scala,plokhotnyuk/jsoniter-scala,json,https://github.com/plokhotnyuk/jsoniter-scala,https://github.com/plokhotnyuk/jsoniter-scala,MIT,2017-09-26 14:47:09,2024-09-05 15:15:12,2024-09-05 15:14:47,4883.0,147.0,96.0,21.0,865.0,73.0,251.0,731,2024-08-29 10:08:52,2.30.9,,,100.0,Scala macros for compile-time generation of safe and ultra-fast JSON codecs + circe booster.,1.0,1.0,24.0,22,True,2,,,"['scala3', 'scalajs']",,,,
57,scalaxb,eed3si9n/scalaxb,http,https://github.com/eed3si9n/scalaxb,https://github.com/eed3si9n/scalaxb,MIT,2010-02-05 05:50:50,2024-09-05 16:57:19,2024-09-05 16:57:16,1368.0,12.0,154.0,24.0,225.0,159.0,287.0,334,2024-08-25 03:05:21,1.12.1,,,22.0,scalaxb is an XML data binding tool for Scala.,,,69.0,22,True,2,,,,,,,
58,breeze,scalanlp/breeze,sci,https://github.com/scalanlp/breeze,https://github.com/scalanlp/breeze,Apache-2.0,2009-07-08 23:22:52,2024-08-29 06:08:38,2024-08-29 06:08:38,3747.0,14.0,692.0,207.0,323.0,90.0,451.0,3443,,,,,,Breeze is/was a numerical processing library for Scala.,,,146.0,21,True,2,,,['scala3'],,,,
59,spark-notebook,spark-notebook/spark-notebook,sci,https://github.com/spark-notebook/spark-notebook,https://github.com/spark-notebook/spark-notebook,Apache-2.0,2014-09-05 19:35:25,2023-05-16 16:06:37,2021-03-30 08:57:25,2326.0,,654.0,190.0,484.0,208.0,307.0,3151,2017-07-23 14:44:02,0.8.3,,,18.0,Interactive and Reactive Data Science using Scala and Spark.,,,84.0,21,False,2,,,,,,,
60,spray-json,spray/spray-json,json,https://github.com/spray/spray-json,https://github.com/spray/spray-json,Apache-2.0,2011-05-06 21:31:38,2024-01-10 20:17:55,2021-12-09 19:21:31,331.0,,565.0,37.0,155.0,97.0,116.0,2514,2020-11-11 13:05:44,1.3.6,,,3.0,"A lightweight, clean and simple JSON implementation in Scala.",155.0,,48.0,21,False,2,,io.spray:spray-json_2.13,,https://search.maven.org/artifact/io.spray/spray-json_2.13,2020-11-10 13:18:28,155.0,
61,finatra,twitter/finatra,web-frameworks,https://github.com/twitter/finatra,https://github.com/twitter/finatra,Apache-2.0,2012-02-16 23:55:29,2024-05-07 20:18:06,2024-05-07 20:18:05,2655.0,,405.0,213.0,266.0,14.0,309.0,2272,2022-12-26 14:40:15,finatra-22.12.0,,,92.0,"Fast, testable, Scala services built on TwitterServer and Finagle.",,,258.0,21,True,1,,,,,,,
62,monix,monix/monix,reactive,https://github.com/monix/monix,https://github.com/monix/monix,Apache-2.0,2014-01-06 12:56:07,2024-08-12 23:48:38,2023-10-17 17:17:02,1694.0,,244.0,59.0,1191.0,134.0,577.0,1927,2022-05-07 18:40:42,3.4.1,,,15.0,"Asynchronous, Reactive Programming for Scala and Scala.js.",,,113.0,21,True,1,,,"['scala3', 'scalajs']",,,,
63,spire,typelevel/spire,sci,https://github.com/typelevel/spire,https://github.com/typelevel/spire,MIT,2011-11-03 20:52:53,2024-07-25 12:14:40,2024-03-26 00:39:51,2986.0,,242.0,66.0,934.0,151.0,272.0,1762,2022-06-17 15:55:07,0.18.0,,,4.0,Powerful new number types and numeric abstractions for Scala.,,,105.0,21,True,2,,,"['scala3', 'scalajs']",,,,
64,giter8,foundweekends/giter8,development-cycle,https://github.com/foundweekends/giter8,https://github.com/foundweekends/giter8,Apache-2.0,2010-08-10 04:08:48,2024-09-05 14:05:20,2024-07-27 06:00:46,1358.0,7.0,225.0,69.0,622.0,49.0,229.0,1735,2023-05-02 05:25:32,0.16.2,,,17.0,a command line tool to apply templates defined on GitHub.,,,83.0,21,True,3,,,,,,,
