,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,maven_id,labels,maven_url,maven_latest_release_published_at,maven_dependent_project_count,trending,new_addition
0,gitbucket,gitbucket/gitbucket,development-cycle,https://github.com/gitbucket/gitbucket,https://github.com/gitbucket/gitbucket,Apache-2.0,2013-04-10 16:41:35,2023-09-28 14:39:32,2023-09-24 23:38:14,5793,50.0,1243.0,463,1632.0,332.0,1430.0,8970,2023-04-28 16:52:14,4.39.0,760219.0,6610.0,100.0,"A Git platform powered by Scala with easy installation, high extensibility & GitHub API compatibility.",15.0,15.0,197.0,34,True,1,,,,,,,
1,playframework,playframework/playframework,web-frameworks,https://github.com/playframework/playframework,https://github.com/playframework/playframework,Apache-2.0,2011-09-07 09:24:08,2023-09-28 17:56:01,2023-09-28 09:12:27,13176,215.0,4120.0,640,8161.0,451.0,3291.0,12436,2023-07-21 15:23:56,2.8.20,,,60.0,Play Framework.,36.0,15.0,961.0,33,True,1,com.typesafe.play:play_3,"['scala3', 'scalajs']",https://search.maven.org/artifact/com.typesafe.play/play_3,2023-09-18 18:54:25,21.0,,
2,sbt,sbt/sbt,development-cycle,https://github.com/sbt/sbt,https://github.com/sbt/sbt,Apache-2.0,2009-08-17 00:31:14,2023-09-25 15:50:22,2023-09-21 17:54:31,11886,45.0,924.0,172,3141.0,774.0,3340.0,4686,2023-09-15 16:08:52,1.9.6,11608244.0,168235.0,100.0,"sbt, the interactive build tool.",,,403.0,33,True,1,,['scala3'],,,,,
3,bigdl,intel-analytics/bigdl,sci,https://github.com/intel-analytics/BigDL,https://github.com/intel-analytics/BigDL,Apache-2.0,2016-08-29 07:59:50,2023-09-28 14:01:04,2023-09-28 06:04:52,20475,442.0,1123.0,237,7202.0,799.0,1255.0,4401,2023-04-24 02:17:43,2.3.0,,,18.0,Accelerating LLM with low-bit (INT3 / INT4 / NF4 / INT5 / INT8) optimizations using bigdl-llm.,45.0,45.0,182.0,33,True,1,,,,,,,
4,zio,zio/zio,toolkits,https://github.com/zio/zio,https://github.com/zio/zio,Apache-2.0,2018-05-19 16:40:37,2023-09-28 13:44:54,2023-09-28 02:52:23,7338,130.0,1196.0,114,6013.0,373.0,2041.0,3877,2023-09-26 04:58:40,2.0.18,,,100.0,"ZIO A type-safe, composable library for async and concurrent programming in Scala.",887.0,,674.0,32,True,1,dev.zio:zio_2.13,"['scala3', 'scalajs']",https://search.maven.org/artifact/dev.zio/zio_2.13,2023-09-26 04:58:40,887.0,,
5,akka,akka/akka,distributed,https://github.com/akka/akka,https://github.com/akka/akka,,2009-02-16 12:51:54,2023-09-28 14:42:43,2023-09-28 14:42:43,26826,83.0,3630.0,588,11548.0,928.0,7107.0,12788,2023-09-20 12:35:23,2.8.5,,,44.0,"Build highly concurrent, distributed, and resilient message-driven applications on the JVM.",15.0,15.0,1048.0,30,False,1,,['scala3'],,,,,
6,spark,apache/spark,bigdata,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08,2023-09-28 18:22:13,2023-09-28 18:18:40,38275,1061.0,27668.0,2045,43143.0,262.0,,36829,,,,,,Apache Spark - A unified analytics engine for large-scale data processing.,,,2947.0,29,True,1,,,,,,,
7,kafka,apache/kafka,distributed,https://github.com/apache/kafka,https://github.com/apache/kafka,Apache-2.0,2011-08-15 18:06:16,2023-09-28 17:26:51,2023-09-28 16:22:05,11713,374.0,12963.0,1080,14463.0,1071.0,,25909,,,,,,Mirror of Apache Kafka.,19.0,19.0,1286.0,29,True,1,,,,,,,
8,flink,apache/flink,bigdata,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10,2023-09-28 16:46:33,2023-09-27 15:46:59,34077,485.0,12265.0,944,23462.0,1030.0,,22014,,,,,,Apache Flink.,15.0,15.0,1773.0,29,True,1,,,,,,,
9,spark-nlp,johnsnowlabs/spark-nlp,sci,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44,2023-09-28 13:14:52,2023-09-28 11:56:13,8339,89.0,666.0,99,13018.0,39.0,783.0,3437,2023-09-26 07:46:57,5.1.2,,,100.0,State of the Art Natural Language Processing.,342.0,342.0,108.0,29,True,1,,,,,,,
10,mill,com-lihaoyi/mill,development-cycle,https://github.com/com-lihaoyi/mill,https://github.com/com-lihaoyi/mill,MIT,2017-10-17 03:43:19,2023-09-28 16:13:17,2023-09-28 13:04:38,3223,98.0,283.0,47,1882.0,102.0,668.0,1909,2023-09-19 05:16:24,0.11.4,1208417.0,18036.0,98.0,Your shiny new Java/Scala build tool!.,,,196.0,29,True,2,,,,,,,
11,gatling,gatling/gatling,test,https://github.com/gatling/gatling,https://github.com/gatling/gatling,Apache-2.0,2011-05-31 12:40:25,2023-09-27 14:28:13,2023-09-27 14:27:30,10209,57.0,1170.0,233,814.0,47.0,3608.0,6066,,,,,,Modern Load Testing as Code.,17.0,17.0,225.0,28,True,1,,,,,,,
12,circe,circe/circe,json,https://github.com/circe/circe,https://github.com/circe/circe,Apache-2.0,2015-07-31 15:12:09,2023-09-26 13:52:05,2023-09-15 15:09:25,2980,24.0,527.0,67,1668.0,197.0,409.0,2428,2023-08-31 00:05:46,0.14.6,,,69.0,Yet another JSON library for Scala.,441.0,,268.0,28,True,1,io.circe:circe-core_2.13,"['scala3', 'scalajs']",https://search.maven.org/artifact/io.circe/circe-core_2.13,2023-08-31 00:05:46,441.0,,
13,coursier,coursier/coursier,sbt,https://github.com/coursier/coursier,https://github.com/coursier/coursier,Apache-2.0,2015-06-16 18:32:53,2023-09-28 14:46:53,2023-09-09 14:42:42,4123,27.0,294.0,55,1783.0,366.0,713.0,1973,2023-09-09 14:44:24,2.1.7,8884430.0,181314.0,100.0,Pure Scala Artifact Fetching.,,,138.0,28,True,1,,['scalajs'],,,,,
14,finagle,twitter/finagle,distributed,https://github.com/twitter/finagle,https://github.com/twitter/finagle,Apache-2.0,2010-10-19 22:10:09,2023-09-22 14:18:21,2023-09-22 14:18:20,8129,3.0,1468.0,561,546.0,62.0,349.0,8703,2022-12-26 14:39:38,finagle-22.12.0,,,82.0,"A fault tolerant, protocol-agnostic RPC system.",15.0,15.0,519.0,27,True,2,,,,,,1.0,
15,cats,typelevel/cats,toolkits,https://github.com/typelevel/cats,https://github.com/typelevel/cats,,2015-01-28 20:26:48,2023-09-26 19:16:09,2023-09-26 19:11:31,6669,127.0,1233.0,186,3314.0,224.0,977.0,5041,2023-08-14 02:57:50,2.10.0,,,64.0,"Lightweight, modular, and extensible library for functional programming.",15.0,15.0,544.0,27,False,1,,"['scala3', 'scalajs']",,,,,
16,ammonite,com-lihaoyi/ammonite,toolkits,https://github.com/com-lihaoyi/Ammonite,https://github.com/com-lihaoyi/Ammonite,MIT,2015-01-13 07:34:38,2023-09-28 04:55:24,2023-09-28 00:57:30,2739,23.0,367.0,66,576.0,128.0,675.0,2571,2023-09-28 05:09:12,2.5.11,863175.0,10789.0,100.0,Scala Scripting.,,,137.0,27,True,1,,['scala3'],,,,,
17,scio,spotify/scio,bigdata,https://github.com/spotify/scio,https://github.com/spotify/scio,Apache-2.0,2015-03-26 19:07:34,2023-09-27 17:42:05,2023-09-20 06:54:37,4989,69.0,506.0,120,3786.0,153.0,1109.0,2485,2023-09-04 09:02:41,0.13.3,10941.0,140.0,100.0,A Scala API for Apache Beam and Google Cloud Dataflow.,,,207.0,27,True,2,,,,,,,
18,http4s,http4s/http4s,http,https://github.com/http4s/http4s,https://github.com/http4s/http4s,Apache-2.0,2012-03-12 04:41:20,2023-09-28 15:56:04,2023-09-28 01:52:51,17148,116.0,777.0,74,5777.0,318.0,1133.0,2460,2023-07-19 21:15:06,0.23.23,,,100.0,"A minimal, idiomatic Scala interface for HTTP.",,,452.0,27,True,1,,"['scala3', 'scalajs']",,,,,
19,tapir,softwaremill/tapir,http,https://github.com/softwaremill/tapir,https://github.com/softwaremill/tapir,Apache-2.0,2018-12-09 16:43:49,2023-09-28 11:52:24,2023-09-28 10:06:33,8251,463.0,361.0,51,2482.0,110.0,614.0,1249,2023-09-25 14:23:07,1.7.5,,,100.0,"Declarative, type-safe web endpoints library.",,,257.0,27,True,1,,"['scala3', 'scalajs']",,,,,
20,shapeless,milessabin/shapeless,toolkits,https://github.com/milessabin/shapeless,https://github.com/milessabin/shapeless,Apache-2.0,2011-12-18 13:36:38,2023-09-27 05:10:15,2023-09-27 05:10:15,2696,10.0,537.0,107,920.0,34.0,381.0,3342,2022-09-12 22:32:36,2.3.10,,,7.0,Generic programming for Scala.,111.0,111.0,154.0,26,True,1,,"['scala3', 'scalajs']",,,,,
21,bloop,scalacenter/bloop,development-cycle,https://github.com/scalacenter/bloop,https://github.com/scalacenter/bloop,Apache-2.0,2017-11-11 09:39:34,2023-09-27 12:58:08,2023-09-27 12:45:04,5127,125.0,194.0,29,1434.0,126.0,594.0,854,2023-09-01 15:57:11,1.5.11,163647.0,2406.0,56.0,"Bloop is a build server and CLI tool to compile, test and run Scala fast from any editor or build tool.",,,138.0,26,True,2,,['scalajs'],,,,,
22,tinylog,tinylog-org/tinylog,logging,https://github.com/tinylog-org/tinylog,https://github.com/tinylog-org/tinylog,Apache-2.0,2012-09-13 11:21:42,2023-09-27 13:05:47,2023-09-27 13:05:39,1178,15.0,74.0,13,325.0,20.0,208.0,625,2023-05-13 21:12:43,2.6.2,26926.0,254.0,78.0,"tinylog is a lightweight logging framework for Java, Kotlin, Scala, and Android.",1203.0,1203.0,19.0,26,True,1,,,,,,,
23,scala-cli,VirtusLab/scala-cli,development-cycle,https://github.com/VirtusLab/scala-cli,https://github.com/VirtusLab/scala-cli,Apache-2.0,2021-04-23 10:35:04,2023-09-28 11:25:37,2023-09-27 09:48:31,3623,153.0,92.0,22,1687.0,172.0,517.0,441,2023-08-09 20:13:17,1.0.4,564597.0,22583.0,40.0,"Scala CLI is a command-line tool to interact with the Scala language. It lets you compile, run, test, and package your..",,,66.0,26,True,2,,['scala3'],,,,,
24,smile,haifengl/smile,sci,https://github.com/haifengl/smile,https://github.com/haifengl/smile,,2014-11-20 16:28:12,2023-08-17 10:06:43,2023-08-17 10:06:38,3136,6.0,1119.0,273,173.0,12.0,567.0,5820,2023-06-14 12:20:00,3.0.2,10861.0,120.0,25.0,Statistical Machine Intelligence & Learning Engine.,15.0,15.0,71.0,25,False,1,,['scala3'],,,,-1.0,
25,scala-js,scala-js/scala-js,scala-js,https://github.com/scala-js/scala-js,https://github.com/scala-js/scala-js,Apache-2.0,2013-02-18 16:33:55,2023-09-25 14:15:58,2023-09-25 08:48:06,7147,67.0,389.0,146,2688.0,27.0,2172.0,4478,2023-09-27 07:34:32,1.14.0,,,24.0,"Scala.js, the Scala to JavaScript compiler.",,,102.0,25,True,1,,['scalajs'],,,,,
26,slick,slick/slick,db-clients,https://github.com/slick/slick,https://github.com/slick/slick,BSD-2-Clause,2009-02-20 22:51:53,2023-09-18 22:28:24,2023-09-15 16:40:34,3283,112.0,615.0,149,1436.0,421.0,942.0,2618,2022-09-13 19:27:07,3.4.1,,,17.0,Slick (Scala Language Integrated Connection Kit) is a modern database query and access library for Scala.,,,202.0,25,True,1,,['scala3'],,,,1.0,
27,fs2,typelevel/fs2,reactive,https://github.com/typelevel/fs2,https://github.com/typelevel/fs2,,2013-03-06 17:34:15,2023-09-28 01:05:27,2023-09-28 01:01:49,9361,208.0,583.0,93,2579.0,93.0,647.0,2257,2023-09-12 15:39:41,3.9.2,,,100.0,"Compositional, streaming I/O library for Scala.",,,307.0,25,False,1,,"['scala3', 'scalajs']",,,,,
28,doobie,tpolecat/doobie,db-clients,https://github.com/tpolecat/doobie,https://github.com/tpolecat/doobie,MIT,2013-11-25 07:25:20,2023-09-27 16:39:55,2023-09-27 16:39:52,3372,54.0,345.0,67,1391.0,147.0,386.0,2082,2023-06-20 16:56:18,1.0.0-RC4,,,18.0,Functional JDBC layer for Scala.,,,165.0,25,True,1,,['scala3'],,,,,
29,metals,scalameta/metals,development-cycle,https://github.com/scalameta/metals,https://github.com/scalameta/metals,Apache-2.0,2017-11-03 14:18:53,2023-09-28 12:14:09,2023-09-27 08:11:29,8019,190.0,298.0,47,3797.0,256.0,1405.0,1934,2023-08-28 17:01:25,1.0.1,29.0,0.0,55.0,Scala language server with rich IDE features.,,,173.0,25,True,2,,['scala3'],,,,-1.0,
30,elastic4s,sksamuel/elastic4s,db-clients,https://github.com/sksamuel/elastic4s,https://github.com/sksamuel/elastic4s,Apache-2.0,2013-06-10 20:23:57,2023-09-26 19:04:27,2023-09-17 19:50:29,4726,19.0,689.0,75,1785.0,17.0,1122.0,1631,2023-08-19 01:35:09,8.9.1,,,38.0,"Elasticsearch Scala Client - Reactive, Non Blocking, Type Safe, HTTP Client.",,,401.0,25,True,1,com.sksamuel.elastic4s:elastic4s_2.13,['scala3'],https://search.maven.org/artifact/com.sksamuel.elastic4s/elastic4s_2.13,,,,
31,sttp,softwaremill/sttp,http,https://github.com/softwaremill/sttp,https://github.com/softwaremill/sttp,Apache-2.0,2017-06-30 15:15:07,2023-09-28 00:40:33,2023-09-28 00:40:03,5381,187.0,273.0,42,1556.0,52.0,353.0,1389,2023-09-20 01:58:01,4.0.0-M5,,,95.0,The Scala HTTP client you always wanted!.,,,197.0,25,True,2,,"['scala3', 'scalajs']",,,,-1.0,
32,scalapb,scalapb/scalapb,data,https://github.com/scalapb/ScalaPB,https://github.com/scalapb/ScalaPB,Apache-2.0,2014-10-02 01:11:41,2023-09-28 17:53:53,2023-09-28 17:53:50,2403,21.0,268.0,45,1027.0,18.0,538.0,1267,2023-02-07 04:34:38,0.11.13,417044.0,4964.0,100.0,Protocol buffer compiler for Scala.,,,121.0,25,True,1,,"['scala3', 'scalajs']",,,,,
33,eclair,acinq/eclair,others,https://github.com/ACINQ/eclair,https://github.com/ACINQ/eclair,Apache-2.0,2015-08-19 11:47:01,2023-09-28 15:50:57,2023-09-28 15:50:54,2548,30.0,254.0,90,1946.0,43.0,669.0,1177,2023-06-19 08:45:19,0.9.0,43662.0,559.0,37.0,A scala implementation of the Lightning Network.,,,48.0,25,True,1,,,,,,,
34,algebird,twitter/algebird,sci,https://github.com/twitter/algebird,https://github.com/twitter/algebird,Apache-2.0,2012-08-02 17:24:42,2023-09-24 07:53:48,2023-09-24 07:53:48,1892,30.0,348.0,237,910.0,97.0,166.0,2267,2023-07-10 21:51:16,0.13.10,,,30.0,Abstract Algebra for Scala.,,,114.0,24,True,2,,,,,,,
35,quill,zio/zio-quill,db-clients,https://github.com/zio/zio-quill,https://github.com/zio/zio-quill,Apache-2.0,2015-07-20 22:15:04,2023-09-28 16:03:50,2023-09-28 15:28:56,3456,59.0,345.0,66,1863.0,342.0,723.0,2135,2023-09-28 12:41:59,4.7.3,,,5.0,Compile-time Language Integrated Queries for Scala.,,,145.0,24,True,1,,"['zio', 'scala3', 'scalajs']",,,,1.0,
36,sangria,sangria-graphql/sangria,others,https://github.com/sangria-graphql/sangria,https://github.com/sangria-graphql/sangria,Apache-2.0,2015-07-05 21:29:30,2023-09-17 19:58:01,2023-09-17 19:52:38,2070,58.0,221.0,61,604.0,60.0,402.0,1957,2023-09-12 12:09:14,4.0.2,,,81.0,Scala GraphQL implementation.,,,64.0,24,True,1,,['scala3'],,,,,
37,refined,fthomas/refined,toolkits,https://github.com/fthomas/refined,https://github.com/fthomas/refined,MIT,2015-05-10 16:23:16,2023-09-26 16:02:14,2023-09-26 16:02:14,3132,61.0,154.0,27,1013.0,70.0,149.0,1648,2023-06-16 17:05:18,0.11.0,,,68.0,Refinement types for Scala.,,,77.0,24,True,2,,"['scala3', 'scalajs']",,,,,
38,zeppelin,apache/zeppelin,sci,https://github.com/apache/zeppelin,https://github.com/apache/zeppelin,Apache-2.0,2015-03-25 07:00:06,2023-09-28 14:27:12,2023-09-27 07:18:03,5291,33.0,2758.0,321,4663.0,141.0,,6161,,,,,,"Web-based notebook that enables data-driven, interactive data analytics and collaborative documents with SQL, Scala..",15.0,15.0,526.0,23,True,2,,,,,,,
39,scalacheck,typelevel/scalacheck,test,https://github.com/typelevel/scalacheck,https://github.com/typelevel/scalacheck,BSD-3-Clause,2011-05-26 11:44:12,2023-09-27 17:26:28,2023-09-27 17:26:25,2060,50.0,401.0,58,674.0,60.0,286.0,1898,2022-09-15 23:24:43,1.17.0,,,10.0,Property-based testing for Scala.,,,135.0,23,True,1,,"['scala3', 'scalajs']",,,,,
40,giter8,foundweekends/giter8,development-cycle,https://github.com/foundweekends/giter8,https://github.com/foundweekends/giter8,Apache-2.0,2010-08-10 04:08:48,2023-09-21 18:17:50,2023-09-21 17:54:55,1309,21.0,229.0,71,566.0,44.0,228.0,1715,2023-05-02 05:25:32,0.16.2,,,17.0,a command line tool to apply templates defined on GitHub.,,,83.0,23,True,3,,,,,,,
41,akka-http,akka/akka-http,http,https://github.com/akka/akka-http,https://github.com/akka/akka-http,,2016-08-19 11:33:36,2023-09-28 07:57:01,2023-09-28 07:12:37,4408,29.0,603.0,73,2370.0,569.0,1372.0,1338,2023-05-05 09:13:49,10.5.2,,,58.0,The Streaming-first HTTP server/module of Akka.,,,354.0,23,False,2,,['scala3'],,,,,
42,scalikejdbc,scalikejdbc/scalikejdbc,db-clients,https://github.com/scalikejdbc/scalikejdbc,https://github.com/scalikejdbc/scalikejdbc,Apache-2.0,2011-11-18 06:56:36,2023-09-20 05:21:14,2023-09-20 05:21:13,3240,40.0,225.0,59,1581.0,28.0,449.0,1248,2021-10-31 01:07:09,4.0.0,,,46.0,A tidy SQL-based DB access library for Scala developers. This library naturally wraps JDBC APIs and provides you easy-..,7.0,,104.0,23,True,1,org.scalikejdbc:scalikejdbc_2.13,['scala3'],https://search.maven.org/artifact/org.scalikejdbc/scalikejdbc_2.13,2021-10-31 00:52:48,7.0,,
43,scalatest,scalatest/scalatest,test,https://github.com/scalatest/scalatest,https://github.com/scalatest/scalatest,Apache-2.0,2013-04-07 21:55:49,2023-09-27 14:01:31,2023-09-27 14:01:20,6522,128.0,338.0,53,1525.0,512.0,329.0,1117,2023-09-12 13:02:43,release-3.2.17,,,39.0,A testing tool for Scala and Java developers.,,,64.0,23,True,1,,"['scala3', 'scalajs']",,,,,
44,scalameta,scalameta/scalameta,toolkits,https://github.com/scalameta/scalameta,https://github.com/scalameta/scalameta,BSD-3-Clause,2014-06-16 23:00:32,2023-09-26 19:05:18,2023-09-22 23:46:57,7956,156.0,215.0,41,2167.0,140.0,1038.0,1055,2023-09-25 14:18:58,4.8.11,,,100.0,"Library to read, analyze, transform and generate Scala programs.",2.0,2.0,117.0,23,True,2,,['scalajs'],,,,,
45,nussknacker,touk/nussknacker,bigdata,https://github.com/TouK/nussknacker,https://github.com/TouK/nussknacker,Apache-2.0,2017-06-29 14:09:57,2023-09-28 12:44:37,2023-09-28 10:50:15,5525,223.0,87.0,31,4286.0,73.0,372.0,500,2023-09-12 13:56:36,1.11.3,310.0,4.0,37.0,Low-code tool for automating actions on real time data | Stream processing for the users.,,,69.0,23,True,2,,,,,,,
46,scalding,twitter/scalding,bigdata,https://github.com/twitter/scalding,https://github.com/twitter/scalding,Apache-2.0,2012-01-10 16:22:08,2023-05-28 19:18:59,2023-05-28 19:18:59,4195,,701.0,325,1384.0,317.0,329.0,3452,2017-12-22 20:23:36,0.17.4,,,17.0,A Scala API for Cascading.,,,212.0,22,True,2,,,,,,,
47,lagom,lagom/lagom,distributed,https://github.com/lagom/lagom,https://github.com/lagom/lagom,Apache-2.0,2016-02-23 01:51:06,2023-08-14 13:43:48,2023-08-14 13:43:48,2427,1.0,633.0,152,2274.0,455.0,642.0,2639,2021-12-14 11:16:46,1.6.7,,,49.0,Reactive Microservices for the JVM.,,,149.0,22,True,2,,,,,,-1.0,
48,Monocle,optics-dev/monocle,toolkits,https://github.com/optics-dev/Monocle,https://github.com/optics-dev/Monocle,MIT,2014-01-17 19:49:22,2023-09-26 18:37:29,2023-09-26 18:22:19,2145,23.0,202.0,52,1014.0,45.0,331.0,1599,2023-01-03 14:12:47,3.2.0,,,9.0,Optics library for Scala.,,,125.0,22,True,2,,"['scala3', 'scalajs']",,,,,
49,finch,finagle/finch,http,https://github.com/finagle/finch,https://github.com/finagle/finch,Apache-2.0,2014-04-15 12:17:44,2023-09-17 15:11:45,2023-09-17 15:11:45,2293,27.0,226.0,62,1240.0,42.0,369.0,1593,2022-09-16 18:19:38,0.34.0,,,61.0,Scala combinator library for building Finagle HTTP services.,,,128.0,22,True,2,,,,,,,
50,sbt-native-packager,sbt/sbt-native-packager,sbt,https://github.com/sbt/sbt-native-packager,https://github.com/sbt/sbt-native-packager,BSD-2-Clause,2011-12-20 02:04:49,2023-08-06 08:41:44,2023-07-24 08:48:26,1695,3.0,440.0,57,751.0,133.0,651.0,1576,2023-02-20 17:55:37,1.9.16,,,100.0,sbt Native Packager.,,,270.0,22,True,1,,,,,,,
51,skunk,typelevel/skunk,db-clients,https://github.com/typelevel/skunk,https://github.com/typelevel/skunk,MIT,2018-09-21 06:46:41,2023-09-28 00:52:49,2023-08-23 12:41:49,1689,102.0,147.0,31,854.0,85.0,60.0,1491,2023-05-31 12:01:22,0.6.0,,,27.0,A data access library for Scala + Postgres.,,,68.0,22,True,2,,"['scala3', 'scalajs']",,,,,
52,scalafix,scalacenter/scalafix,development-cycle,https://github.com/scalacenter/scalafix,https://github.com/scalacenter/scalafix,BSD-3-Clause,2016-08-08 11:45:19,2023-09-26 00:19:05,2023-09-12 06:56:46,3379,97.0,173.0,30,1227.0,71.0,579.0,766,2023-09-11 02:10:49,0.11.1,35.0,0.0,69.0,Refactoring and linting tool for Scala.,,,105.0,22,True,3,,['scalajs'],,,,,
53,argonaut,argonaut-io/argonaut,json,https://github.com/argonaut-io/argonaut,https://github.com/argonaut-io/argonaut,BSD-3-Clause,2012-12-09 12:11:48,2023-09-26 06:23:01,2023-09-26 06:23:00,1631,21.0,112.0,25,598.0,27.0,168.0,543,2022-01-20 23:50:14,6.3.8,,,14.0,Purely functional JSON parser and library in scala.,15.0,,59.0,22,True,1,io.argonaut:argonaut_2.13,"['scala3', 'scalajs']",https://search.maven.org/artifact/io.argonaut/argonaut_2.13,2022-01-20 23:50:14,15.0,,
54,spark-notebook,spark-notebook/spark-notebook,sci,https://github.com/spark-notebook/spark-notebook,https://github.com/spark-notebook/spark-notebook,Apache-2.0,2014-09-05 19:35:25,2023-05-16 16:06:37,2021-03-30 08:57:25,2326,,659.0,190,484.0,208.0,307.0,3147,2017-07-23 14:44:02,0.8.3,,,18.0,Interactive and Reactive Data Science using Scala and Spark.,,,84.0,21,False,2,,,,,,,
55,spray-json,spray/spray-json,json,https://github.com/spray/spray-json,https://github.com/spray/spray-json,Apache-2.0,2011-05-06 21:31:38,2022-09-15 12:08:33,2021-12-09 19:21:31,331,,582.0,37,154.0,97.0,116.0,2542,2020-11-11 13:05:44,1.3.6,,,3.0,"A lightweight, clean and simple JSON implementation in Scala.",183.0,145.0,48.0,21,False,2,io.spray:spray-json_2.13,,https://search.maven.org/artifact/io.spray/spray-json_2.13,2020-11-10 13:18:28,38.0,,
