,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,labels,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,updated_github_id,trending
131,neotypes,neotypes/neotypes,db-clients,https://github.com/neotypes/neotypes,https://github.com/neotypes/neotypes,MIT,2018-11-11 19:33:08,2025-06-08 04:33:01,2025-06-08 01:38:53,1405.0,27.0,35.0,6.0,817.0,13.0,57.0,170,2025-06-08 04:34:01,1.2.2,,,22.0,"Scala lightweight, type-safe, asynchronous driver for neo4j.",,,18.0,18,True,2,,,,,,,
132,pekko-http,apache/incubator-pekko-http,http,https://github.com/apache/pekko-http,https://github.com/apache/pekko-http,Apache-2.0,2022-10-31 08:43:27,2025-06-08 01:01:00,2025-06-08 01:00:56,4764.0,18.0,44.0,21.0,570.0,34.0,76.0,167,,,,,,The Streaming-first HTTP server/module of Apache Pekko.,,,365.0,18,True,3,['scala3'],,,,,apache/pekko-http,
133,openmole,openmole/openmole,sci,https://github.com/openmole/openmole,https://github.com/openmole/openmole,AGPL-3.0,2014-10-08 09:37:00,2025-06-04 13:45:01,2025-06-04 07:41:46,14873.0,121.0,39.0,19.0,107.0,77.0,375.0,144,2024-07-15 20:57:44,16.2,,,4.0,Workflow engine for exploration of simulation models using high throughput computing.,,,49.0,18,True,2,,,,,,,
134,securesocial,jaliss/securesocial,sec,https://github.com/jaliss/securesocial,https://github.com/jaliss/securesocial,Apache-2.0,2011-11-10 17:32:54,2020-10-09 22:17:20,2018-07-21 14:07:06,571.0,,528.0,88.0,257.0,68.0,324.0,1199,,,,,,"A module that provides OAuth, OAuth2 and OpenID authentication for Play Framework applications.",,,98.0,17,False,1,,,,,,,
135,figaro,charles-river-analytics/figaro,sci,https://github.com/charles-river-analytics/figaro,https://github.com/charles-river-analytics/figaro,,2013-08-14 18:13:17,2022-06-01 16:25:49,2022-06-01 16:25:48,1478.0,,158.0,85.0,303.0,122.0,332.0,756,2017-08-24 18:00:35,5.0.0.0,2919.0,21.0,16.0,Figaro Programming Language and Core Libraries.,,,29.0,17,False,3,,,,,,,
136,scala-scraper,ruippeixotog/scala-scraper,others,https://github.com/ruippeixotog/scala-scraper,https://github.com/ruippeixotog/scala-scraper,MIT,2014-10-12 21:58:22,2025-06-10 23:11:41,2025-06-10 23:11:41,808.0,27.0,105.0,28.0,522.0,9.0,56.0,725,2017-07-21 21:40:45,2.0.0,,,5.0,A Scala library for scraping content from HTML pages.,,,16.0,17,True,2,['scala3'],,,,,,
137,unfiltered,unfiltered/unfiltered,web-frameworks,https://github.com/unfiltered/unfiltered,https://github.com/unfiltered/unfiltered,MIT,2010-05-19 04:00:57,2025-06-08 16:08:21,2025-06-07 22:53:37,2977.0,18.0,114.0,25.0,1365.0,71.0,146.0,710,,,,,,A toolkit for servicing HTTP requests in Scala.,,,95.0,17,True,3,['scala3'],,,,,,
138,scalafx,scalafx/scalafx,others,https://github.com/scalafx/scalafx,https://github.com/scalafx/scalafx,,2014-05-18 14:12:15,2025-05-09 02:48:55,2025-05-09 02:48:48,2125.0,29.0,66.0,32.0,60.0,31.0,314.0,683,2025-04-25 01:18:54,.24.0.0-R35,337.0,2.0,35.0,ScalaFX simplifies creation of JavaFX-based user interfaces in Scala.,,,57.0,17,False,2,['scala3'],,,,,,
139,freestyle,frees-io/freestyle,toolkits,https://github.com/frees-io/freestyle,https://github.com/frees-io/freestyle,Apache-2.0,2016-10-19 22:31:44,2019-08-13 06:52:17,2019-08-13 06:52:16,526.0,,51.0,39.0,321.0,34.0,214.0,615,2018-06-07 10:17:38,0.8.2,,,24.0,A cohesive & pragmatic framework of FP centric Scala libraries.,,,45.0,17,False,3,['scalajs'],,,,,,
140,chill,twitter/chill,data,https://github.com/twitter/chill,https://github.com/twitter/chill,Apache-2.0,2012-10-15 22:01:08,2024-08-19 21:32:21,2023-03-19 07:21:05,928.0,,155.0,129.0,701.0,75.0,92.0,615,2021-06-04 22:29:04,0.10.0,,,34.0,Scala extensions for the Kryo serialization library.,,,68.0,17,False,2,,,,,,,
141,scalate,scalate/scalate,templating,https://github.com/scalate/scalate,https://github.com/scalate/scalate,Apache-2.0,2010-01-27 15:53:18,2025-06-10 20:11:39,2025-06-10 20:11:39,2814.0,11.0,104.0,22.0,699.0,36.0,35.0,607,,,,,,"Scalate is a Scala based template engine which supports HAML, Mustache and JSP, Erb and Velocity style syntaxes.",,,74.0,17,True,2,,,,,,,
142,squeryl,squeryl/squeryl,db-clients,https://github.com/squeryl/squeryl,https://github.com/squeryl/squeryl,Apache-2.0,2010-01-30 16:07:07,2025-06-11 19:45:57,2025-06-11 19:45:57,1211.0,15.0,138.0,28.0,471.0,39.0,112.0,583,,,,,,A Scala DSL for talking with databases with minimum verbosity and maximum type safety.,,,60.0,17,True,2,['scala3'],,,,,,
143,scalariform,scala-ide/scalariform,development-cycle,https://github.com/scala-ide/scalariform,https://github.com/scala-ide/scalariform,MIT,2010-04-10 22:24:20,2024-05-11 00:35:23,2019-06-11 05:21:17,734.0,,148.0,26.0,98.0,67.0,140.0,527,2019-06-11 05:28:37,0.2.10,10221.0,107.0,11.0,Scala source code formatter.,,,56.0,17,False,3,,,,,,,
144,utest,com-lihaoyi/utest,test,https://github.com/com-lihaoyi/utest,https://github.com/com-lihaoyi/utest,MIT,2014-01-27 03:12:39,2025-05-30 10:17:19,2025-01-21 01:28:00,712.0,,83.0,14.0,236.0,37.0,112.0,495,2025-01-09 22:47:18,0.8.5,,,12.0,A simple testing framework for Scala.,,,52.0,17,True,3,"['scala3', 'scalajs']",,,,,,
145,jawn,typelevel/jawn,json,https://github.com/typelevel/jawn,https://github.com/typelevel/jawn,,2012-10-01 02:04:45,2025-06-08 02:08:22,2025-06-08 02:08:20,1477.0,21.0,73.0,21.0,626.0,13.0,56.0,434,2024-05-29 20:49:23,1.6.0,,,23.0,Jawn is for parsing jay-sawn (JSON).,,,53.0,17,False,3,"['scala3', 'scalajs']",,,,,,
146,play-swagger,iheartradio/play-swagger,others,https://github.com/iheartradio/play-swagger,https://github.com/iheartradio/play-swagger,Apache-2.0,2015-09-17 20:56:52,2023-11-10 07:27:13,2023-07-28 01:36:51,778.0,,131.0,23.0,438.0,22.0,160.0,406,2023-07-27 02:50:55,1.1.12,,,39.0,Swagger spec generator for play framework.,,,54.0,17,False,2,,,,,,,
147,play-pac4j,pac4j/play-pac4j,sec,https://github.com/pac4j/play-pac4j,https://github.com/pac4j/play-pac4j,Apache-2.0,2012-11-10 08:19:26,2025-06-06 05:01:58,2025-06-06 05:01:55,1073.0,11.0,104.0,26.0,581.0,4.0,170.0,406,2023-11-15 08:16:36,play-pac4j-parent-12.0.0-PLAY2.8-RC1,,,1.0,"Security library for Play framework 2 in Java and Scala: OAuth, CAS, SAML, OpenID Connect, LDAP, JWT...",,,53.0,17,True,1,,,,,,,
148,xsbt-web-plugin,earldouglas/xsbt-web-plugin,sbt,https://github.com/earldouglas/sbt-war,https://github.com/earldouglas/sbt-war,BSD-3-Clause,2011-04-24 10:27:46,2025-06-08 02:56:01,2025-06-08 02:56:00,1225.0,27.0,99.0,18.0,766.0,2.0,285.0,382,,,,,,Package and run WAR files from sbt.,,,33.0,17,True,2,,,,,,earldouglas/sbt-war,
149,sbt-git,sbt/sbt-git,sbt,https://github.com/sbt/sbt-git,https://github.com/sbt/sbt-git,BSD-2-Clause,2011-10-26 18:18:57,2025-06-10 07:14:19,2025-06-10 07:14:19,428.0,28.0,103.0,20.0,194.0,34.0,85.0,355,2024-10-09 22:55:17,2.1.0,,,8.0,A git plugin for sbt.,,,55.0,17,True,2,,,,,,,
150,cats-parse,typelevel/cats-parse,parsers,https://github.com/typelevel/cats-parse,https://github.com/typelevel/cats-parse,MIT,2020-10-30 21:53:24,2025-06-08 00:43:29,2025-06-03 22:15:27,512.0,10.0,54.0,12.0,573.0,25.0,74.0,240,2024-12-11 17:33:56,1.1.0,,,16.0,A parsing library for the cats ecosystem.,,,46.0,17,True,2,"['scala3', 'scalajs']",,,,,,
151,zio-redis,zio/zio-redis,db-clients,https://github.com/zio/zio-redis,https://github.com/zio/zio-redis,Apache-2.0,2020-01-07 16:12:24,2025-06-10 02:03:17,2025-06-10 00:50:38,706.0,31.0,64.0,12.0,973.0,17.0,122.0,126,2025-06-04 06:49:58,1.1.4,,,9.0,A ZIO-based redis client.,,,46.0,17,True,2,"['zio', 'scala3']",,,,,,
152,play-googleauth,guardian/play-googleauth,sec,https://github.com/guardian/play-googleauth,https://github.com/guardian/play-googleauth,Apache-2.0,2014-06-16 15:15:10,2025-06-12 13:10:54,2025-06-12 10:50:16,829.0,44.0,11.0,59.0,296.0,11.0,,36,2025-06-12 10:50:15,24.1.0,,,59.0,Simple play module for authenticating against Google.,,,70.0,17,True,1,,,,,,,
153,mill,com-lihaoyi/mill,development-cycle,https://github.com/com-lihaoyi/mill,https://github.com/com-lihaoyi/mill,MIT,2017-10-17 03:43:19,2025-06-05 15:38:48,,,,406.0,,,206.0,,2450,,,,,,"Mill is a fast JVM build tool that supports Java, Scala, Kotlin and many other languages. 3-6x faster than Maven or..",,,262.0,16,True,3,,,,,,,
154,better-files,pathikrit/better-files,toolkits,https://github.com/pathikrit/better-files,https://github.com/pathikrit/better-files,MIT,2015-09-12 03:48:31,2024-08-13 00:56:52,2024-03-18 04:06:32,1092.0,,145.0,36.0,465.0,50.0,178.0,1475,,,,,,"Simple, safe and intuitive Scala I/O.",,,63.0,16,True,3,['scala3'],,,,,,
155,scopt,scopt/scopt,others,https://github.com/scopt/scopt,https://github.com/scopt/scopt,,2012-03-18 19:27:17,2025-05-18 08:47:01,2025-05-18 08:47:01,508.0,2.0,161.0,35.0,184.0,57.0,117.0,1439,2022-07-02 20:30:57,4.1.0,,,17.0,command line options parsing for Scala.,,,62.0,16,False,2,"['scala3', 'scalajs']",,,,,,
156,tensorflow_scala,eaplatanios/tensorflow_scala,sci,https://github.com/eaplatanios/tensorflow_scala,https://github.com/eaplatanios/tensorflow_scala,Apache-2.0,2017-04-01 18:00:29,2022-06-22 21:53:34,2022-06-22 21:50:29,2260.0,,95.0,64.0,51.0,29.0,120.0,939,2020-10-08 19:13:41,0.5.6,,,11.0,TensorFlow API for the Scala Programming Language.,,,12.0,16,False,3,,,,,,,
157,squants,typelevel/squants,sci,https://github.com/typelevel/squants,https://github.com/typelevel/squants,Apache-2.0,2014-03-06 16:28:32,2025-06-06 21:34:03,2024-01-08 23:25:53,829.0,,125.0,18.0,504.0,57.0,101.0,927,2021-08-26 20:15:30,1.8.3,,,17.0,"The Scala API for Quantities, Units of Measure and Dimensional Analysis.",,,63.0,16,True,3,"['scala3', 'scalajs']",,,,,,
158,scala-logging,lightbend-labs/scala-logging,logging,https://github.com/lightbend-labs/scala-logging,https://github.com/lightbend-labs/scala-logging,Apache-2.0,2013-07-16 20:24:15,2025-03-25 00:59:27,2025-03-25 00:59:27,370.0,2.0,130.0,25.0,344.0,35.0,100.0,918,2023-08-30 13:19:37,3.9.5,,,6.0,Convenient and performant logging library for Scala wrapping SLF4J.,,,45.0,16,True,2,['scala3'],,,,,,
159,rxscala,reactivex/rxscala,reactive,https://github.com/ReactiveX/RxScala,https://github.com/ReactiveX/RxScala,Apache-2.0,2014-08-19 03:45:33,2020-01-08 16:00:38,2019-12-29 15:39:19,857.0,,110.0,57.0,122.0,2.0,85.0,888,2019-12-29 15:41:19,0.27.0,,,15.0,RxScala Reactive Extensions for Scala a library for composing asynchronous and event-based programs using observable..,,,46.0,16,False,2,,,,,,,
160,rediscala,etaty/rediscala,db-clients,https://github.com/etaty/rediscala,https://github.com/etaty/rediscala,Apache-2.0,2013-04-15 13:49:16,2024-05-07 19:31:37,2019-10-17 08:36:11,414.0,,134.0,38.0,101.0,74.0,83.0,787,2019-06-23 15:29:14,1.9.0,,,13.0,"Non-blocking, Reactive Redis driver for Scala (with Sentinel support).",,,32.0,16,False,2,,,,,,,
161,sbt-updates,rtimush/sbt-updates,sbt,https://github.com/rtimush/sbt-updates,https://github.com/rtimush/sbt-updates,BSD-3-Clause,2012-10-07 17:20:50,2025-03-31 07:25:49,2024-12-26 17:34:35,672.0,,55.0,21.0,346.0,12.0,67.0,768,2022-05-30 08:03:01,0.6.3,,,24.0,sbt plugin that can check Maven and Ivy repositories for dependency updates.,,,29.0,16,True,2,,,,,,,
162,vegas,vegas-viz/vegas,bigdata,https://github.com/vegas-viz/Vegas,https://github.com/vegas-viz/Vegas,MIT,2016-04-14 16:44:32,2022-01-30 23:39:05,2019-09-17 18:54:19,237.0,,98.0,40.0,77.0,54.0,54.0,730,2017-07-25 22:34:25,0.3.11,,,8.0,The missing MatPlotLib for Scala + Spark.,,,21.0,16,False,3,,,,,,,
163,scallop,scallop/scallop,others,https://github.com/scallop/scallop,https://github.com/scallop/scallop,MIT,2012-03-22 19:17:41,2024-12-07 07:59:06,2024-12-07 07:56:09,611.0,,58.0,14.0,57.0,9.0,187.0,681,2024-12-07 07:59:56,5.2.0,,,28.0,a simple Scala CLI parsing library.,,,26.0,16,True,2,"['scala3', 'scalajs']",,,,,,
164,scalastyle,scalastyle/scalastyle,development-cycle,https://github.com/scalastyle/scalastyle,https://github.com/scalastyle/scalastyle,Apache-2.0,2011-10-20 19:26:37,2022-09-16 09:23:16,2019-03-04 20:14:47,629.0,,216.0,30.0,148.0,84.0,149.0,677,,,,,,scalastyle.,,,70.0,16,False,3,,,,,,,
165,decline,bkirwi/decline,others,https://github.com/bkirwi/decline,https://github.com/bkirwi/decline,Apache-2.0,2016-10-23 00:30:19,2025-05-11 02:00:15,2025-05-11 02:00:15,863.0,6.0,72.0,7.0,524.0,34.0,63.0,658,2021-12-12 22:36:45,2.2.0,,,8.0,A composable command-line parser for Scala.,,,38.0,16,True,2,"['scala3', 'scalajs']",,,,,,
166,korolev,fomkin/korolev,web-frameworks,https://github.com/fomkin/korolev,https://github.com/fomkin/korolev,Apache-2.0,2016-08-10 16:19:56,2023-08-13 15:22:53,2023-08-06 12:44:17,677.0,,50.0,20.0,227.0,16.0,224.0,578,2022-08-16 08:04:00,1.5.0,,,35.0,Single Page Applications running on the server side.,,,26.0,16,False,3,"['scala3', 'scalajs']",,,,,,
167,sbt-buildinfo,sbt/sbt-buildinfo,sbt,https://github.com/sbt/sbt-buildinfo,https://github.com/sbt/sbt-buildinfo,MIT,2012-03-03 14:47:30,2025-03-13 14:05:44,2025-03-13 14:05:43,342.0,,91.0,22.0,109.0,12.0,96.0,557,2024-11-09 19:28:52,0.13.1,,,8.0,I know this because build.sbt knows this.,,,51.0,16,True,2,,,,,,,
168,scala-oauth2-provider,nulab/scala-oauth2-provider,sec,https://github.com/nulab/scala-oauth2-provider,https://github.com/nulab/scala-oauth2-provider,MIT,2013-09-17 11:19:40,2023-12-04 15:31:56,2023-12-04 15:31:51,268.0,,103.0,72.0,97.0,4.0,63.0,536,2023-10-16 02:00:21,1.6.0,,,28.0,OAuth 2.0 server-side implementation written in Scala.,,,28.0,16,True,2,,,,,,,
169,xitrum,xitrum-framework/xitrum,web-frameworks,https://github.com/xitrum-framework/xitrum,https://github.com/xitrum-framework/xitrum,MIT,2010-07-19 22:58:50,2023-02-28 06:06:49,2023-02-28 06:06:46,2082.0,,52.0,38.0,36.0,56.0,600.0,449,,,,,,Async and clustered Scala web framework and HTTP(S) server.,,,31.0,16,False,3,,,,,,,
170,akka-http-session,softwaremill/akka-http-session,sec,https://github.com/softwaremill/akka-http-session,https://github.com/softwaremill/akka-http-session,Apache-2.0,2015-06-30 13:40:05,2023-08-29 17:18:02,2023-08-29 17:17:55,272.0,,58.0,47.0,45.0,11.0,33.0,440,2023-08-29 17:27:28,0.7.1,,,9.0,"Web & mobile client-side akka-http sessions, with optional JWT support.",,,24.0,16,False,2,,,,,,,
171,reboot,dispatch/reboot,http,https://github.com/dispatch/reboot,https://github.com/dispatch/reboot,LGPL-3.0,2011-12-11 22:33:52,2024-08-25 03:41:28,2024-08-25 03:40:21,752.0,,105.0,33.0,137.0,4.0,100.0,428,2024-08-25 03:33:13,2.0.0,,,25.0,Scala wrapper for the Java AsyncHttpClient.,,,39.0,16,True,3,,,,,,,
172,endpoints4s,endpoints4s/endpoints4s,http,https://github.com/endpoints4s/endpoints4s,https://github.com/endpoints4s/endpoints4s,MIT,2016-04-25 12:48:00,2025-03-25 19:34:46,2025-03-25 19:34:46,1613.0,1.0,97.0,10.0,1128.0,37.0,171.0,410,2024-09-20 20:34:06,1.12.1,,,33.0,"Describe HTTP endpoints in Scala and derive clients, servers, and documentation.",,,64.0,16,True,3,"['scala3', 'scalajs']",,,,,,
173,scala-js-dom,scala-js/scala-js-dom,scala-js,https://github.com/scala-js/scala-js-dom,https://github.com/scala-js/scala-js-dom,,2013-10-15 02:35:07,2024-11-30 09:13:29,2024-11-30 09:11:37,1559.0,,162.0,15.0,666.0,38.0,196.0,323,2023-09-28 01:09:16,2.8.0,,,10.0,Statically typed DOM API for Scala.js.,,,120.0,16,False,2,"['scala3', 'scalajs']",,,,,,
174,scalismo,unibas-gravis/scalismo,media,https://github.com/unibas-gravis/scalismo,https://github.com/unibas-gravis/scalismo,Apache-2.0,2015-02-13 13:58:38,2024-06-24 14:15:02,2024-01-23 13:09:12,1839.0,,66.0,17.0,349.0,10.0,73.0,256,2023-07-04 08:48:44,0.92.0,,,7.0,Scalable Image Analysis and Shape Modelling.,,,23.0,16,True,2,['scala3'],,,,,,
175,anorm,playframework/anorm,db-clients,https://github.com/playframework/anorm,https://github.com/playframework/anorm,Apache-2.0,2014-12-05 03:05:14,2025-06-03 09:09:44,2025-06-03 09:09:44,783.0,5.0,76.0,15.0,565.0,9.0,69.0,244,2022-09-29 14:17:35,2.7.0,,,3.0,The Anorm database library.,,,57.0,16,True,2,"['scala3', 'play']",,,,,,
176,youi,outr/youi,web-frameworks,https://github.com/outr/youi,https://github.com/outr/youi,MIT,2012-06-26 14:06:32,2025-06-08 00:06:21,2024-11-27 22:53:29,2761.0,,29.0,15.0,370.0,22.0,41.0,212,2019-01-30 18:17:20,0.9.0,,,12.0,"Next generation user interface and application development in Scala and Scala.js for web, mobile, and desktop.",,,12.0,16,True,3,['scalajs'],,,,,,
177,fs2-aws,laserdisc-io/fs2-aws,others,https://github.com/laserdisc-io/fs2-aws,https://github.com/laserdisc-io/fs2-aws,MIT,2018-01-13 18:32:52,2025-03-01 16:53:48,2025-03-01 16:53:48,834.0,,50.0,4.0,1248.0,22.0,53.0,196,2025-01-13 16:46:36,6.2.0,,,66.0,fs2 utilities to interact with AWS.,,,31.0,16,True,2,['scala3'],,,,,,
178,sbt-doctest,tkawachi/sbt-doctest,sbt,https://github.com/sbt-doctest/sbt-doctest,https://github.com/sbt-doctest/sbt-doctest,MIT,2014-06-10 15:46:12,2025-06-07 22:33:54,2025-06-07 22:33:54,841.0,19.0,28.0,11.0,524.0,14.0,48.0,185,2015-12-17 13:37:24,0.3.5,,,1.0,Doctest for scala.,,,26.0,16,True,2,,,,,,sbt-doctest/sbt-doctest,
179,relate,lucidsoftware/relate,db-clients,https://github.com/lucidsoftware/relate,https://github.com/lucidsoftware/relate,Apache-2.0,2014-05-19 19:18:32,2025-05-13 16:12:32,2025-02-03 21:55:28,325.0,,15.0,41.0,73.0,12.0,13.0,162,2025-01-21 21:34:24,5.1.0,2594.0,21.0,19.0,Performant database access in Scala.,,,19.0,16,True,2,,,,,,,
180,cilib,ciren/cilib,others,https://github.com/ciren/cilib,https://github.com/ciren/cilib,Apache-2.0,2009-01-07 13:11:13,2022-08-05 05:12:53,2022-08-05 05:08:44,2338.0,,102.0,22.0,267.0,7.0,54.0,124,2018-03-21 12:08:40,2.0.1,,,5.0,"Typesafe, purely functional Computational Intelligence.",,,26.0,16,False,2,,,,,,,
181,vertx-lang-scala,vert-x3/vertx-lang-scala,reactive,https://github.com/reactiverse/vertx-lang-scala,https://github.com/reactiverse/vertx-lang-scala,,2014-11-04 12:04:52,2025-06-02 01:56:01,2024-12-17 08:46:08,682.0,,41.0,31.0,153.0,10.0,66.0,124,2024-06-09 22:23:52,4.5.8,2950.0,196.0,3.0,Vert.x for Scala.,,,21.0,16,False,2,,,,,,reactiverse/vertx-lang-scala,
182,clickhouse-scala-client,crobox/clickhouse-scala-client,db-clients,https://github.com/crobox/clickhouse-scala-client,https://github.com/crobox/clickhouse-scala-client,LGPL-3.0,2017-03-31 13:40:12,2025-06-11 10:51:29,2025-06-11 10:51:02,1028.0,14.0,27.0,10.0,170.0,16.0,23.0,116,2025-06-11 10:51:29,1.2.10,,,64.0,Clickhouse Scala Client with Reactive Streams support.,,,22.0,16,True,2,,,,,,,
183,ldbc,takapi327/ldbc,db-clients,https://github.com/takapi327/ldbc,https://github.com/takapi327/ldbc,MIT,2023-02-06 11:15:08,2025-06-11 14:33:02,2025-06-11 14:20:19,5217.0,526.0,5.0,2.0,471.0,14.0,16.0,63,2025-06-11 14:25:13,0.3.1,,,28.0,ldbc is Pure functional JDBC layer with Cats Effect 3 and Scala 3.,,,5.0,16,True,2,"['scala3', 'scalajs']",,,,,,
184,scalaj-http,scalaj/scalaj-http,http,https://github.com/scalaj/scalaj-http,https://github.com/scalaj/scalaj-http,Apache-2.0,2010-08-23 20:05:19,2022-04-03 21:19:24,2022-04-03 21:19:24,300.0,,120.0,42.0,84.0,28.0,112.0,974,2016-04-02 20:58:24,2.3.0,,,1.0,Simple scala wrapper for HttpURLConnection. OAuth included.,,,29.0,15,False,3,,,,,,,
185,simulacrum,typelevel/simulacrum,toolkits,https://github.com/typelevel/simulacrum,https://github.com/typelevel/simulacrum,BSD-3-Clause,2015-01-17 03:49:30,2024-03-27 23:15:05,2024-03-26 15:58:56,433.0,,61.0,31.0,163.0,30.0,45.0,936,2018-02-20 14:20:53,0.12.0,,,1.0,First class syntax support for type classes in Scala.,,,35.0,15,True,3,['scalajs'],,,,,,
186,nscala-time,nscala-time/nscala-time,toolkits,https://github.com/nscala-time/nscala-time,https://github.com/nscala-time/nscala-time,Apache-2.0,2012-12-06 09:39:55,2025-06-09 23:35:14,2025-06-09 23:35:12,720.0,9.0,79.0,24.0,317.0,6.0,49.0,869,,,,,,A new Scala wrapper for Joda Time based on scala-time.,,,26.0,15,True,3,"['scala3', 'scalajs']",,,,,,
187,sbt-jmh,sbt/sbt-jmh,sbt,https://github.com/sbt/sbt-jmh,https://github.com/sbt/sbt-jmh,Apache-2.0,2014-05-19 18:39:03,2025-03-18 07:38:04,2025-03-18 07:37:57,348.0,1.0,91.0,22.0,185.0,29.0,70.0,788,2023-12-11 13:31:01,0.4.7,,,8.0,"Trust no one, bench everything. - sbt plugin for JMH (Java Microbenchmark Harness).",,,52.0,15,True,3,,,,,,,
188,scalatags,com-lihaoyi/scalatags,templating,https://github.com/com-lihaoyi/scalatags,https://github.com/com-lihaoyi/scalatags,MIT,2012-11-01 21:35:17,2025-05-30 07:25:16,2025-01-14 13:24:22,612.0,,117.0,37.0,144.0,39.0,111.0,765,,,,,,ScalaTags is a small XML/HTML construction library for Scala.,,,62.0,15,True,3,"['scala3', 'scalajs']",,,,,,
189,sbt-docker,marcuslonnberg/sbt-docker,sbt,https://github.com/marcus-drake/sbt-docker,https://github.com/marcus-drake/sbt-docker,MIT,2014-01-12 19:43:03,2024-12-12 15:18:45,2024-12-12 15:18:01,400.0,,110.0,18.0,52.0,21.0,69.0,733,2023-08-24 05:54:18,1.11.0,,,9.0,Create Docker images directly from sbt.,,,31.0,15,True,3,,,,,,marcus-drake/sbt-docker,
190,play2-auth,t2v/play2-auth,sec,https://github.com/t2v/play2-auth,https://github.com/t2v/play2-auth,Apache-2.0,2012-04-23 16:27:14,2019-09-10 09:34:53,2017-10-18 15:44:31,261.0,,148.0,61.0,80.0,23.0,97.0,620,2015-08-27 05:10:50,release0.14.1,,,8.0,Play2.x Authentication and Authorization module.,,,22.0,15,False,3,,,,,,,
191,scala-graph,scala-graph/scala-graph,toolkits,https://github.com/scala-graph/scala-graph,https://github.com/scala-graph/scala-graph,Apache-2.0,2013-01-29 16:21:11,2025-03-26 09:20:24,2025-03-26 09:20:17,769.0,1.0,73.0,31.0,244.0,7.0,115.0,574,2024-10-11 10:46:33,2.0.2,,,2.0,Graph for Scala is intended to provide basic graph functionality seamlessly fitting into the Scala Collection Library...,,,21.0,15,True,3,['scalajs'],,,,,,
192,weaver-test,disneystreaming/weaver-test,test,https://github.com/disneystreaming/weaver-test,https://github.com/disneystreaming/weaver-test,,2020-04-24 17:21:55,2025-06-02 12:09:47,2025-06-02 12:09:42,691.0,4.0,48.0,9.0,653.0,43.0,,445,2024-01-25 10:21:02,0.8.4,2322.0,38.0,37.0,A test framework that runs everything in parallel.,,,39.0,15,False,3,"['scala3', 'scalajs']",,,,,,
193,larray,xerial/larray,toolkits,https://github.com/xerial/larray,https://github.com/xerial/larray,Apache-2.0,2013-03-18 01:19:50,2022-11-30 18:43:55,2022-11-25 09:52:48,465.0,,43.0,23.0,26.0,26.0,33.0,401,2016-12-14 04:07:48,0.4.0,,,3.0,Large off-heap arrays and mmap files for Scala and Java.,,,11.0,15,False,3,,,,,,,
194,splain,tek/splain,sbt,https://github.com/tek/splain,https://github.com/tek/splain,MIT,2016-12-18 00:02:41,2025-04-19 20:51:09,2024-10-09 16:45:07,361.0,,28.0,8.0,56.0,9.0,59.0,371,2024-05-09 22:38:03,Release/1.1.0-2.13.14,909.0,9.0,50.0,better implicit errors for scala.,,,21.0,15,True,3,,,,,,,
195,tsec,jmcardon/tsec,sec,https://github.com/jmcardon/tsec,https://github.com/jmcardon/tsec,MIT,2017-08-04 20:25:11,2021-11-26 17:57:19,2021-08-24 04:44:55,841.0,,55.0,9.0,332.0,65.0,55.0,350,2019-04-23 03:46:29,0.1.0,,,11.0,Type-safe general-cryptography library - https://jmcardon.github.io/tsec/.,,,30.0,15,False,3,['scala3'],,,,,,
196,kantan.csv,nrinaudo/kantan.csv,csv-yaml,https://github.com/nrinaudo/kantan.csv,https://github.com/nrinaudo/kantan.csv,Apache-2.0,2015-07-22 06:51:22,2025-04-12 07:30:38,2025-04-12 07:30:37,1040.0,5.0,38.0,9.0,225.0,54.0,134.0,347,2019-06-04 07:25:39,0.5.1,,,12.0,CSV handling library for Scala.,,,11.0,15,True,2,['scalajs'],,,,,,
197,scala-guice,codingwell/scala-guice,di,https://github.com/codingwell/scala-guice,https://github.com/codingwell/scala-guice,Apache-2.0,2012-03-17 06:02:25,2023-05-13 19:14:00,2023-05-13 19:14:00,278.0,,44.0,12.0,45.0,12.0,50.0,341,2023-03-12 18:12:58,5.1.1,,,8.0,Scala extensions for Google Guice.,,,26.0,15,False,2,['scala3'],,,,,,
198,sbt-sonatype,xerial/sbt-sonatype,sbt,https://github.com/xerial/sbt-sonatype,https://github.com/xerial/sbt-sonatype,Apache-2.0,2014-01-20 16:13:49,2025-06-12 07:19:17,2025-06-12 07:19:17,782.0,2.0,65.0,13.0,500.0,25.0,96.0,339,2024-10-11 22:59:25,3.12.2,,,16.0,A sbt plugin for publishing Scala/Java projects to the Maven central.,,,38.0,15,True,3,,,,,,,
199,scala-activerecord,aselab/scala-activerecord,db-clients,https://github.com/aselab/scala-activerecord,https://github.com/aselab/scala-activerecord,MIT,2012-04-10 04:26:31,2021-01-08 00:05:38,2021-01-08 00:05:30,513.0,,31.0,34.0,12.0,20.0,62.0,322,2020-10-07 00:17:01,0.6.1,,,8.0,ActiveRecord-like ORM library for Scala.,,,9.0,15,False,3,,,,,,,
