,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,maven_id,labels,maven_url,maven_latest_release_published_at,maven_dependent_project_count,trending
132,cats-parse,typelevel/cats-parse,parsers,https://github.com/typelevel/cats-parse,https://github.com/typelevel/cats-parse,MIT,2020-10-30 21:53:24,2023-12-14 15:50:49,2023-12-14 15:48:39,438.0,14.0,48.0,16.0,475.0,23.0,69.0,221,2023-11-07 04:19:52,1.0.0,,,15.0,A parsing library for the cats ecosystem.,,,36.0,18,True,1,,"['scala3', 'scalajs']",,,,
133,play-ws,playframework/play-ws,http,https://github.com/playframework/play-ws,https://github.com/playframework/play-ws,Apache-2.0,2016-12-07 23:00:14,2023-12-11 20:57:52,2023-12-11 20:49:52,1056.0,31.0,86.0,14.0,689.0,71.0,76.0,218,2023-12-07 11:34:29,3.0.1,,,22.0,"Standalone Play WS, an async HTTP client with fluent API.",,,49.0,18,True,3,,"['scala3', 'play']",,,,
134,fs2-aws,laserdisc-io/fs2-aws,others,https://github.com/laserdisc-io/fs2-aws,https://github.com/laserdisc-io/fs2-aws,MIT,2018-01-13 18:32:52,2023-12-22 19:14:09,2023-12-13 17:11:21,695.0,26.0,42.0,4.0,1059.0,17.0,49.0,179,2023-12-22 19:14:10,6.1.1,,,63.0,fs2 utilities to interact with AWS.,,,30.0,18,True,1,,['scala3'],,,,
135,openmole,openmole/openmole,sci,https://github.com/openmole/openmole,https://github.com/openmole/openmole,AGPL-3.0,2014-10-08 09:37:00,2024-01-02 12:33:46,2024-01-02 12:33:22,14095.0,99.0,34.0,18.0,106.0,81.0,370.0,141,2023-10-07 13:16:27,16.0,56.0,0.0,5.0,Workflow engine for exploration of simulation models using high throughput computing.,,,48.0,18,True,2,,,,,,
136,securesocial,jaliss/securesocial,sec,https://github.com/jaliss/securesocial,https://github.com/jaliss/securesocial,Apache-2.0,2011-11-10 17:32:54,2020-10-09 22:17:20,2018-07-21 14:07:06,571.0,,528.0,89.0,257.0,68.0,324.0,1199,,,,,,"A module that provides OAuth, OAuth2 and OpenID authentication for Play Framework applications.",,,98.0,17,False,1,,,,,,
137,fastparse,com-lihaoyi/fastparse,parsers,https://github.com/com-lihaoyi/fastparse,https://github.com/com-lihaoyi/fastparse,MIT,2014-11-29 08:35:28,2023-11-26 02:51:55,2023-11-26 02:51:55,951.0,1.0,166.0,37.0,157.0,18.0,122.0,1068,2021-09-07 10:21:47,2.3.3,,,2.0,Writing Fast Parsers Fast in Scala.,,,53.0,17,True,2,,"['scala3', 'scalajs']",,,,
138,cassovary,twitter/cassovary,toolkits,https://github.com/twitter/cassovary,https://github.com/twitter/cassovary,Apache-2.0,2012-02-21 23:22:30,2021-10-08 21:22:29,2021-10-08 21:22:23,503.0,,146.0,161.0,155.0,34.0,48.0,1039,2015-03-18 21:37:14,5.1.0,,,5.0,Cassovary is a simple big graph processing library for the JVM.,,,30.0,17,False,3,,,,,,
139,rediscala,etaty/rediscala,db-clients,https://github.com/etaty/rediscala,https://github.com/etaty/rediscala,Apache-2.0,2013-04-15 13:49:16,2023-11-30 10:07:40,2019-10-17 08:36:11,414.0,,135.0,40.0,100.0,74.0,83.0,790,2019-06-23 15:29:14,1.9.0,,,13.0,"Non-blocking, Reactive Redis driver for Scala (with Sentinel support).",,,31.0,17,False,2,,,,,,
140,scala-scraper,ruippeixotog/scala-scraper,others,https://github.com/ruippeixotog/scala-scraper,https://github.com/ruippeixotog/scala-scraper,MIT,2014-10-12 21:58:22,2023-12-16 00:43:18,2023-12-16 00:42:28,684.0,20.0,105.0,27.0,398.0,8.0,53.0,710,2017-07-21 21:40:45,2.0.0,,,5.0,A Scala library for scraping content from HTML pages.,,,15.0,17,True,2,,['scala3'],,,,
141,unfiltered,unfiltered/unfiltered,web-frameworks,https://github.com/unfiltered/unfiltered,https://github.com/unfiltered/unfiltered,MIT,2010-05-19 04:00:57,2024-01-03 16:06:12,2023-12-29 04:53:09,2864.0,20.0,113.0,25.0,1027.0,67.0,146.0,709,,,,,,A toolkit for servicing HTTP requests in Scala.,,,88.0,17,True,3,,['scala3'],,,,
142,scalafx,scalafx/scalafx,others,https://github.com/scalafx/scalafx,https://github.com/scalafx/scalafx,,2014-05-18 14:12:15,2023-12-18 15:12:04,2023-12-18 15:12:04,2053.0,13.0,67.0,34.0,59.0,28.0,299.0,649,2023-11-17 23:04:45,.21.0.0-R32,264.0,2.0,32.0,ScalaFX simplifies creation of JavaFX-based user interfaces in Scala.,,,57.0,17,False,2,,['scala3'],,,,
143,scala-parser-combinators,scala/scala-parser-combinators,parsers,https://github.com/scala/scala-parser-combinators,https://github.com/scala/scala-parser-combinators,Apache-2.0,2013-08-15 18:35:18,2024-01-04 09:09:04,2024-01-04 04:49:12,1002.0,9.0,128.0,36.0,414.0,22.0,96.0,634,2023-04-26 22:27:37,2.3.0,,,18.0,"simple combinator-based parsing for Scala. formerly part of the Scala standard library, now a separate community-..",,,70.0,17,True,2,,"['scala3', 'scalajs']",,,,
144,freestyle,frees-io/freestyle,toolkits,https://github.com/frees-io/freestyle,https://github.com/frees-io/freestyle,Apache-2.0,2016-10-19 22:31:44,2019-08-13 06:52:17,2019-08-13 06:52:16,526.0,,52.0,42.0,321.0,38.0,212.0,623,2018-06-07 10:17:38,0.8.2,,,24.0,A cohesive & pragmatic framework of FP centric Scala libraries.,,,45.0,17,False,3,,['scalajs'],,,,
145,scalate,scalate/scalate,templating,https://github.com/scalate/scalate,https://github.com/scalate/scalate,Apache-2.0,2010-01-27 15:53:18,2024-01-02 04:33:52,2024-01-02 04:33:51,2711.0,13.0,105.0,22.0,571.0,35.0,33.0,603,,,,,,"Scalate is a Scala based template engine which supports HAML, Mustache and JSP, Erb and Velocity style syntaxes.",,,73.0,17,True,2,,,,,,
146,squeryl,squeryl/squeryl,db-clients,https://github.com/squeryl/squeryl,https://github.com/squeryl/squeryl,Apache-2.0,2010-01-30 16:07:07,2024-01-03 14:58:53,2023-12-17 02:05:24,1116.0,11.0,141.0,27.0,368.0,39.0,112.0,583,,,,,,A Scala DSL for talking with databases with minimum verbosity and maximum type safety.,,,60.0,17,True,2,,['scala3'],,,,
147,korolev,fomkin/korolev,web-frameworks,https://github.com/fomkin/korolev,https://github.com/fomkin/korolev,Apache-2.0,2016-08-10 16:19:56,2023-08-13 15:22:53,2023-08-06 12:44:17,677.0,,52.0,21.0,227.0,16.0,224.0,579,2022-08-16 08:04:00,1.5.0,,,35.0,Single Page Applications running on the server side.,,,26.0,17,True,3,,"['scala3', 'scalajs']",,,,
148,scala-oauth2-provider,nulab/scala-oauth2-provider,sec,https://github.com/nulab/scala-oauth2-provider,https://github.com/nulab/scala-oauth2-provider,MIT,2013-09-17 11:19:40,2023-12-04 15:31:56,2023-12-04 15:31:51,268.0,1.0,103.0,69.0,97.0,4.0,63.0,537,2023-10-16 02:00:21,1.6.0,,,28.0,OAuth 2.0 server-side implementation written in Scala.,,,28.0,17,True,1,,,,,,-2.0
149,akka-http-session,softwaremill/akka-http-session,sec,https://github.com/softwaremill/akka-http-session,https://github.com/softwaremill/akka-http-session,Apache-2.0,2015-06-30 13:40:05,2023-08-29 17:18:02,2023-08-29 17:17:55,272.0,,61.0,49.0,45.0,12.0,32.0,439,2023-08-29 17:27:28,0.7.1,,,9.0,"Web & mobile client-side akka-http sessions, with optional JWT support.",,,24.0,17,True,1,,,,,,
150,reboot,dispatch/reboot,http,https://github.com/dispatch/reboot,https://github.com/dispatch/reboot,LGPL-3.0,2011-12-11 22:33:52,2023-02-02 15:22:17,2023-02-02 15:22:17,722.0,,106.0,35.0,135.0,5.0,97.0,434,2020-01-11 01:05:15,1.2.0,,,24.0,Scala wrapper for the Java AsyncHttpClient.,,,38.0,17,True,3,,,,,,
151,zio-json,zio/zio-json,json,https://github.com/zio/zio-json,https://github.com/zio/zio-json,Apache-2.0,2020-07-03 16:46:04,2024-01-02 03:22:52,2023-11-06 10:11:27,569.0,2.0,121.0,22.0,900.0,76.0,83.0,391,2023-09-05 12:29:10,0.6.2,,,32.0,"Fast, secure JSON library with tight ZIO integration.",,,58.0,17,True,3,,"['zio', 'scala3', 'scalajs']",,,,
152,mockito-scala,mockito/mockito-scala,test,https://github.com/mockito/mockito-scala,https://github.com/mockito/mockito-scala,MIT,2018-06-23 16:45:29,2023-11-26 13:09:05,2023-11-26 11:45:57,892.0,3.0,55.0,18.0,397.0,27.0,97.0,333,2023-11-26 12:01:55,1.17.30,,,41.0,Mockito for Scala language.,,,30.0,17,True,3,,,,,,
153,sbt-ci-release,sbt/sbt-ci-release,sbt,https://github.com/sbt/sbt-ci-release,https://github.com/sbt/sbt-ci-release,Apache-2.0,2018-06-10 21:45:29,2023-12-29 14:41:01,2023-12-29 14:41:01,458.0,12.0,66.0,10.0,219.0,14.0,67.0,270,2023-05-02 15:21:16,1.5.12,,,24.0,sbt plugin to automate Sonatype releases from GitHub Actions.,,,55.0,17,True,2,,,,,,
154,ox,softwaremill/ox,toolkits,https://github.com/softwaremill/ox,https://github.com/softwaremill/ox,Apache-2.0,2023-01-18 14:28:30,2023-12-31 07:29:21,2023-12-31 07:29:18,279.0,75.0,16.0,27.0,37.0,20.0,5.0,258,2023-12-05 11:19:12,0.0.16,,,13.0,Safe direct-style concurrency and resiliency for Scala on the JVM.,,,9.0,17,True,3,,['scala3'],,,,2.0
155,scalismo,unibas-gravis/scalismo,media,https://github.com/unibas-gravis/scalismo,https://github.com/unibas-gravis/scalismo,Apache-2.0,2015-02-13 13:58:38,2023-12-30 10:23:36,2023-12-30 10:20:39,1837.0,5.0,64.0,19.0,338.0,13.0,64.0,238,2023-07-04 08:48:44,0.92.0,,,7.0,Scalable Image Analysis and Shape Modelling.,,,23.0,17,True,2,,['scala3'],,,,
156,pulsar4s,CleverCloud/pulsar4s,db-clients,https://github.com/CleverCloud/pulsar4s,https://github.com/CleverCloud/pulsar4s,Apache-2.0,2018-01-04 06:29:12,2023-12-07 19:58:00,2023-12-07 14:03:39,739.0,22.0,42.0,12.0,515.0,21.0,42.0,220,2023-01-08 02:29:27,2.9.0,,,5.0,"Idiomatic, typesafe, and reactive Scala client for Apache Pulsar.",,,24.0,17,True,2,,['scala3'],,,,
157,sbt-scalafmt,scalameta/sbt-scalafmt,sbt,https://github.com/scalameta/sbt-scalafmt,https://github.com/scalameta/sbt-scalafmt,Apache-2.0,2018-06-10 21:10:13,2023-12-15 02:07:04,2023-12-15 02:07:03,271.0,5.0,37.0,9.0,226.0,3.0,63.0,172,2023-08-31 00:01:20,2.5.2,,,25.0,sbt plugin for Scalafmt.,,,27.0,17,True,2,,,,,,
158,neotypes,neotypes/neotypes,db-clients,https://github.com/neotypes/neotypes,https://github.com/neotypes/neotypes,MIT,2018-11-11 19:33:08,2023-12-01 19:08:27,2023-12-01 19:08:26,1216.0,13.0,31.0,7.0,647.0,15.0,52.0,154,2023-06-04 20:33:02,0.23.3,,,17.0,"Scala lightweight, type-safe, asynchronous driver for neo4j.",,,15.0,17,True,2,,,,,,
159,bleep,oyvindberg/bleep,development-cycle,https://github.com/oyvindberg/bleep,https://github.com/oyvindberg/bleep,MIT,2021-10-15 20:56:47,2023-11-17 22:16:45,2023-09-23 22:06:50,750.0,,22.0,12.0,277.0,49.0,45.0,133,2023-09-23 22:06:16,0.0.3,4475.0,213.0,29.0,A bleeping fast scala build tool!.,,,14.0,17,True,3,,['scala3'],,,,
160,pekko-http,apache/incubator-pekko-http,http,https://github.com/apache/incubator-pekko-http,https://github.com/apache/incubator-pekko-http,Apache-2.0,2022-10-31 08:43:27,2024-01-03 21:11:02,2024-01-01 03:35:20,4572.0,34.0,27.0,23.0,318.0,23.0,50.0,131,,,,,,The Streaming-first HTTP server/module of Apache Pekko.,,,358.0,17,True,3,,['scala3'],,,,
161,skuber,hagay3/skuber,others,https://github.com/hagay3/skuber,https://github.com/hagay3/skuber,Apache-2.0,2021-03-11 23:49:41,2023-12-01 16:55:49,2023-11-18 22:18:07,1052.0,14.0,47.0,4.0,323.0,20.0,23.0,71,2023-11-18 22:19:36,4.0.1,,,19.0,A Scala Kubernetes client library.,,,64.0,17,True,2,,['scala3'],,,,
162,play-googleauth,guardian/play-googleauth,sec,https://github.com/guardian/play-googleauth,https://github.com/guardian/play-googleauth,Apache-2.0,2014-06-16 15:15:10,2024-01-01 09:56:47,2023-12-23 11:25:08,482.0,56.0,10.0,63.0,206.0,10.0,,33,2023-12-13 12:44:11,3.0.6,,,9.0,Simple play module for authenticating against Google.,,,41.0,17,True,1,,,,,,
163,async,scala/scala-async,toolkits,https://github.com/scala/scala-async,https://github.com/scala/scala-async,Apache-2.0,2013-04-01 22:22:27,2023-10-26 22:20:10,2023-10-26 22:20:10,756.0,2.0,89.0,57.0,245.0,13.0,75.0,1137,2021-09-09 21:50:20,1.0.1,,,21.0,An asynchronous programming facility for Scala.,,,28.0,16,True,3,,['scalajs'],,,,-2.0
164,tensorflow_scala,eaplatanios/tensorflow_scala,sci,https://github.com/eaplatanios/tensorflow_scala,https://github.com/eaplatanios/tensorflow_scala,Apache-2.0,2017-04-01 18:00:29,2022-06-22 21:53:34,2022-06-22 21:50:29,2260.0,,99.0,69.0,51.0,29.0,120.0,931,2020-10-08 19:13:41,0.5.6,,,11.0,TensorFlow API for the Scala Programming Language.,,,12.0,16,False,2,,,,,,
165,squants,typelevel/squants,sci,https://github.com/typelevel/squants,https://github.com/typelevel/squants,Apache-2.0,2014-03-06 16:28:32,2024-01-02 08:08:34,2022-12-13 15:56:08,825.0,,115.0,20.0,475.0,42.0,100.0,907,2021-08-26 20:15:30,1.8.3,,,17.0,"The Scala API for Quantities, Units of Measure and Dimensional Analysis.",,,60.0,16,True,2,,"['scala3', 'scalajs']",,,,
166,rxscala,reactivex/rxscala,reactive,https://github.com/ReactiveX/RxScala,https://github.com/ReactiveX/RxScala,Apache-2.0,2014-08-19 03:45:33,2020-01-08 16:00:38,2019-12-29 15:39:19,857.0,,116.0,59.0,122.0,2.0,85.0,888,2019-12-29 15:41:19,0.27.0,,,15.0,RxScala Reactive Extensions for Scala a library for composing asynchronous and event-based programs using observable..,,,44.0,16,False,2,,,,,,
167,figaro,charles-river-analytics/figaro,sci,https://github.com/charles-river-analytics/figaro,https://github.com/charles-river-analytics/figaro,,2013-08-14 18:13:17,2022-06-01 16:25:49,2022-06-01 16:25:48,1478.0,,158.0,84.0,303.0,122.0,332.0,755,2017-08-24 18:00:35,5.0.0.0,1875.0,15.0,16.0,Figaro Programming Language and Core Libraries.,,,29.0,16,False,2,,,,,,
168,vegas,vegas-viz/vegas,bigdata,https://github.com/vegas-viz/Vegas,https://github.com/vegas-viz/Vegas,MIT,2016-04-14 16:44:32,2022-01-30 23:39:05,2019-09-17 18:54:19,237.0,,104.0,44.0,77.0,54.0,54.0,730,2017-07-25 22:34:25,0.3.11,,,8.0,The missing MatPlotLib for Scala + Spark.,,,21.0,16,False,3,,,,,,
169,sbt-docker,marcuslonnberg/sbt-docker,sbt,https://github.com/marcuslonnberg/sbt-docker,https://github.com/marcuslonnberg/sbt-docker,MIT,2014-01-12 19:43:03,2023-08-24 05:53:37,2023-08-24 05:50:14,380.0,,105.0,19.0,45.0,21.0,69.0,728,2023-08-24 05:54:18,1.11.0,,,9.0,Create Docker images directly from sbt.,,,27.0,16,True,2,,,,,,
170,scalastyle,scalastyle/scalastyle,development-cycle,https://github.com/scalastyle/scalastyle,https://github.com/scalastyle/scalastyle,Apache-2.0,2011-10-20 19:26:37,2022-09-16 09:23:16,2019-03-04 20:14:47,629.0,,219.0,31.0,148.0,82.0,149.0,682,,,,,,scalastyle.,,,70.0,16,False,3,,,,,,
171,decline,bkirwi/decline,others,https://github.com/bkirwi/decline,https://github.com/bkirwi/decline,Apache-2.0,2016-10-23 00:30:19,2023-12-08 16:01:22,2023-06-11 18:54:44,788.0,,64.0,8.0,439.0,27.0,59.0,619,2021-12-12 22:36:45,2.2.0,,,8.0,A composable command-line parser for Scala.,,,34.0,16,True,2,,"['scala3', 'scalajs']",,,,
172,scala-graph,scala-graph/scala-graph,toolkits,https://github.com/scala-graph/scala-graph,https://github.com/scala-graph/scala-graph,Apache-2.0,2013-01-29 16:21:11,2024-01-01 17:36:19,2024-01-01 17:35:59,699.0,18.0,72.0,31.0,180.0,15.0,108.0,555,2022-05-28 07:23:56,1.13.5,,,1.0,Graph for Scala is intended to provide basic graph functionality seamlessly fitting into the Scala Collection Library...,,,18.0,16,True,3,,['scalajs'],,,,
173,sbt-buildinfo,sbt/sbt-buildinfo,sbt,https://github.com/sbt/sbt-buildinfo,https://github.com/sbt/sbt-buildinfo,MIT,2012-03-03 14:47:30,2023-12-04 23:15:14,2023-12-04 23:15:06,321.0,1.0,86.0,21.0,97.0,16.0,88.0,544,2022-02-17 05:57:05,0.11.0,,,5.0,I know this because build.sbt knows this.,,,50.0,16,True,2,,,,,,
174,cask,com-lihaoyi/cask,web-frameworks,https://github.com/com-lihaoyi/cask,https://github.com/com-lihaoyi/cask,,2018-07-20 00:48:20,2024-01-04 12:06:06,2024-01-04 12:06:05,306.0,10.0,46.0,11.0,56.0,12.0,43.0,476,2023-04-04 05:06:56,0.9.1,22564.0,347.0,77.0,Cask: a Scala HTTP micro-framework.,,,15.0,16,False,3,,"['scala3', 'scalajs']",,,,2.0
175,xitrum,xitrum-framework/xitrum,web-frameworks,https://github.com/xitrum-framework/xitrum,https://github.com/xitrum-framework/xitrum,MIT,2010-07-19 22:58:50,2023-02-28 06:06:49,2023-02-28 06:06:46,2082.0,,52.0,39.0,36.0,56.0,600.0,449,,,,,,Async and clustered Scala web framework and HTTP(S) server.,,,31.0,16,True,3,,,,,,
176,play-pac4j,pac4j/play-pac4j,sec,https://github.com/pac4j/play-pac4j,https://github.com/pac4j/play-pac4j,Apache-2.0,2012-11-10 08:19:26,2024-01-02 09:13:00,2024-01-02 09:12:57,965.0,38.0,102.0,25.0,442.0,1.0,,401,2023-11-15 08:16:36,play-pac4j-parent-12.0.0-PLAY2.8-RC1,,,1.0,"Security library for Play framework 2 in Java and Scala: OAuth, CAS, SAML, OpenID Connect, LDAP, JWT...",,,49.0,16,True,2,,,,,,
177,xsbt-web-plugin,earldouglas/xsbt-web-plugin,sbt,https://github.com/earldouglas/xsbt-web-plugin,https://github.com/earldouglas/xsbt-web-plugin,BSD-3-Clause,2011-04-24 10:27:46,2024-01-01 22:19:35,2024-01-01 22:19:34,1046.0,23.0,99.0,19.0,598.0,12.0,247.0,384,,,,,,Servlet support for sbt.,,,33.0,16,True,2,,,,,,
178,Dsl.scala,ThoughtWorksInc/Dsl.scala,toolkits,https://github.com/ThoughtWorksInc/Dsl.scala,https://github.com/ThoughtWorksInc/Dsl.scala,Apache-2.0,2017-10-14 01:21:02,2023-12-31 00:22:33,2023-07-02 07:50:12,1821.0,,29.0,26.0,675.0,17.0,18.0,256,2023-01-26 02:47:03,2.0.0,,,17.0,A framework to create embedded Domain-Specific Languages in Scala.,,,5.0,16,True,3,,"['scala3', 'scalajs']",,,,
179,each,ThoughtWorksInc/each,toolkits,https://github.com/ThoughtWorksInc/each,https://github.com/ThoughtWorksInc/each,Apache-2.0,2015-05-05 07:27:00,2023-11-18 03:23:59,2023-02-03 06:45:06,739.0,,27.0,29.0,142.0,10.0,28.0,255,2023-02-03 06:24:22,3.3.2,,,3.0,A macro library that converts native imperative syntax to scalazs monadic expressions.,,,15.0,16,True,3,,['scalajs'],,,,
180,anorm,playframework/anorm,db-clients,https://github.com/playframework/anorm,https://github.com/playframework/anorm,Apache-2.0,2014-12-05 03:05:14,2023-11-17 22:41:58,2023-11-09 08:34:40,739.0,8.0,72.0,16.0,524.0,6.0,64.0,231,2022-09-29 14:17:35,2.7.0,,,3.0,The Anorm database library.,,,55.0,16,True,2,,"['scala3', 'play']",,,,
181,youi,outr/youi,web-frameworks,https://github.com/outr/youi,https://github.com/outr/youi,MIT,2012-06-26 14:06:32,2023-11-19 00:36:34,2022-12-07 15:24:18,2690.0,,29.0,16.0,283.0,22.0,41.0,209,2019-01-30 18:17:20,0.9.0,,,12.0,"Next generation user interface and application development in Scala and Scala.js for web, mobile, and desktop.",,,11.0,16,True,3,,['scalajs'],,,,
182,sbt-doctest,tkawachi/sbt-doctest,sbt,https://github.com/tkawachi/sbt-doctest,https://github.com/tkawachi/sbt-doctest,MIT,2014-06-10 15:46:12,2024-01-03 17:03:01,2023-12-29 22:37:07,700.0,14.0,27.0,12.0,378.0,15.0,47.0,182,2015-12-17 13:37:24,0.3.5,,,1.0,Doctest for scala.,,,26.0,16,True,2,,,,,,
183,openai-scala-client,cequence-io/openai-scala-client,sci,https://github.com/cequence-io/openai-scala-client,https://github.com/cequence-io/openai-scala-client,MIT,2023-01-25 10:09:04,2023-12-21 09:55:17,2023-12-21 09:55:12,317.0,109.0,15.0,8.0,18.0,9.0,26.0,137,2023-10-03 15:47:39,0.5.0,,,11.0,Scala client for OpenAI API.,2.0,,5.0,16,True,2,io.cequence:openai-scala-client_2.13,['scala3'],https://search.maven.org/artifact/io.cequence/openai-scala-client_2.13,2023-10-01 20:34:34,2.0,
184,cilib,ciren/cilib,others,https://github.com/ciren/cilib,https://github.com/ciren/cilib,Apache-2.0,2009-01-07 13:11:13,2022-08-05 05:12:53,2022-08-05 05:08:44,2338.0,,102.0,23.0,267.0,11.0,54.0,123,2018-03-21 12:08:40,2.0.1,,,5.0,"Typesafe, purely functional Computational Intelligence.",,,26.0,16,True,2,,,,,,
185,zio-redis,zio/zio-redis,db-clients,https://github.com/zio/zio-redis,https://github.com/zio/zio-redis,Apache-2.0,2020-01-07 16:12:24,2023-11-23 19:21:07,2023-11-23 19:21:07,584.0,12.0,62.0,14.0,798.0,20.0,107.0,112,2023-03-28 12:22:41,0.2.0,,,2.0,A ZIO-based redis client.,,,40.0,16,True,2,,"['zio', 'scala3']",,,,
186,scalaj-http,scalaj/scalaj-http,http,https://github.com/scalaj/scalaj-http,https://github.com/scalaj/scalaj-http,Apache-2.0,2010-08-23 20:05:19,2022-04-03 21:19:24,2022-04-03 21:19:24,300.0,,123.0,44.0,84.0,31.0,112.0,978,2016-04-02 20:58:24,2.3.0,,,1.0,Simple scala wrapper for HttpURLConnection. OAuth included.,,,29.0,15,False,3,,,,,,
187,simulacrum,typelevel/simulacrum,toolkits,https://github.com/typelevel/simulacrum,https://github.com/typelevel/simulacrum,BSD-3-Clause,2015-01-17 03:49:30,2023-01-21 08:35:21,2023-01-21 08:35:21,430.0,,62.0,34.0,161.0,28.0,45.0,940,2018-02-20 14:20:53,0.12.0,,,1.0,First class syntax support for type classes in Scala.,,,34.0,15,True,3,,['scalajs'],,,,
188,nscala-time,nscala-time/nscala-time,toolkits,https://github.com/nscala-time/nscala-time,https://github.com/nscala-time/nscala-time,Apache-2.0,2012-12-06 09:39:55,2023-12-15 04:09:36,2023-12-15 04:09:35,652.0,6.0,86.0,27.0,254.0,6.0,49.0,872,,,,,,A new Scala wrapper for Joda Time based on scala-time.,,,25.0,15,True,3,,"['scala3', 'scalajs']",,,,
189,Laminar,raquo/Laminar,scala-js,https://github.com/raquo/Laminar,https://github.com/raquo/Laminar,MIT,2017-04-06 06:06:49,2023-12-05 02:45:37,2023-12-04 23:29:59,594.0,37.0,43.0,23.0,36.0,19.0,75.0,682,,,,,,"Simple, expressive, and safe UI library for Scala.js.",,,13.0,15,True,3,,"['scala3', 'scalajs']",,,,
190,play2-auth,t2v/play2-auth,sec,https://github.com/t2v/play2-auth,https://github.com/t2v/play2-auth,Apache-2.0,2012-04-23 16:27:14,2019-09-10 09:34:53,2017-10-18 15:44:31,261.0,,148.0,62.0,80.0,23.0,97.0,620,2015-08-27 05:10:50,release0.14.1,,,8.0,Play2.x Authentication and Authorization module.,,,22.0,15,False,3,,,,,,
191,testcontainers-scala,testcontainers/testcontainers-scala,test,https://github.com/testcontainers/testcontainers-scala,https://github.com/testcontainers/testcontainers-scala,MIT,2017-01-16 08:12:30,2023-12-11 13:21:07,2023-12-02 05:12:26,667.0,3.0,117.0,20.0,163.0,33.0,72.0,602,2019-06-23 16:51:16,0.27.0,,,1.0,Docker containers for testing in scala.,,,77.0,15,True,3,,['scala3'],,,,
192,sbt-pack,xerial/sbt-pack,sbt,https://github.com/xerial/sbt-pack,https://github.com/xerial/sbt-pack,,2012-11-19 06:44:58,2024-01-01 05:08:33,2024-01-01 05:08:32,889.0,16.0,70.0,14.0,373.0,29.0,69.0,486,2023-11-16 04:55:12,0.18,,,13.0,A sbt plugin for creating distributable Scala packages.,,,36.0,15,False,3,,,,,,
193,utest,com-lihaoyi/utest,test,https://github.com/com-lihaoyi/utest,https://github.com/com-lihaoyi/utest,,2014-01-27 03:12:39,2023-12-01 16:46:16,2023-11-15 16:55:13,691.0,4.0,81.0,15.0,182.0,28.0,107.0,481,2023-11-06 01:09:22,0.8.2,,,9.0,A simple testing framework for Scala.,,,48.0,15,False,3,,"['scala3', 'scalajs']",,,,
194,weaver-test,disneystreaming/weaver-test,test,https://github.com/disneystreaming/weaver-test,https://github.com/disneystreaming/weaver-test,,2020-04-24 17:21:55,2023-11-17 16:50:16,2023-10-17 09:06:49,671.0,3.0,48.0,11.0,605.0,40.0,72.0,414,2023-04-14 16:20:16,0.8.3,2309.0,53.0,36.0,A test framework that runs everything in parallel.,,,39.0,15,False,3,,"['scala3', 'scalajs']",,,,
195,larray,xerial/larray,toolkits,https://github.com/xerial/larray,https://github.com/xerial/larray,Apache-2.0,2013-03-18 01:19:50,2022-11-30 18:43:55,2022-11-25 09:52:48,465.0,,41.0,25.0,26.0,22.0,33.0,400,2016-12-14 04:07:48,0.4.0,,,3.0,Large off-heap arrays and mmap files for Scala and Java.,,,11.0,15,True,3,,,,,,
196,tsec,jmcardon/tsec,sec,https://github.com/jmcardon/tsec,https://github.com/jmcardon/tsec,MIT,2017-08-04 20:25:11,2021-11-26 17:57:19,2021-08-24 04:44:55,841.0,,56.0,10.0,332.0,65.0,55.0,352,2019-04-23 03:46:29,0.1.0,,,11.0,Type-safe general-cryptography library - https://jmcardon.github.io/tsec/.,,,30.0,15,False,3,,['scala3'],,,,
197,kantan.csv,nrinaudo/kantan.csv,csv-yaml,https://github.com/nrinaudo/kantan.csv,https://github.com/nrinaudo/kantan.csv,Apache-2.0,2015-07-22 06:51:22,2023-11-23 19:26:04,2022-09-06 14:24:02,1028.0,,35.0,10.0,192.0,45.0,134.0,345,2019-06-04 07:25:39,0.5.1,,,12.0,CSV handling library for Scala.,,,9.0,15,True,2,,['scalajs'],,,,
198,sbt-git,sbt/sbt-git,sbt,https://github.com/sbt/sbt-git,https://github.com/sbt/sbt-git,BSD-2-Clause,2011-10-26 18:18:57,2023-10-19 06:44:59,2022-11-22 08:24:38,313.0,,97.0,16.0,128.0,27.0,81.0,342,2022-12-05 16:20:46,2.0.1,,,7.0,A git plugin for sbt.,,,50.0,15,True,3,,,,,,
199,scala-guice,codingwell/scala-guice,di,https://github.com/codingwell/scala-guice,https://github.com/codingwell/scala-guice,Apache-2.0,2012-03-17 06:02:25,2023-05-13 19:14:00,2023-05-13 19:14:00,278.0,,46.0,13.0,44.0,12.0,49.0,342,2023-03-12 18:12:58,5.1.1,,,8.0,Scala extensions for Google Guice.,,,26.0,15,True,3,,['scala3'],,,,
