,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,maven_id,labels,maven_url,maven_latest_release_published_at,maven_dependent_project_count,trending
157,ox,softwaremill/ox,toolkits,https://github.com/softwaremill/ox,https://github.com/softwaremill/ox,Apache-2.0,2023-01-18 14:28:30,2024-02-29 00:19:38,2024-02-29 00:19:37,335.0,62.0,17.0,27.0,64.0,20.0,6.0,270,2024-02-27 16:18:21,0.0.21,,,18.0,Safe direct-style concurrency and resiliency for Scala on the JVM.,,,10.0,17,True,3,,['scala3'],,,,
158,scalismo,unibas-gravis/scalismo,media,https://github.com/unibas-gravis/scalismo,https://github.com/unibas-gravis/scalismo,Apache-2.0,2015-02-13 13:58:38,2024-02-05 22:01:08,2024-01-23 13:09:12,1839.0,7.0,65.0,19.0,347.0,16.0,69.0,238,2023-07-04 08:48:44,0.92.0,,,7.0,Scalable Image Analysis and Shape Modelling.,,,23.0,17,True,2,,['scala3'],,,,
159,openmole,openmole/openmole,sci,https://github.com/openmole/openmole,https://github.com/openmole/openmole,AGPL-3.0,2014-10-08 09:37:00,2024-02-27 15:01:41,2024-02-27 15:01:17,14110.0,33.0,34.0,19.0,106.0,81.0,370.0,140,2023-10-07 13:16:27,16.0,56.0,0.0,5.0,Workflow engine for exploration of simulation models using high throughput computing.,,,48.0,17,True,2,,,,,,
160,play-googleauth,guardian/play-googleauth,sec,https://github.com/guardian/play-googleauth,https://github.com/guardian/play-googleauth,Apache-2.0,2014-06-16 15:15:10,2024-02-28 16:08:22,2024-02-27 19:20:32,490.0,47.0,10.0,62.0,208.0,10.0,,33,2024-02-27 19:20:32,3.0.7,,,10.0,Simple play module for authenticating against Google.,,,42.0,17,True,1,,,,,,
161,tensorflow_scala,eaplatanios/tensorflow_scala,sci,https://github.com/eaplatanios/tensorflow_scala,https://github.com/eaplatanios/tensorflow_scala,Apache-2.0,2017-04-01 18:00:29,2022-06-22 21:53:34,2022-06-22 21:50:29,2260.0,,99.0,69.0,51.0,29.0,120.0,933,2020-10-08 19:13:41,0.5.6,,,11.0,TensorFlow API for the Scala Programming Language.,,,12.0,16,False,2,,,,,,
162,squants,typelevel/squants,sci,https://github.com/typelevel/squants,https://github.com/typelevel/squants,Apache-2.0,2014-03-06 16:28:32,2024-02-26 12:21:05,2024-01-08 23:25:53,829.0,3.0,125.0,19.0,482.0,57.0,101.0,909,2021-08-26 20:15:30,1.8.3,,,17.0,"The Scala API for Quantities, Units of Measure and Dimensional Analysis.",,,62.0,16,True,2,,"['scala3', 'scalajs']",,,,
163,rxscala,reactivex/rxscala,reactive,https://github.com/ReactiveX/RxScala,https://github.com/ReactiveX/RxScala,Apache-2.0,2014-08-19 03:45:33,2020-01-08 16:00:38,2019-12-29 15:39:19,857.0,,116.0,59.0,122.0,2.0,85.0,886,2019-12-29 15:41:19,0.27.0,,,15.0,RxScala Reactive Extensions for Scala a library for composing asynchronous and event-based programs using observable..,,,44.0,16,False,2,,,,,,
164,rediscala,etaty/rediscala,db-clients,https://github.com/etaty/rediscala,https://github.com/etaty/rediscala,Apache-2.0,2013-04-15 13:49:16,2023-11-30 10:07:40,2019-10-17 08:36:11,414.0,,134.0,40.0,100.0,74.0,83.0,790,2019-06-23 15:29:14,1.9.0,,,13.0,"Non-blocking, Reactive Redis driver for Scala (with Sentinel support).",,,32.0,16,False,2,,,,,,
165,figaro,charles-river-analytics/figaro,sci,https://github.com/charles-river-analytics/figaro,https://github.com/charles-river-analytics/figaro,,2013-08-14 18:13:17,2022-06-01 16:25:49,2022-06-01 16:25:48,1478.0,,158.0,84.0,303.0,122.0,332.0,755,2017-08-24 18:00:35,5.0.0.0,2023.0,16.0,16.0,Figaro Programming Language and Core Libraries.,,,29.0,16,False,2,,,,,,
166,vegas,vegas-viz/vegas,bigdata,https://github.com/vegas-viz/Vegas,https://github.com/vegas-viz/Vegas,MIT,2016-04-14 16:44:32,2022-01-30 23:39:05,2019-09-17 18:54:19,237.0,,103.0,44.0,77.0,53.0,54.0,730,2017-07-25 22:34:25,0.3.11,,,8.0,The missing MatPlotLib for Scala + Spark.,,,21.0,16,False,3,,,,,,
167,sbt-docker,marcuslonnberg/sbt-docker,sbt,https://github.com/marcuslonnberg/sbt-docker,https://github.com/marcuslonnberg/sbt-docker,MIT,2014-01-12 19:43:03,2024-01-11 05:58:13,2023-08-24 05:50:14,380.0,,105.0,19.0,46.0,21.0,69.0,726,2023-08-24 05:54:18,1.11.0,,,9.0,Create Docker images directly from sbt.,,,27.0,16,True,2,,,,,,
168,scalastyle,scalastyle/scalastyle,development-cycle,https://github.com/scalastyle/scalastyle,https://github.com/scalastyle/scalastyle,Apache-2.0,2011-10-20 19:26:37,2022-09-16 09:23:16,2019-03-04 20:14:47,629.0,,219.0,31.0,148.0,82.0,149.0,679,,,,,,scalastyle.,,,70.0,16,False,3,,,,,,
169,decline,bkirwi/decline,others,https://github.com/bkirwi/decline,https://github.com/bkirwi/decline,Apache-2.0,2016-10-23 00:30:19,2024-02-27 15:23:21,2023-06-11 18:54:44,788.0,,67.0,9.0,454.0,27.0,60.0,631,2021-12-12 22:36:45,2.2.0,,,8.0,A composable command-line parser for Scala.,,,34.0,16,True,2,,"['scala3', 'scalajs']",,,,
170,scala-graph,scala-graph/scala-graph,toolkits,https://github.com/scala-graph/scala-graph,https://github.com/scala-graph/scala-graph,Apache-2.0,2013-01-29 16:21:11,2024-02-28 04:33:50,2024-01-01 17:35:59,699.0,18.0,73.0,31.0,187.0,10.0,108.0,557,2022-05-28 07:23:56,1.13.5,,,1.0,Graph for Scala is intended to provide basic graph functionality seamlessly fitting into the Scala Collection Library...,,,18.0,16,True,3,,['scalajs'],,,,
171,sbt-buildinfo,sbt/sbt-buildinfo,sbt,https://github.com/sbt/sbt-buildinfo,https://github.com/sbt/sbt-buildinfo,MIT,2012-03-03 14:47:30,2023-12-04 23:15:14,2023-12-04 23:15:06,321.0,1.0,87.0,21.0,97.0,16.0,88.0,545,2022-02-17 05:57:05,0.11.0,,,5.0,I know this because build.sbt knows this.,,,50.0,16,True,2,,,,,,
172,xitrum,xitrum-framework/xitrum,web-frameworks,https://github.com/xitrum-framework/xitrum,https://github.com/xitrum-framework/xitrum,MIT,2010-07-19 22:58:50,2023-02-28 06:06:49,2023-02-28 06:06:46,2082.0,,52.0,39.0,36.0,56.0,600.0,449,,,,,,Async and clustered Scala web framework and HTTP(S) server.,,,31.0,16,True,3,,,,,,
173,akka-http-session,softwaremill/akka-http-session,sec,https://github.com/softwaremill/akka-http-session,https://github.com/softwaremill/akka-http-session,Apache-2.0,2015-06-30 13:40:05,2023-08-29 17:18:02,2023-08-29 17:17:55,272.0,,60.0,49.0,45.0,12.0,32.0,439,2023-08-29 17:27:28,0.7.1,,,9.0,"Web & mobile client-side akka-http sessions, with optional JWT support.",,,24.0,16,True,2,,,,,,
174,play-pac4j,pac4j/play-pac4j,sec,https://github.com/pac4j/play-pac4j,https://github.com/pac4j/play-pac4j,Apache-2.0,2012-11-10 08:19:26,2024-02-28 22:01:41,2024-02-22 08:00:58,975.0,27.0,102.0,25.0,455.0,1.0,,402,2023-11-15 08:16:36,play-pac4j-parent-12.0.0-PLAY2.8-RC1,,,1.0,"Security library for Play framework 2 in Java and Scala: OAuth, CAS, SAML, OpenID Connect, LDAP, JWT...",,,49.0,16,True,2,,,,,,
175,xsbt-web-plugin,earldouglas/xsbt-web-plugin,sbt,https://github.com/earldouglas/xsbt-web-plugin,https://github.com/earldouglas/xsbt-web-plugin,BSD-3-Clause,2011-04-24 10:27:46,2024-02-24 16:50:33,2024-02-24 16:50:32,1061.0,23.0,99.0,19.0,613.0,12.0,247.0,385,,,,,,Servlet support for sbt.,,,33.0,16,True,2,,,,,,
176,sbt-git,sbt/sbt-git,sbt,https://github.com/sbt/sbt-git,https://github.com/sbt/sbt-git,BSD-2-Clause,2011-10-26 18:18:57,2024-01-13 08:23:05,2022-11-22 08:24:38,313.0,,98.0,16.0,129.0,27.0,81.0,343,2022-12-05 16:20:46,2.0.1,,,7.0,A git plugin for sbt.,,,50.0,16,True,2,,,,,,
177,sbt-ci-release,sbt/sbt-ci-release,sbt,https://github.com/sbt/sbt-ci-release,https://github.com/sbt/sbt-ci-release,Apache-2.0,2018-06-10 21:45:29,2024-02-23 23:08:06,2024-02-23 23:08:06,462.0,9.0,69.0,9.0,221.0,4.0,67.0,275,2023-05-02 15:21:16,1.5.12,,,24.0,sbt plugin to automate Sonatype releases from GitHub Actions.,,,55.0,16,True,2,,,,,,
178,Dsl.scala,ThoughtWorksInc/Dsl.scala,toolkits,https://github.com/ThoughtWorksInc/Dsl.scala,https://github.com/ThoughtWorksInc/Dsl.scala,Apache-2.0,2017-10-14 01:21:02,2024-02-25 00:21:27,2023-07-02 07:50:12,1821.0,,29.0,26.0,679.0,17.0,18.0,256,2023-01-26 02:47:03,2.0.0,,,17.0,A framework to create embedded Domain-Specific Languages in Scala.,,,5.0,16,True,3,,"['scala3', 'scalajs']",,,,
179,each,ThoughtWorksInc/each,toolkits,https://github.com/ThoughtWorksInc/each,https://github.com/ThoughtWorksInc/each,Apache-2.0,2015-05-05 07:27:00,2024-02-28 06:32:03,2023-02-03 06:45:06,739.0,,27.0,29.0,145.0,10.0,28.0,255,2023-02-03 06:24:22,3.3.2,,,3.0,A macro library that converts native imperative syntax to scalazs monadic expressions.,,,15.0,16,True,3,,['scalajs'],,,,
180,anorm,playframework/anorm,db-clients,https://github.com/playframework/anorm,https://github.com/playframework/anorm,Apache-2.0,2014-12-05 03:05:14,2024-02-28 01:12:25,2024-01-31 14:40:12,743.0,4.0,74.0,16.0,529.0,6.0,64.0,232,2022-09-29 14:17:35,2.7.0,,,3.0,The Anorm database library.,,,55.0,16,True,2,,"['scala3', 'play']",,,,
181,youi,outr/youi,web-frameworks,https://github.com/outr/youi,https://github.com/outr/youi,MIT,2012-06-26 14:06:32,2024-02-25 00:35:23,2022-12-07 15:24:18,2690.0,,29.0,16.0,289.0,22.0,41.0,209,2019-01-30 18:17:20,0.9.0,,,12.0,"Next generation user interface and application development in Scala and Scala.js for web, mobile, and desktop.",,,11.0,16,True,3,,['scalajs'],,,,
182,sbt-header,sbt/sbt-header,sbt,https://github.com/sbt/sbt-header,https://github.com/sbt/sbt-header,Apache-2.0,2015-02-05 16:25:45,2024-02-20 05:38:30,2023-06-07 08:14:12,320.0,,53.0,10.0,232.0,10.0,77.0,188,2023-06-07 11:27:41,5.10.0,,,24.0,"sbt-header is an sbt plugin for creating file headers, e.g. copyright headers.",,,38.0,16,True,2,,,,,,
183,sbt-doctest,tkawachi/sbt-doctest,sbt,https://github.com/tkawachi/sbt-doctest,https://github.com/tkawachi/sbt-doctest,MIT,2014-06-10 15:46:12,2024-02-29 13:14:36,2024-02-23 23:09:19,707.0,10.0,27.0,11.0,385.0,15.0,47.0,182,2015-12-17 13:37:24,0.3.5,,,1.0,Doctest for scala.,,,26.0,16,True,2,,,,,,
184,sbt-scalafmt,scalameta/sbt-scalafmt,sbt,https://github.com/scalameta/sbt-scalafmt,https://github.com/scalameta/sbt-scalafmt,Apache-2.0,2018-06-10 21:10:13,2024-02-26 06:34:03,2024-02-26 06:34:02,274.0,5.0,41.0,9.0,230.0,3.0,65.0,181,2023-08-31 00:01:20,2.5.2,,,25.0,sbt plugin for Scalafmt.,,,27.0,16,True,2,,,,,,
185,openai-scala-client,cequence-io/openai-scala-client,sci,https://github.com/cequence-io/openai-scala-client,https://github.com/cequence-io/openai-scala-client,MIT,2023-01-25 10:09:04,2024-02-26 16:13:17,2024-02-26 16:13:16,334.0,48.0,16.0,10.0,22.0,9.0,26.0,143,2023-10-03 15:47:39,0.5.0,,,11.0,Scala client for OpenAI API.,2.0,,6.0,16,True,2,io.cequence:openai-scala-client_2.13,['scala3'],https://search.maven.org/artifact/io.cequence/openai-scala-client_2.13,2023-10-01 20:34:34,2.0,
186,bleep,oyvindberg/bleep,development-cycle,https://github.com/oyvindberg/bleep,https://github.com/oyvindberg/bleep,MIT,2021-10-15 20:56:47,2024-02-20 02:03:56,2024-02-18 22:21:59,752.0,2.0,21.0,12.0,279.0,49.0,45.0,134,2023-09-23 22:06:16,0.0.3,4563.0,207.0,29.0,A bleeping fast scala build tool!.,,,14.0,16,True,3,,['scala3'],,,,
187,cilib,ciren/cilib,others,https://github.com/ciren/cilib,https://github.com/ciren/cilib,Apache-2.0,2009-01-07 13:11:13,2022-08-05 05:12:53,2022-08-05 05:08:44,2338.0,,102.0,23.0,267.0,11.0,54.0,123,2018-03-21 12:08:40,2.0.1,,,5.0,"Typesafe, purely functional Computational Intelligence.",,,26.0,16,True,2,,,,,,
188,zio-redis,zio/zio-redis,db-clients,https://github.com/zio/zio-redis,https://github.com/zio/zio-redis,Apache-2.0,2020-01-07 16:12:24,2024-02-28 14:25:18,2024-02-26 06:10:01,595.0,11.0,62.0,14.0,814.0,26.0,108.0,115,2023-03-28 12:22:41,0.2.0,,,2.0,A ZIO-based redis client.,,,41.0,16,True,2,,"['zio', 'scala3']",,,,
189,scalaj-http,scalaj/scalaj-http,http,https://github.com/scalaj/scalaj-http,https://github.com/scalaj/scalaj-http,Apache-2.0,2010-08-23 20:05:19,2022-04-03 21:19:24,2022-04-03 21:19:24,300.0,,124.0,43.0,84.0,28.0,112.0,978,2016-04-02 20:58:24,2.3.0,,,1.0,Simple scala wrapper for HttpURLConnection. OAuth included.,,,29.0,15,False,3,,,,,,
190,simulacrum,typelevel/simulacrum,toolkits,https://github.com/typelevel/simulacrum,https://github.com/typelevel/simulacrum,BSD-3-Clause,2015-01-17 03:49:30,2023-01-21 08:35:21,2023-01-21 08:35:21,430.0,,62.0,34.0,161.0,28.0,45.0,939,2018-02-20 14:20:53,0.12.0,,,1.0,First class syntax support for type classes in Scala.,,,34.0,15,True,3,,['scalajs'],,,,
191,nscala-time,nscala-time/nscala-time,toolkits,https://github.com/nscala-time/nscala-time,https://github.com/nscala-time/nscala-time,Apache-2.0,2012-12-06 09:39:55,2024-02-27 03:32:35,2024-02-27 03:32:34,658.0,9.0,86.0,27.0,261.0,6.0,49.0,870,,,,,,A new Scala wrapper for Joda Time based on scala-time.,,,25.0,15,True,3,,"['scala3', 'scalajs']",,,,
192,Laminar,raquo/Laminar,scala-js,https://github.com/raquo/Laminar,https://github.com/raquo/Laminar,MIT,2017-04-06 06:06:49,2024-02-29 07:49:24,2024-02-29 07:27:55,611.0,28.0,45.0,23.0,38.0,22.0,76.0,703,,,,,,"Simple, expressive, and safe UI library for Scala.js.",,,14.0,15,True,3,,"['scala3', 'scalajs']",,,,
193,scalafx,scalafx/scalafx,others,https://github.com/scalafx/scalafx,https://github.com/scalafx/scalafx,,2014-05-18 14:12:15,2023-12-18 15:12:04,2023-12-18 15:12:04,2053.0,2.0,67.0,34.0,59.0,29.0,299.0,655,2023-11-17 23:04:45,.21.0.0-R32,265.0,2.0,32.0,ScalaFX simplifies creation of JavaFX-based user interfaces in Scala.,,,57.0,15,False,2,,['scala3'],,,,
194,play2-auth,t2v/play2-auth,sec,https://github.com/t2v/play2-auth,https://github.com/t2v/play2-auth,Apache-2.0,2012-04-23 16:27:14,2019-09-10 09:34:53,2017-10-18 15:44:31,261.0,,148.0,62.0,80.0,23.0,97.0,620,2015-08-27 05:10:50,release0.14.1,,,8.0,Play2.x Authentication and Authorization module.,,,22.0,15,False,3,,,,,,
195,sbt-pack,xerial/sbt-pack,sbt,https://github.com/xerial/sbt-pack,https://github.com/xerial/sbt-pack,,2012-11-19 06:44:58,2024-02-29 16:15:44,2024-02-28 05:56:13,903.0,18.0,76.0,13.0,389.0,30.0,69.0,491,2024-02-28 06:04:12,0.19,,,14.0,A sbt plugin for creating distributable Scala packages.,,,37.0,15,False,3,,,,,,
196,utest,com-lihaoyi/utest,test,https://github.com/com-lihaoyi/utest,https://github.com/com-lihaoyi/utest,,2014-01-27 03:12:39,2024-02-27 16:53:39,2023-11-15 16:55:13,691.0,,81.0,15.0,188.0,28.0,107.0,481,2023-11-06 01:09:22,0.8.2,,,9.0,A simple testing framework for Scala.,,,50.0,15,False,3,,"['scala3', 'scalajs']",,,,
197,larray,xerial/larray,toolkits,https://github.com/xerial/larray,https://github.com/xerial/larray,Apache-2.0,2013-03-18 01:19:50,2022-11-30 18:43:55,2022-11-25 09:52:48,465.0,,41.0,25.0,26.0,22.0,33.0,400,2016-12-14 04:07:48,0.4.0,,,3.0,Large off-heap arrays and mmap files for Scala and Java.,,,11.0,15,True,3,,,,,,
198,atto,tpolecat/atto,parsers,https://github.com/tpolecat/atto,https://github.com/tpolecat/atto,MIT,2013-09-04 20:34:40,2024-02-28 06:53:22,2022-07-07 03:03:10,588.0,,59.0,13.0,372.0,19.0,11.0,358,2021-05-14 18:36:22,0.9.5,,,2.0,friendly little parsers.,,,31.0,15,False,3,,"['scala3', 'scalajs']",,,,
199,tsec,jmcardon/tsec,sec,https://github.com/jmcardon/tsec,https://github.com/jmcardon/tsec,MIT,2017-08-04 20:25:11,2021-11-26 17:57:19,2021-08-24 04:44:55,841.0,,56.0,10.0,332.0,65.0,55.0,352,2019-04-23 03:46:29,0.1.0,,,11.0,Type-safe general-cryptography library - https://jmcardon.github.io/tsec/.,,,30.0,15,False,3,,['scala3'],,,,
200,kantan.csv,nrinaudo/kantan.csv,csv-yaml,https://github.com/nrinaudo/kantan.csv,https://github.com/nrinaudo/kantan.csv,Apache-2.0,2015-07-22 06:51:22,2024-02-28 00:10:59,2022-09-06 14:24:02,1028.0,,35.0,10.0,196.0,45.0,134.0,346,2019-06-04 07:25:39,0.5.1,,,12.0,CSV handling library for Scala.,,,9.0,15,True,2,,['scalajs'],,,,
201,scala-guice,codingwell/scala-guice,di,https://github.com/codingwell/scala-guice,https://github.com/codingwell/scala-guice,Apache-2.0,2012-03-17 06:02:25,2023-05-13 19:14:00,2023-05-13 19:14:00,278.0,,46.0,13.0,44.0,12.0,49.0,340,2023-03-12 18:12:58,5.1.1,,,8.0,Scala extensions for Google Guice.,,,26.0,15,True,2,,['scala3'],,,,
202,scala-activerecord,aselab/scala-activerecord,db-clients,https://github.com/aselab/scala-activerecord,https://github.com/aselab/scala-activerecord,MIT,2012-04-10 04:26:31,2021-01-08 00:05:38,2021-01-08 00:05:30,513.0,,31.0,35.0,12.0,20.0,62.0,322,2020-10-07 00:17:01,0.6.1,,,8.0,ActiveRecord-like ORM library for Scala.,,,9.0,15,False,2,,,,,,
203,scaldi,scaldi/scaldi,di,https://github.com/scaldi/scaldi,https://github.com/scaldi/scaldi,Apache-2.0,2010-05-17 17:14:02,2024-02-28 04:55:21,2022-06-08 15:18:06,506.0,,24.0,7.0,213.0,23.0,49.0,289,2021-07-27 19:27:16,0.6.2,,,16.0,Lightweight Scala Dependency Injection Library.,,,13.0,15,False,2,,,,,,
204,sbt-dependency-check,albuch/sbt-dependency-check,sbt,https://github.com/albuch/sbt-dependency-check,https://github.com/albuch/sbt-dependency-check,Apache-2.0,2016-01-12 09:14:44,2024-02-06 13:56:01,2023-11-15 08:21:08,625.0,,35.0,11.0,237.0,4.0,79.0,262,2023-03-05 11:31:58,5.1.0,,,46.0,SBT Plugin for OWASP DependencyCheck. Monitor your dependencies and report if there are any publicly known..,,,18.0,15,True,3,,,,,,
205,chaos,mesosphere/chaos,web-frameworks,https://github.com/mesosphere/chaos,https://github.com/mesosphere/chaos,Apache-2.0,2013-06-25 14:53:40,2019-04-15 12:17:35,2019-04-15 12:17:21,224.0,,36.0,152.0,52.0,12.0,15.0,252,2017-04-05 09:50:47,0.8.8,,,1.0,A lightweight framework for writing REST services in Scala.,,,21.0,15,False,3,,,,,,
206,scalajs-bundler,scalacenter/scalajs-bundler,scala-js,https://github.com/scalacenter/scalajs-bundler,https://github.com/scalacenter/scalajs-bundler,,2016-09-21 12:18:53,2024-01-17 00:17:15,2023-12-08 16:37:37,548.0,13.0,100.0,23.0,272.0,88.0,134.0,231,2022-11-14 16:00:20,0.21.1,,,13.0,,,,51.0,15,False,3,,,,,,
207,pprint,com-lihaoyi/pprint,others,https://github.com/com-lihaoyi/PPrint,https://github.com/com-lihaoyi/PPrint,MIT,2017-05-12 09:10:20,2024-02-23 16:05:53,2023-06-07 20:45:04,150.0,,38.0,5.0,90.0,14.0,22.0,217,2022-11-27 12:08:32,0.8.1,,,9.0,"Pretty-printing value, types and type-signatures in Scala.",,,18.0,15,True,2,,"['scala3', 'scalajs']",,,,
208,iteratee,travisbrown/iteratee,reactive,https://github.com/travisbrown/iteratee,https://github.com/travisbrown/iteratee,Apache-2.0,2015-09-09 02:17:38,2024-02-28 07:40:50,2021-10-11 13:01:45,1019.0,,20.0,5.0,657.0,38.0,23.0,184,2021-06-09 12:56:34,0.20.0,,,31.0,Iteratees for Cats.,,,29.0,15,False,2,,"['scala3', 'scalajs']",,,,
209,minitest,monix/minitest,test,https://github.com/monix/minitest,https://github.com/monix/minitest,Apache-2.0,2014-12-16 01:17:08,2024-02-27 23:12:28,2021-11-28 09:54:57,394.0,,34.0,7.0,170.0,12.0,10.0,178,2021-05-13 19:30:08,2.9.6,,,13.0,The super light testing library for Scala and Scala.js.,,,23.0,15,False,3,,"['scala3', 'scalajs']",,,,
210,relate,lucidsoftware/relate,db-clients,https://github.com/lucidsoftware/relate,https://github.com/lucidsoftware/relate,Apache-2.0,2014-05-19 19:18:32,2023-12-01 07:50:34,2023-11-15 16:49:06,306.0,,17.0,44.0,66.0,15.0,13.0,163,2023-09-28 15:20:32,3.2.0,1599.0,15.0,15.0,Performant database access in Scala.,,,19.0,15,True,2,,,,,,
211,sbt-unidoc,sbt/sbt-unidoc,sbt,https://github.com/sbt/sbt-unidoc,https://github.com/sbt/sbt-unidoc,Apache-2.0,2013-05-16 06:40:23,2024-02-28 04:21:57,2024-02-24 00:34:23,173.0,3.0,27.0,12.0,99.0,25.0,35.0,127,2021-10-23 21:22:11,0.5.0,,,5.0,sbt plugin to create a unified Scaladoc or Javadoc API document across multiple subprojects.,,,23.0,15,True,3,,,,,,
212,rescala,rescala-lang/rescala,reactive,https://github.com/rescala-lang/REScala,https://github.com/rescala-lang/REScala,Apache-2.0,2013-06-07 09:30:17,2024-02-27 21:05:19,2024-02-26 12:15:20,5466.0,57.0,28.0,13.0,34.0,,9.0,83,,,,,,REScala - distributed and reactive programming embedded in OO and FP programs.,,,28.0,15,True,2,,"['scala3', 'scalajs']",,,,
213,zio-elasticsearch,lambdaworks/zio-elasticsearch,db-clients,https://github.com/lambdaworks/zio-elasticsearch,https://github.com/lambdaworks/zio-elasticsearch,Apache-2.0,2022-08-07 09:04:07,2024-02-28 18:51:43,2024-02-28 18:49:06,376.0,30.0,19.0,12.0,353.0,11.0,36.0,61,2023-12-04 08:34:04,0.3.0,,,3.0,ZIO Elasticsearch is a type-safe and streaming-friendly ZIO native Elasticsearch client.,,,20.0,15,True,2,io.lambdaworks:zio-elasticsearch_3,"['zio', 'scala3']",https://search.maven.org/artifact/io.lambdaworks/zio-elasticsearch_3,2023-08-05 17:06:33,,
214,couchbase-jvm-clients,couchbase/couchbase-jvm-clients,db-clients,https://github.com/couchbase/couchbase-jvm-clients,https://github.com/couchbase/couchbase-jvm-clients,Apache-2.0,2018-10-01 16:44:58,2024-02-29 00:49:00,2024-02-29 00:48:56,2711.0,96.0,37.0,9.0,25.0,,,44,,,,,,"The Couchbase Monorepo for JVM Clients: Java, Scala, io-core.",,,23.0,15,True,2,,,,,,
215,zio-dynamodb,zio/zio-dynamodb,db-clients,https://github.com/zio/zio-dynamodb,https://github.com/zio/zio-dynamodb,Apache-2.0,2020-05-13 14:54:45,2024-02-28 14:16:42,2024-02-24 17:30:37,252.0,16.0,16.0,4.0,324.0,21.0,54.0,37,2024-02-15 06:36:11,1.0.0-RC2,,,19.0,"Simple, type-safe, and efficient access to DynamoDB.",,,13.0,15,True,2,,"['zio', 'scala3']",,,,
216,scala-redis,debasishg/scala-redis,db-clients,https://github.com/debasishg/scala-redis,https://github.com/debasishg/scala-redis,,2009-12-31 06:31:15,2023-01-25 21:39:14,2021-12-19 15:12:11,485.0,,222.0,61.0,150.0,76.0,82.0,1019,2021-11-02 15:19:32,3.42,,,11.0,"A scala library for connecting to a redis server, or a cluster of redis nodes using consistent hashing on the client..",,,72.0,14,False,3,,,,,,
217,sbt-android,scala-android/sbt-android,others,https://github.com/scala-android/sbt-android,https://github.com/scala-android/sbt-android,,2012-02-24 04:11:36,2020-12-03 18:44:05,2019-10-18 20:27:53,1284.0,,91.0,58.0,77.0,17.0,253.0,744,,,,,,An easy-to-use sbt plugin for working with all Android projects.,,,35.0,14,False,2,,,,,,
218,scalatags,com-lihaoyi/scalatags,templating,https://github.com/com-lihaoyi/scalatags,https://github.com/com-lihaoyi/scalatags,MIT,2012-11-01 21:35:17,2023-10-26 13:00:40,2023-10-26 13:00:39,603.0,,116.0,36.0,135.0,31.0,110.0,732,,,,,,ScalaTags is a small XML/HTML construction library for Scala.,,,61.0,14,True,3,,"['scala3', 'scalajs']",,,,
219,parboiled2,sirthias/parboiled2,parsers,https://github.com/sirthias/parboiled2,https://github.com/sirthias/parboiled2,,2013-04-18 10:48:21,2024-02-29 13:45:31,2024-02-23 15:46:07,955.0,22.0,90.0,27.0,385.0,36.0,119.0,715,,,,,,A macro-based PEG parser generator for Scala 2.10+.,,,38.0,14,False,3,,"['scala3', 'scalajs']",,,,
220,requests-scala,com-lihaoyi/requests-scala,http,https://github.com/com-lihaoyi/requests-scala,https://github.com/com-lihaoyi/requests-scala,,2018-07-19 11:06:17,2024-02-27 16:50:06,2023-11-14 02:59:33,166.0,,71.0,11.0,86.0,28.0,40.0,690,2022-12-25 14:57:04,0.8.0,,,6.0,"A Scala port of the popular Python Requests HTTP client: flexible, intuitive, and straightforward to use.",,,30.0,14,False,3,,['scala3'],,,,
221,casbah,mongodb/casbah,db-clients,https://github.com/mongodb/casbah,https://github.com/mongodb/casbah,,2010-10-29 18:39:30,2022-01-20 16:56:00,2022-01-20 16:55:58,1108.0,,133.0,64.0,64.0,7.0,,526,,,,,,Casbah is now officially end-of-life (EOL).,,,36.0,14,False,3,,,,,,
222,scalameter,scalameter/scalameter,test,https://github.com/scalameter/scalameter,https://github.com/scalameter/scalameter,,2012-11-18 20:56:32,2022-08-22 09:03:55,2022-08-22 09:03:55,798.0,,70.0,29.0,130.0,47.0,65.0,508,,,,,,Microbenchmarking and performance regression testing framework for the JVM platform.,,,48.0,14,False,3,,,,,,
223,splain,tek/splain,sbt,https://github.com/tek/splain,https://github.com/tek/splain,MIT,2016-12-18 00:02:41,2024-02-26 03:17:36,2024-02-24 22:25:15,357.0,4.0,31.0,9.0,55.0,10.0,58.0,369,2024-02-12 22:50:25,Release/1.1.0-RC1-2.13.12,225.0,2.0,42.0,better implicit errors for scala.,,,18.0,14,True,3,,,,,,
224,hamsters,scala-hamsters/hamsters,toolkits,https://github.com/scala-hamsters/hamsters,https://github.com/scala-hamsters/hamsters,Apache-2.0,2016-04-18 13:12:24,2020-12-19 17:54:15,2020-02-25 09:53:53,587.0,,26.0,22.0,70.0,5.0,61.0,294,,,,,,A mini Scala utility library.,,,24.0,14,False,3,,['scalajs'],,,,
